name,technology,bidding_EOM,bidding_nodal,bidding_DAM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_354,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,54.0,10.8,0.33,0.0,292,operator_354,Market
Unit_355,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,378.4,75.68,0.436780845,5.5,257,operator_355,Market
Unit_356,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.5,10.5,0.597497579,5.5,400,operator_356,Market
Unit_357,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,72.0,14.4,0.340263607,5.5,219,operator_357,Market
Unit_358,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,55.4,11.08,0.374899525,5.5,295,operator_358,Market
Unit_359,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,65.1,13.02,0.33,0.0,62,operator_359,Market
Unit_360,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,112.6,22.52,0.374650252,5.5,331,operator_360,Market
Unit_361,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,171.002,34.2004,0.478396046,5.5,344,operator_361,Market
Unit_362,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,209.603,41.9206,0.449561253,5.5,326,operator_362,Market
Unit_363,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.154,10.4308,0.443413457,5.5,175,operator_363,Market
Unit_364,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,81.296,16.2592,0.36709321,5.5,146,operator_364,Market
Unit_365,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,104.23769,20.847538,0.48053449,5.5,340,operator_365,Market
Unit_366,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,123.5,24.7,0.503195978,5.5,32,operator_366,Market
Unit_367,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,129.624,25.9248,0.406820465,5.5,390,operator_367,Market
Unit_368,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,93.4,18.68,0.393551881,5.5,495,operator_368,Market
Unit_369,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,65.8,13.16,0.400230986,1.3,495,operator_369,Market
Unit_370,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,194.013,38.8026,0.394772316,5.5,240,operator_370,Market
Unit_371,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,91.382,18.2764,0.33,0.0,492,operator_371,Market
Unit_372,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,75.0,15.0,0.492197152,5.5,81,operator_372,Market
Unit_373,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,85.256,17.0512,0.458676462,5.5,322,operator_373,Market
Unit_374,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,54.106,10.8212,0.412825794,5.5,405,operator_374,Market
Unit_375,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,229.375,45.875,0.371376567,5.5,72,operator_375,Market
Unit_376,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,161.558467,32.3116934,0.368993811,5.5,72,operator_376,Market
Unit_377,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,210.335,42.067,0.380934524,5.5,31,operator_377,Market
Unit_378,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,65.52,13.104,0.33,0.0,457,operator_378,Market
Unit_379,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,198.885,39.777,0.432699986,5.5,70,operator_379,Market
Unit_380,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,241.875,48.375,0.399026226,5.5,441,operator_380,Market
Unit_381,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,95.0,19.0,0.3795,5.5,424,operator_381,Market
Unit_382,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,80.195,16.039,0.373172226,5.5,349,operator_382,Market
Unit_383,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,189.12,37.824,0.4672,5.5,84,operator_383,Market
Unit_384,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,64.0,12.8,0.33,0.0,154,operator_384,Market
Unit_385,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,54.222,10.8444,0.370649702,1.3,185,operator_385,Market
Unit_386,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,74.5,14.9,0.351113242,5.5,185,operator_386,Market
Unit_387,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,75.53,15.106,0.368967207,1.3,364,operator_387,Market
Unit_388,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,52.47,10.494,0.344168294,5.5,364,operator_388,Market
Unit_389,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,66.1,13.22,0.373846298,5.5,92,operator_389,Market
Unit_390,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,88.04091,17.608182,0.33,0.0,215,operator_390,Market
Unit_391,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,113.87947,22.775894,0.364825657,5.5,215,operator_391,Market
Unit_392,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,62.8,12.56,0.33,0.0,37,operator_392,Market
Unit_393,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,204.15,40.83,0.446268228,5.5,87,operator_393,Market
Unit_394,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,62.7,12.54,0.405910009,5.5,275,operator_394,Market
Unit_395,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,59.64,11.928,0.348476056,5.5,352,operator_395,Market
Unit_396,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,100.9,20.18,0.394226293,5.5,374,operator_396,Market
Unit_397,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,73.345,14.669,0.477977178,5.5,447,operator_397,Market
Unit_398,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,61.5,12.3,0.33,0.0,170,operator_398,Market
Unit_399,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,93.599,18.7198,0.415870567,5.5,58,operator_399,Market
Unit_400,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,81.8,16.36,0.527973207,5.5,365,operator_400,Market
Unit_401,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,60.318,12.0636,0.33,0.0,43,operator_401,Market
Unit_402,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,83.14,16.628,0.405541431,1.3,468,operator_402,Market
Unit_403,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,108.0,21.6,0.527973207,5.5,217,operator_403,Market
Unit_404,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,112.6102,22.52204,0.525004601,5.5,99,operator_404,Market
Unit_405,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,83.098,16.6196,0.404707708,5.5,484,operator_405,Market
Unit_406,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,waste,0.0,50.0,10.0,0.33,0.0,338,operator_406,Market
Unit_407,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,78.049,15.6098,0.45226283,5.5,74,operator_407,Market
Unit_408,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,62.5,12.5,0.3675584,5.5,180,operator_408,Market
Unit_409,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,92.907,18.5814,0.601195716,5.5,102,operator_409,Market
Unit_410,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,134.702,26.9404,0.376736341,5.5,399,operator_410,Market
Unit_411,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,192.645,38.529,0.40884778,5.5,414,operator_411,Market
Unit_412,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,109.5,21.9,0.402711806,1.3,409,operator_412,Market
Unit_413,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,70.0,14.0,0.3124,5.5,409,operator_413,Market
Unit_414,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,61.054,12.2108,0.452023829,5.5,159,operator_414,Market
Unit_415,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,61.0,12.2,0.36972623,5.5,117,operator_415,Market
Unit_416,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,98.8,19.76,0.633118956,5.5,16,operator_416,Market
Unit_417,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,98.019,19.6038,0.388281644,5.5,126,operator_417,Market
Unit_418,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,98.0,19.6,0.385789855,5.5,382,operator_418,Market
Unit_419,Small gas,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,natural gas,0.2,75.643,15.1286,0.400649121,5.5,37,operator_419,Market
Unit_420,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,92.8,18.56,0.3332,5.5,266,operator_420,Market
Unit_421,Small oil,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,oil,0.25,58.8,11.76,0.4008,5.5,126,operator_421,Market
Unit_422,Steam turbine,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,hard coal,0.3,133.864,26.7728,0.326467109,1.3,87,operator_422,Market
Unit_423,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,93.0,18.6,0.407362585,5.5,213,operator_423,Grid reserve
Unit_424,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,64.0,12.8,0.351953823,5.5,484,operator_424,Grid reserve
Unit_425,Small gas,naive_eom,naive_eom,flexable_eom_block,,natural gas,0.2,186.756,37.3512,0.349532635,5.5,45,operator_425,Grid reserve
Unit_426,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,28.08314721,0.0,1.0,0.0,8,operator_426,Market
Unit_427,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,3.323869713,0.0,1.0,0.0,8,operator_427,Market
Unit_428,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,65.10326234,0.0,1.0,0.0,8,operator_428,Market
Unit_429,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,97.47407731,0.0,1.0,0.0,8,operator_429,Market
Unit_430,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,37.98420322,0.0,1.0,0.0,9,operator_430,Market
Unit_431,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,48.95841924,0.0,1.0,0.0,9,operator_431,Market
Unit_432,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,252.2846011,0.0,1.0,0.0,9,operator_432,Market
Unit_433,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,33.465398791,0.0,1.0,0.0,10,operator_433,Market
Unit_434,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,284.17413345,0.0,1.0,0.0,10,operator_434,Market
Unit_435,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,525.52232979,0.0,1.0,0.0,10,operator_435,Market
Unit_436,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,17.63404442,0.0,1.0,0.0,11,operator_436,Market
Unit_437,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,194.9560831,0.0,1.0,0.0,11,operator_437,Market
Unit_438,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,151.0397404,0.0,1.0,0.0,11,operator_438,Market
Unit_439,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,66.25775377,0.0,1.0,0.0,12,operator_439,Market
Unit_440,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,763.4394033,0.0,1.0,0.0,12,operator_440,Market
Unit_441,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,750.8105955999999,0.0,1.0,0.0,12,operator_441,Market
Unit_442,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,22.65609582,0.0,1.0,0.0,13,operator_442,Market
Unit_443,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,7.697955036,0.0,1.0,0.0,13,operator_443,Market
Unit_444,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,170.2030358,0.0,1.0,0.0,13,operator_444,Market
Unit_445,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,23.48154143,0.0,1.0,0.0,13,operator_445,Market
Unit_446,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,69.67655109,0.0,1.0,0.0,15,operator_446,Market
Unit_447,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,106.481899112,0.0,1.0,0.0,15,operator_447,Market
Unit_448,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,232.96125149,0.0,1.0,0.0,15,operator_448,Market
Unit_449,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,100.98270442699999,0.0,1.0,0.0,16,operator_449,Market
Unit_450,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,271.61451651,0.0,1.0,0.0,16,operator_450,Market
Unit_451,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,543.780879292,0.0,1.0,0.0,16,operator_451,Market
Unit_452,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,64.5955385,0.0,1.0,0.0,18,operator_452,Market
Unit_453,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,408.0559808,0.0,1.0,0.0,18,operator_453,Market
Unit_454,wind offshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,744.0999999999999,0.0,1.0,0.0,18,operator_454,Market
Unit_455,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,693.2852173,0.0,1.0,0.0,18,operator_455,Market
Unit_456,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,35.670888795,0.0,1.0,0.0,19,operator_456,Market
Unit_457,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,237.755304793,0.0,1.0,0.0,19,operator_457,Market
Unit_458,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,369.42168866,0.0,1.0,0.0,19,operator_458,Market
Unit_459,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,21.473004154999998,0.0,1.0,0.0,19,operator_459,Market
Unit_460,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,16.42305316,0.0,1.0,0.0,21,operator_460,Market
Unit_461,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,43.68442276,0.0,1.0,0.0,21,operator_461,Market
Unit_462,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,39.95768001,0.0,1.0,0.0,21,operator_462,Market
Unit_463,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,38.45426423,0.0,1.0,0.0,22,operator_463,Market
Unit_464,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,231.1263742,0.0,1.0,0.0,22,operator_464,Market
Unit_465,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1856.679717,0.0,1.0,0.0,22,operator_465,Market
Unit_466,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,34.18102516,0.0,1.0,0.0,23,operator_466,Market
Unit_467,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,79.7797448,0.0,1.0,0.0,23,operator_467,Market
Unit_468,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,155.2523695,0.0,1.0,0.0,23,operator_468,Market
Unit_469,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,82.31402111,0.0,1.0,0.0,24,operator_469,Market
Unit_470,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,230.4131397,0.0,1.0,0.0,24,operator_470,Market
Unit_471,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,381.9173869,0.0,1.0,0.0,24,operator_471,Market
Unit_472,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,13.72823532,0.0,1.0,0.0,28,operator_472,Market
Unit_473,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,44.46768032,0.0,1.0,0.0,28,operator_473,Market
Unit_474,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,24.0708143,0.0,1.0,0.0,28,operator_474,Market
Unit_475,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,41.45318756,0.0,1.0,0.0,29,operator_475,Market
Unit_476,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,61.39860685,0.0,1.0,0.0,29,operator_476,Market
Unit_477,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,191.5551506,0.0,1.0,0.0,29,operator_477,Market
Unit_478,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,23.41648387,0.0,1.0,0.0,30,operator_478,Market
Unit_479,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,76.59597021,0.0,1.0,0.0,30,operator_479,Market
Unit_480,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,414.7910963,0.0,1.0,0.0,30,operator_480,Market
Unit_481,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,7.493411548,0.0,1.0,0.0,31,operator_481,Market
Unit_482,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.306123068,0.0,1.0,0.0,31,operator_482,Market
Unit_483,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,89.65137872,0.0,1.0,0.0,31,operator_483,Market
Unit_484,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,96.95593544,0.0,1.0,0.0,31,operator_484,Market
Unit_485,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,11.384618522,0.0,1.0,0.0,32,operator_485,Market
Unit_486,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,225.76095275,0.0,1.0,0.0,32,operator_486,Market
Unit_487,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,493.1299108,0.0,1.0,0.0,32,operator_487,Market
Unit_488,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,21.998175983,0.0,1.0,0.0,33,operator_488,Market
Unit_489,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,9.372131585,0.0,1.0,0.0,33,operator_489,Market
Unit_490,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,293.76602281,0.0,1.0,0.0,33,operator_490,Market
Unit_491,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,278.64020753,0.0,1.0,0.0,33,operator_491,Market
Unit_492,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,1.147373008,0.0,1.0,0.0,34,operator_492,Market
Unit_493,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,13.8475505,0.0,1.0,0.0,34,operator_493,Market
Unit_494,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,55.03600368,0.0,1.0,0.0,34,operator_494,Market
Unit_495,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,19.47399827,0.0,1.0,0.0,36,operator_495,Market
Unit_496,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,127.6339198,0.0,1.0,0.0,36,operator_496,Market
Unit_497,wind offshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,708.3,0.0,1.0,0.0,36,operator_497,Market
Unit_498,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,345.1459811,0.0,1.0,0.0,36,operator_498,Market
Unit_499,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,19.00261316,0.0,1.0,0.0,37,operator_499,Market
Unit_500,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,145.2960521,0.0,1.0,0.0,37,operator_500,Market
Unit_501,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,302.1193797,0.0,1.0,0.0,37,operator_501,Market
Unit_502,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,198.120772,0.0,1.0,0.0,39,operator_502,Market
Unit_503,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,221.938488,0.0,1.0,0.0,39,operator_503,Market
Unit_504,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,871.8486836,0.0,1.0,0.0,39,operator_504,Market
Unit_505,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,74.14877372,0.0,1.0,0.0,40,operator_505,Market
Unit_506,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,551.1539416,0.0,1.0,0.0,40,operator_506,Market
Unit_507,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,686.620773,0.0,1.0,0.0,40,operator_507,Market
Unit_508,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,43.22008667,0.0,1.0,0.0,41,operator_508,Market
Unit_509,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,231.1531597,0.0,1.0,0.0,41,operator_509,Market
Unit_510,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,969.3409786,0.0,1.0,0.0,41,operator_510,Market
Unit_511,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,48.89765105,0.0,1.0,0.0,42,operator_511,Market
Unit_512,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,297.3965384,0.0,1.0,0.0,42,operator_512,Market
Unit_513,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,670.1974512,0.0,1.0,0.0,42,operator_513,Market
Unit_514,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,34.93749683,0.0,1.0,0.0,43,operator_514,Market
Unit_515,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,440.66929185000004,0.0,1.0,0.0,43,operator_515,Market
Unit_516,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,673.1048856,0.0,1.0,0.0,43,operator_516,Market
Unit_517,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,66.85370887,0.0,1.0,0.0,45,operator_517,Market
Unit_518,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,170.0345077,0.0,1.0,0.0,45,operator_518,Market
Unit_519,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,781.8489597,0.0,1.0,0.0,45,operator_519,Market
Unit_520,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,17.57551571,0.0,1.0,0.0,49,operator_520,Market
Unit_521,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,34.93881158,0.0,1.0,0.0,49,operator_521,Market
Unit_522,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,145.7610696,0.0,1.0,0.0,49,operator_522,Market
Unit_523,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,22.91289802,0.0,1.0,0.0,50,operator_523,Market
Unit_524,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,15.66310841,0.0,1.0,0.0,50,operator_524,Market
Unit_525,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,208.4981843,0.0,1.0,0.0,50,operator_525,Market
Unit_526,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,255.5168202,0.0,1.0,0.0,50,operator_526,Market
Unit_527,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,35.9504513,0.0,1.0,0.0,51,operator_527,Market
Unit_528,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.302054742,0.0,1.0,0.0,51,operator_528,Market
Unit_529,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,281.0284557,0.0,1.0,0.0,51,operator_529,Market
Unit_530,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,521.88686169,0.0,1.0,0.0,51,operator_530,Market
Unit_531,biomass,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,7.447136923,0.0,1.0,0.0,53,operator_531,Market
Unit_532,hydro,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,4.747365824,0.0,1.0,0.0,53,operator_532,Market
Unit_533,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,115.1859916,0.0,1.0,0.0,53,operator_533,Market
Unit_534,wind onshore,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,27.06330863,0.0,1.0,0.0,53,operator_534,Market
Unit_535,solar pv,naive_eom,naive_eom,flexable_eom_block,naive_redispatch,renewable,0.0,12.73386874,0.0,1.0,0.0,54,operator_535,Market
