datetime,uranium,lignite,hard coal,natural gas,oil,biomass,co2,steel,lime_co2_factor,lime,iron_ore
1/15/2019 21:15,0.9,1.8,7.269032282,13.64555355,28.22,20.7,50,577,0.44,100,100
1/15/2019 21:30,0.9,1.8,7.269032282,13.64354351,28.22,20.7,50,577,0.44,100,100
1/15/2019 21:45,0.9,1.8,7.269032282,13.64153347,28.22,20.7,50,577,0.44,100,100
1/15/2019 22:00,0.9,1.8,7.269032282,13.63952343,28.22,20.7,50,577,0.44,100,100
1/15/2019 22:15,0.9,1.8,7.269032282,13.63751339,28.22,20.7,50,577,0.44,100,100
1/15/2019 22:30,0.9,1.8,7.269032282,13.63550335,28.22,20.7,50,577,0.44,100,100
1/15/2019 22:45,0.9,1.8,7.269032282,13.63349331,28.22,20.7,50,577,0.44,100,100
1/15/2019 23:00,0.9,1.8,7.269032282,13.63148327,28.22,20.7,50,577,0.44,100,100
1/15/2019 23:15,0.9,1.8,7.269032282,13.62947323,28.22,20.7,50,577,0.44,100,100
1/15/2019 23:30,0.9,1.8,7.269032282,13.62746319,28.22,20.7,50,577,0.44,100,100
1/15/2019 23:45,0.9,1.8,7.269032282,13.62545315,28.22,20.7,50,577,0.44,100,100
1/16/2019 0:00,0.9,1.8,7.269032282,13.62344311,28.22,20.7,50,577,0.44,100,100
1/16/2019 0:15,0.9,1.8,7.269111303,13.62578815,28.22,20.7,50,577,0.44,100,100
1/16/2019 0:30,0.9,1.8,7.269190324,13.6281332,28.22,20.7,50,577,0.44,100,100
1/16/2019 0:45,0.9,1.8,7.269269346,13.63047825,28.22,20.7,50,577,0.44,100,100
1/16/2019 1:00,0.9,1.8,7.269348367,13.63282329,28.22,20.7,50,577,0.44,100,100
1/16/2019 1:15,0.9,1.8,7.269427388,13.63516834,28.22,20.7,50,577,0.44,100,100
1/16/2019 1:30,0.9,1.8,7.269506409,13.63751339,28.22,20.7,50,577,0.44,100,100
1/16/2019 1:45,0.9,1.8,7.26958543,13.63985843,28.22,20.7,50,577,0.44,100,100
1/16/2019 2:00,0.9,1.8,7.269664452,13.64220348,28.22,20.7,50,577,0.44,100,100
1/16/2019 2:15,0.9,1.8,7.269743473,13.64454853,28.22,20.7,50,577,0.44,100,100
1/16/2019 2:30,0.9,1.8,7.269822494,13.64689357,28.22,20.7,50,577,0.44,100,100
1/16/2019 2:45,0.9,1.8,7.269901515,13.64923862,28.22,20.7,50,577,0.44,100,100
1/16/2019 3:00,0.9,1.8,7.269980537,13.65158367,28.22,20.7,50,577,0.44,100,100
1/16/2019 3:15,0.9,1.8,7.270059558,13.65392871,28.22,20.7,50,577,0.44,100,100
1/16/2019 3:30,0.9,1.8,7.270138579,13.65627376,28.22,20.7,50,577,0.44,100,100
1/16/2019 3:45,0.9,1.8,7.2702176,13.65861881,28.22,20.7,50,577,0.44,100,100
1/16/2019 4:00,0.9,1.8,7.270296621,13.66096386,28.22,20.7,50,577,0.44,100,100
1/16/2019 4:15,0.9,1.8,7.270349302,13.66531894,28.22,20.7,50,577,0.44,100,100
1/16/2019 4:30,0.9,1.8,7.270401983,13.66967403,28.22,20.7,50,577,0.44,100,100
1/16/2019 4:45,0.9,1.8,7.270454664,13.67402912,28.22,20.7,50,577,0.44,100,100
1/16/2019 5:00,0.9,1.8,7.270507345,13.6783842,28.22,20.7,50,577,0.44,100,100
1/16/2019 5:15,0.9,1.8,7.270560025,13.68273929,28.22,20.7,50,577,0.44,100,100
1/16/2019 5:30,0.9,1.8,7.270612706,13.68709438,28.22,20.7,50,577,0.44,100,100
1/16/2019 5:45,0.9,1.8,7.270665387,13.69144946,28.22,20.7,50,577,0.44,100,100
1/16/2019 6:00,0.9,1.8,7.270718068,13.69580455,28.22,20.7,50,577,0.44,100,100
1/16/2019 6:15,0.9,1.8,7.270770749,13.70015964,28.22,20.7,50,577,0.44,100,100
1/16/2019 6:30,0.9,1.8,7.270823429,13.70451473,28.22,20.7,50,577,0.44,100,100
1/16/2019 6:45,0.9,1.8,7.27087611,13.70886981,28.22,20.7,50,577,0.44,100,100
1/16/2019 7:00,0.9,1.8,7.270928791,13.7132249,28.22,20.7,50,577,0.44,100,100
1/16/2019 7:15,0.9,1.8,7.270981472,13.71757999,28.22,20.7,50,577,0.44,100,100
1/16/2019 7:30,0.9,1.8,7.271034153,13.72193507,28.22,20.7,50,577,0.44,100,100
1/16/2019 7:45,0.9,1.8,7.271086834,13.72629016,28.22,20.7,50,577,0.44,100,100
1/16/2019 8:00,0.9,1.8,7.271139514,13.73064525,28.22,20.7,50,577,0.44,100,100
1/16/2019 8:15,0.9,1.8,7.271165855,13.73466533,28.22,20.7,50,577,0.44,100,100
1/16/2019 8:30,0.9,1.8,7.271192195,13.73868541,28.22,20.7,50,577,0.44,100,100
1/16/2019 8:45,0.9,1.8,7.271218536,13.74270549,28.22,20.7,50,577,0.44,100,100
1/16/2019 9:00,0.9,1.8,7.271244876,13.74672557,28.22,20.7,50,577,0.44,100,100
1/16/2019 9:15,0.9,1.8,7.271271216,13.75074565,28.22,20.7,50,577,0.44,100,100
1/16/2019 9:30,0.9,1.8,7.271297557,13.75476573,28.22,20.7,50,577,0.44,100,100
1/16/2019 9:45,0.9,1.8,7.271323897,13.75878581,28.22,20.7,50,577,0.44,100,100
1/16/2019 10:00,0.9,1.8,7.271350238,13.76280589,28.22,20.7,50,577,0.44,100,100
1/16/2019 10:15,0.9,1.8,7.271376578,13.76682597,28.22,20.7,50,577,0.44,100,100
1/16/2019 10:30,0.9,1.8,7.271402918,13.77084605,28.22,20.7,50,577,0.44,100,100
1/16/2019 10:45,0.9,1.8,7.271429259,13.77486613,28.22,20.7,50,577,0.44,100,100
1/16/2019 11:00,0.9,1.8,7.271455599,13.77888621,28.22,20.7,50,577,0.44,100,100
1/16/2019 11:15,0.9,1.8,7.27148194,13.78290629,28.22,20.7,50,577,0.44,100,100
1/16/2019 11:30,0.9,1.8,7.27150828,13.78692637,28.22,20.7,50,577,0.44,100,100
1/16/2019 11:45,0.9,1.8,7.27153462,13.79094645,28.22,20.7,50,577,0.44,100,100
1/16/2019 12:00,0.9,1.8,7.271560961,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 12:15,0.9,1.8,7.271639982,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 12:30,0.9,1.8,7.271719003,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 12:45,0.9,1.8,7.271798024,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 13:00,0.9,1.8,7.271877046,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 13:15,0.9,1.8,7.271956067,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 13:30,0.9,1.8,7.272035088,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 13:45,0.9,1.8,7.272114109,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 14:00,0.9,1.8,7.272193131,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 14:15,0.9,1.8,7.272272152,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 14:30,0.9,1.8,7.272351173,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 14:45,0.9,1.8,7.272430194,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 15:00,0.9,1.8,7.272509215,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 15:15,0.9,1.8,7.272588237,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 15:30,0.9,1.8,7.272667258,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 15:45,0.9,1.8,7.272746279,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 16:00,0.9,1.8,7.2728253,13.79496653,28.22,20.7,50,577,0.44,100,100
1/16/2019 16:15,0.9,1.8,7.2728253,13.79932162,28.22,20.7,50,577,0.44,100,100
1/16/2019 16:30,0.9,1.8,7.2728253,13.80367671,28.22,20.7,50,577,0.44,100,100
1/16/2019 16:45,0.9,1.8,7.2728253,13.80803179,28.22,20.7,50,577,0.44,100,100
1/16/2019 17:00,0.9,1.8,7.2728253,13.81238688,28.22,20.7,50,577,0.44,100,100
1/16/2019 17:15,0.9,1.8,7.2728253,13.81674197,28.22,20.7,50,577,0.44,100,100
1/16/2019 17:30,0.9,1.8,7.2728253,13.82109705,28.22,20.7,50,577,0.44,100,100
1/16/2019 17:45,0.9,1.8,7.2728253,13.82545214,28.22,20.7,50,577,0.44,100,100
1/16/2019 18:00,0.9,1.8,7.2728253,13.82980723,28.22,20.7,50,577,0.44,100,100
1/16/2019 18:15,0.9,1.8,7.2728253,13.83416232,28.22,20.7,50,577,0.44,100,100
1/16/2019 18:30,0.9,1.8,7.2728253,13.8385174,28.22,20.7,50,577,0.44,100,100
1/16/2019 18:45,0.9,1.8,7.2728253,13.84287249,28.22,20.7,50,577,0.44,100,100
1/16/2019 19:00,0.9,1.8,7.2728253,13.84722758,28.22,20.7,50,577,0.44,100,100
1/16/2019 19:15,0.9,1.8,7.2728253,13.85158266,28.22,20.7,50,577,0.44,100,100
1/16/2019 19:30,0.9,1.8,7.2728253,13.85593775,28.22,20.7,50,577,0.44,100,100
1/16/2019 19:45,0.9,1.8,7.2728253,13.86029284,28.22,20.7,50,577,0.44,100,100
1/16/2019 20:00,0.9,1.8,7.2728253,13.86464793,28.22,20.7,50,577,0.44,100,100
1/16/2019 20:15,0.9,1.8,7.272877981,13.868333,28.22,20.7,50,577,0.44,100,100
1/16/2019 20:30,0.9,1.8,7.272930662,13.87201807,28.22,20.7,50,577,0.44,100,100
1/16/2019 20:45,0.9,1.8,7.272983343,13.87570315,28.22,20.7,50,577,0.44,100,100
1/16/2019 21:00,0.9,1.8,7.273036023,13.87938822,28.22,20.7,50,577,0.44,100,100
1/16/2019 21:15,0.9,1.8,7.273088704,13.88307329,28.22,20.7,50,577,0.44,100,100
1/16/2019 21:30,0.9,1.8,7.273141385,13.88675837,28.22,20.7,50,577,0.44,100,100
1/16/2019 21:45,0.9,1.8,7.273194066,13.89044344,28.22,20.7,50,577,0.44,100,100
1/16/2019 22:00,0.9,1.8,7.273246747,13.89412851,28.22,20.7,50,577,0.44,100,100
1/16/2019 22:15,0.9,1.8,7.273299428,13.89781359,28.22,20.7,50,577,0.44,100,100
1/16/2019 22:30,0.9,1.8,7.273352108,13.90149866,28.22,20.7,50,577,0.44,100,100
1/16/2019 22:45,0.9,1.8,7.273404789,13.90518373,28.22,20.7,50,577,0.44,100,100
1/16/2019 23:00,0.9,1.8,7.27345747,13.90886881,28.25,20.7,50,577,0.44,100,100
1/16/2019 23:15,0.9,1.8,7.273510151,13.91255388,28.25,20.7,50,577,0.44,100,100
1/16/2019 23:30,0.9,1.8,7.273562832,13.91623896,28.25,20.7,50,577,0.44,100,100
1/16/2019 23:45,0.9,1.8,7.273615512,13.91992403,28.25,20.7,50,577,0.44,100,100
1/17/2019 0:00,0.9,1.8,7.273668193,13.9236091,28.25,20.7,50,577,0.44,100,100
1/17/2019 0:15,0.9,1.8,7.273720874,13.92762918,28.25,20.7,50,577,0.44,100,100
1/17/2019 0:30,0.9,1.8,7.273773555,13.93164926,28.25,20.7,50,577,0.44,100,100
1/17/2019 0:45,0.9,1.8,7.273826236,13.93566934,28.25,20.7,50,577,0.44,100,100
1/17/2019 1:00,0.9,1.8,7.273878916,13.93968942,28.25,20.7,50,577,0.44,100,100
1/17/2019 1:15,0.9,1.8,7.273931597,13.9437095,28.25,20.7,50,577,0.44,100,100
1/17/2019 1:30,0.9,1.8,7.273984278,13.94772959,28.25,20.7,50,577,0.44,100,100
1/17/2019 1:45,0.9,1.8,7.274036959,13.95174967,28.25,20.7,50,577,0.44,100,100
1/17/2019 2:00,0.9,1.8,7.27408964,13.95576975,28.25,20.7,50,577,0.44,100,100
1/17/2019 2:15,0.9,1.8,7.274142321,13.95978983,28.25,20.7,50,577,0.44,100,100
1/17/2019 2:30,0.9,1.8,7.274195001,13.96380991,28.25,20.7,50,577,0.44,100,100
1/17/2019 2:45,0.9,1.8,7.274247682,13.96782999,28.25,20.7,50,577,0.44,100,100
1/17/2019 3:00,0.9,1.8,7.274300363,13.97185007,28.25,20.7,50,577,0.44,100,100
1/17/2019 3:15,0.9,1.8,7.274353044,13.97587015,28.25,20.7,50,577,0.44,100,100
1/17/2019 3:30,0.9,1.8,7.274405725,13.97989023,28.25,20.7,50,577,0.44,100,100
1/17/2019 3:45,0.9,1.8,7.274458405,13.98391031,28.25,20.7,50,577,0.44,100,100
1/17/2019 4:00,0.9,1.8,7.274511086,13.98793039,28.25,20.7,50,577,0.44,100,100
1/17/2019 4:15,0.9,1.8,7.274563767,13.99228548,28.25,20.7,50,577,0.44,100,100
1/17/2019 4:30,0.9,1.8,7.274616448,13.99664056,28.25,20.7,50,577,0.44,100,100
1/17/2019 4:45,0.9,1.8,7.274669129,14.00099565,28.25,20.7,50,577,0.44,100,100
1/17/2019 5:00,0.9,1.8,7.274721809,14.00535074,28.25,20.7,50,577,0.44,100,100
1/17/2019 5:15,0.9,1.8,7.27477449,14.00970582,28.25,20.7,50,577,0.44,100,100
1/17/2019 5:30,0.9,1.8,7.274827171,14.01406091,28.25,20.7,50,577,0.44,100,100
1/17/2019 5:45,0.9,1.8,7.274879852,14.018416,28.25,20.7,50,577,0.44,100,100
1/17/2019 6:00,0.9,1.8,7.274932533,14.02277108,28.25,20.7,50,577,0.44,100,100
1/17/2019 6:15,0.9,1.8,7.274985213,14.02712617,28.25,20.7,50,577,0.44,100,100
1/17/2019 6:30,0.9,1.8,7.275037894,14.03148126,28.25,20.7,50,577,0.44,100,100
1/17/2019 6:45,0.9,1.8,7.275090575,14.03583635,28.25,20.7,50,577,0.44,100,100
1/17/2019 7:00,0.9,1.8,7.275143256,14.04019143,28.25,20.7,50,577,0.44,100,100
1/17/2019 7:15,0.9,1.8,7.275195937,14.04454652,28.25,20.7,50,577,0.44,100,100
1/17/2019 7:30,0.9,1.8,7.275248618,14.04890161,28.25,20.7,50,577,0.44,100,100
1/17/2019 7:45,0.9,1.8,7.275301298,14.05325669,28.25,20.7,50,577,0.44,100,100
1/17/2019 8:00,0.9,1.8,7.275353979,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 8:15,0.9,1.8,7.275433,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 8:30,0.9,1.8,7.275512022,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 8:45,0.9,1.8,7.275591043,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 9:00,0.9,1.8,7.275670064,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 9:15,0.9,1.8,7.275749085,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 9:30,0.9,1.8,7.275828106,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 9:45,0.9,1.8,7.275907128,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 10:00,0.9,1.8,7.275986149,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 10:15,0.9,1.8,7.27606517,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 10:30,0.9,1.8,7.276144191,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 10:45,0.9,1.8,7.276223213,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 11:00,0.9,1.8,7.276302234,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 11:15,0.9,1.8,7.276381255,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 11:30,0.9,1.8,7.276460276,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 11:45,0.9,1.8,7.276539297,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 12:00,0.9,1.8,7.276618319,14.05761178,28.25,20.7,50,577,0.44,100,100
1/17/2019 12:15,0.9,1.8,7.276618319,14.06297189,28.25,20.7,50,577,0.44,100,100
1/17/2019 12:30,0.9,1.8,7.276618319,14.06833199,28.25,20.7,50,577,0.44,100,100
1/17/2019 12:45,0.9,1.8,7.276618319,14.0736921,28.25,20.7,50,577,0.44,100,100
1/17/2019 13:00,0.9,1.8,7.276618319,14.07905221,28.25,20.7,50,577,0.44,100,100
1/17/2019 13:15,0.9,1.8,7.276618319,14.08441232,28.25,20.7,50,577,0.44,100,100
1/17/2019 13:30,0.9,1.8,7.276618319,14.08977242,28.25,20.7,50,577,0.44,100,100
1/17/2019 13:45,0.9,1.8,7.276618319,14.09513253,28.25,20.7,50,577,0.44,100,100
1/17/2019 14:00,0.9,1.8,7.276618319,14.10049264,28.25,20.7,50,577,0.44,100,100
1/17/2019 14:15,0.9,1.8,7.276618319,14.10585274,28.25,20.7,50,577,0.44,100,100
1/17/2019 14:30,0.9,1.8,7.276618319,14.11121285,28.25,20.7,50,577,0.44,100,100
1/17/2019 14:45,0.9,1.8,7.276618319,14.11657296,28.25,20.7,50,577,0.44,100,100
1/17/2019 15:00,0.9,1.8,7.276618319,14.12193307,28.25,20.7,50,577,0.44,100,100
1/17/2019 15:15,0.9,1.8,7.276618319,14.12729317,28.25,20.7,50,577,0.44,100,100
1/17/2019 15:30,0.9,1.8,7.276618319,14.13265328,28.25,20.7,50,577,0.44,100,100
1/17/2019 15:45,0.9,1.8,7.276618319,14.13801339,28.25,20.7,50,577,0.44,100,100
1/17/2019 16:00,0.9,1.8,7.276618319,14.14337349,28.25,20.7,50,577,0.44,100,100
1/17/2019 16:15,0.9,1.8,7.276644659,14.14839859,28.25,20.7,50,577,0.44,100,100
1/17/2019 16:30,0.9,1.8,7.276670999,14.15342369,28.25,20.7,50,577,0.44,100,100
1/17/2019 16:45,0.9,1.8,7.27669734,14.1584488,28.25,20.7,50,577,0.44,100,100
1/17/2019 17:00,0.9,1.8,7.27672368,14.1634739,28.25,20.7,50,577,0.44,100,100
1/17/2019 17:15,0.9,1.8,7.276750021,14.168499,28.25,20.7,50,577,0.44,100,100
1/17/2019 17:30,0.9,1.8,7.276776361,14.1735241,28.25,20.7,50,577,0.44,100,100
1/17/2019 17:45,0.9,1.8,7.276802701,14.1785492,28.25,20.7,50,577,0.44,100,100
1/17/2019 18:00,0.9,1.8,7.276829042,14.1835743,28.25,20.7,50,577,0.44,100,100
1/17/2019 18:15,0.9,1.8,7.276855382,14.1885994,28.25,20.7,50,577,0.44,100,100
1/17/2019 18:30,0.9,1.8,7.276881723,14.1936245,28.25,20.7,50,577,0.44,100,100
1/17/2019 18:45,0.9,1.8,7.276908063,14.1986496,28.25,20.7,50,577,0.44,100,100
1/17/2019 19:00,0.9,1.8,7.276934403,14.2036747,28.25,20.7,50,577,0.44,100,100
1/17/2019 19:15,0.9,1.8,7.276960744,14.2086998,28.25,20.7,50,577,0.44,100,100
1/17/2019 19:30,0.9,1.8,7.276987084,14.2137249,28.25,20.7,50,577,0.44,100,100
1/17/2019 19:45,0.9,1.8,7.277013425,14.21875,28.25,20.7,50,577,0.44,100,100
1/17/2019 20:00,0.9,1.8,7.277039765,14.2237751,28.25,20.7,50,577,0.44,100,100
1/17/2019 20:15,0.9,1.8,7.277092446,14.22913521,28.25,20.7,50,577,0.44,100,100
1/17/2019 20:30,0.9,1.8,7.277145127,14.23449531,28.25,20.7,50,577,0.44,100,100
1/17/2019 20:45,0.9,1.8,7.277197807,14.23985542,28.25,20.7,50,577,0.44,100,100
1/17/2019 21:00,0.9,1.8,7.277250488,14.24521553,28.25,20.7,50,577,0.44,100,100
1/17/2019 21:15,0.9,1.8,7.277303169,14.25057564,28.25,20.7,50,577,0.44,100,100
1/17/2019 21:30,0.9,1.8,7.27735585,14.25593574,28.25,20.7,50,577,0.44,100,100
1/17/2019 21:45,0.9,1.8,7.277408531,14.26129585,28.25,20.7,50,577,0.44,100,100
1/17/2019 22:00,0.9,1.8,7.277461212,14.26665596,28.25,20.7,50,577,0.44,100,100
1/17/2019 22:15,0.9,1.8,7.277513892,14.27201606,28.25,20.7,50,577,0.44,100,100
1/17/2019 22:30,0.9,1.8,7.277566573,14.27737617,28.25,20.7,50,577,0.44,100,100
1/17/2019 22:45,0.9,1.8,7.277619254,14.28273628,28.25,20.7,50,577,0.44,100,100
1/17/2019 23:00,0.9,1.8,7.277671935,14.28809639,26.92,20.7,50,577,0.44,100,100
1/17/2019 23:15,0.9,1.8,7.277724616,14.29345649,26.92,20.7,50,577,0.44,100,100
1/17/2019 23:30,0.9,1.8,7.277777296,14.2988166,26.92,20.7,50,577,0.44,100,100
1/17/2019 23:45,0.9,1.8,7.277829977,14.30417671,26.92,20.7,50,577,0.44,100,100
1/18/2019 0:00,0.9,1.8,7.277882658,14.30953681,26.92,20.7,50,577,0.44,100,100
1/18/2019 0:15,0.9,1.8,7.277908998,14.31489692,26.92,20.7,50,577,0.44,100,100
1/18/2019 0:30,0.9,1.8,7.277935339,14.32025703,26.92,20.7,50,577,0.44,100,100
1/18/2019 0:45,0.9,1.8,7.277961679,14.32561714,26.92,20.7,50,577,0.44,100,100
1/18/2019 1:00,0.9,1.8,7.27798802,14.33097724,26.92,20.7,50,577,0.44,100,100
1/18/2019 1:15,0.9,1.8,7.27801436,14.33633735,26.92,20.7,50,577,0.44,100,100
1/18/2019 1:30,0.9,1.8,7.2780407,14.34169746,26.92,20.7,50,577,0.44,100,100
1/18/2019 1:45,0.9,1.8,7.278067041,14.34705756,26.92,20.7,50,577,0.44,100,100
1/18/2019 2:00,0.9,1.8,7.278093381,14.35241767,26.92,20.7,50,577,0.44,100,100
1/18/2019 2:15,0.9,1.8,7.278119722,14.35777778,26.92,20.7,50,577,0.44,100,100
1/18/2019 2:30,0.9,1.8,7.278146062,14.36313788,26.92,20.7,50,577,0.44,100,100
1/18/2019 2:45,0.9,1.8,7.278172402,14.36849799,26.92,20.7,50,577,0.44,100,100
1/18/2019 3:00,0.9,1.8,7.278198743,14.3738581,26.92,20.7,50,577,0.44,100,100
1/18/2019 3:15,0.9,1.8,7.278225083,14.37921821,26.92,20.7,50,577,0.44,100,100
1/18/2019 3:30,0.9,1.8,7.278251424,14.38457831,26.92,20.7,50,577,0.44,100,100
1/18/2019 3:45,0.9,1.8,7.278277764,14.38993842,26.92,20.7,50,577,0.44,100,100
1/18/2019 4:00,0.9,1.8,7.278304105,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 4:15,0.9,1.8,7.278356785,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 4:30,0.9,1.8,7.278409466,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 4:45,0.9,1.8,7.278462147,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 5:00,0.9,1.8,7.278514828,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 5:15,0.9,1.8,7.278567509,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 5:30,0.9,1.8,7.278620189,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 5:45,0.9,1.8,7.27867287,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 6:00,0.9,1.8,7.278725551,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 6:15,0.9,1.8,7.278778232,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 6:30,0.9,1.8,7.278830913,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 6:45,0.9,1.8,7.278883593,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 7:00,0.9,1.8,7.278936274,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 7:15,0.9,1.8,7.278988955,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 7:30,0.9,1.8,7.279041636,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 7:45,0.9,1.8,7.279094317,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 8:00,0.9,1.8,7.279146997,14.39529853,26.92,20.7,50,577,0.44,100,100
1/18/2019 8:15,0.9,1.8,7.279146997,14.40032363,26.92,20.7,50,577,0.44,100,100
1/18/2019 8:30,0.9,1.8,7.279146997,14.40534873,26.92,20.7,50,577,0.44,100,100
1/18/2019 8:45,0.9,1.8,7.279146997,14.41037383,26.92,20.7,50,577,0.44,100,100
1/18/2019 9:00,0.9,1.8,7.279146997,14.41539893,26.92,20.7,50,577,0.44,100,100
1/18/2019 9:15,0.9,1.8,7.279146997,14.42042403,26.92,20.7,50,577,0.44,100,100
1/18/2019 9:30,0.9,1.8,7.279146997,14.42544913,26.92,20.7,50,577,0.44,100,100
1/18/2019 9:45,0.9,1.8,7.279146997,14.43047423,26.92,20.7,50,577,0.44,100,100
1/18/2019 10:00,0.9,1.8,7.279146997,14.43549933,26.92,20.7,50,577,0.44,100,100
1/18/2019 10:15,0.9,1.8,7.279146997,14.44052443,26.92,20.7,50,577,0.44,100,100
1/18/2019 10:30,0.9,1.8,7.279146997,14.44554953,26.92,20.7,50,577,0.44,100,100
1/18/2019 10:45,0.9,1.8,7.279146997,14.45057463,26.92,20.7,50,577,0.44,100,100
1/18/2019 11:00,0.9,1.8,7.279146997,14.45559973,26.92,20.7,50,577,0.44,100,100
1/18/2019 11:15,0.9,1.8,7.279146997,14.46062483,26.92,20.7,50,577,0.44,100,100
1/18/2019 11:30,0.9,1.8,7.279146997,14.46564993,26.92,20.7,50,577,0.44,100,100
1/18/2019 11:45,0.9,1.8,7.279146997,14.47067503,26.92,20.7,50,577,0.44,100,100
1/18/2019 12:00,0.9,1.8,7.279146997,14.47570013,26.92,20.7,50,577,0.44,100,100
1/18/2019 12:15,0.9,1.8,7.279199678,14.48139525,26.92,20.7,50,577,0.44,100,100
1/18/2019 12:30,0.9,1.8,7.279252359,14.48709036,26.92,20.7,50,577,0.44,100,100
1/18/2019 12:45,0.9,1.8,7.27930504,14.49278548,26.92,20.7,50,577,0.44,100,100
1/18/2019 13:00,0.9,1.8,7.279357721,14.49848059,26.92,20.7,50,577,0.44,100,100
1/18/2019 13:15,0.9,1.8,7.279410402,14.5041757,26.92,20.7,50,577,0.44,100,100
1/18/2019 13:30,0.9,1.8,7.279463082,14.50987082,26.92,20.7,50,577,0.44,100,100
1/18/2019 13:45,0.9,1.8,7.279515763,14.51556593,26.92,20.7,50,577,0.44,100,100
1/18/2019 14:00,0.9,1.8,7.279568444,14.52126104,26.92,20.7,50,577,0.44,100,100
1/18/2019 14:15,0.9,1.8,7.279621125,14.52695616,26.92,20.7,50,577,0.44,100,100
1/18/2019 14:30,0.9,1.8,7.279673806,14.53265127,26.92,20.7,50,577,0.44,100,100
1/18/2019 14:45,0.9,1.8,7.279726486,14.53834639,26.92,20.7,50,577,0.44,100,100
1/18/2019 15:00,0.9,1.8,7.279779167,14.5440415,26.92,20.7,50,577,0.44,100,100
1/18/2019 15:15,0.9,1.8,7.279831848,14.54973661,26.92,20.7,50,577,0.44,100,100
1/18/2019 15:30,0.9,1.8,7.279884529,14.55543173,26.92,20.7,50,577,0.44,100,100
1/18/2019 15:45,0.9,1.8,7.27993721,14.56112684,26.92,20.7,50,577,0.44,100,100
1/18/2019 16:00,0.9,1.8,7.27998989,14.56682195,26.92,20.7,50,577,0.44,100,100
1/18/2019 16:15,0.9,1.8,7.280016231,14.57218206,26.92,20.7,50,577,0.44,100,100
1/18/2019 16:30,0.9,1.8,7.280042571,14.57754217,26.92,20.7,50,577,0.44,100,100
1/18/2019 16:45,0.9,1.8,7.280068912,14.58290228,26.92,20.7,50,577,0.44,100,100
1/18/2019 17:00,0.9,1.8,7.280095252,14.58826238,26.92,20.7,50,577,0.44,100,100
1/18/2019 17:15,0.9,1.8,7.280121592,14.59362249,26.92,20.7,50,577,0.44,100,100
