,fuel_price_natural gas,availability_Unit 4,availability_Unit 3,fuel_price_co2,fuel_price_oil,residual_load_EOM,fuel_price_lignite,availability_Unit 2,availability_Unit 1,fuel_price_uranium,price_EOM,fuel_price_biomass,demand_EOM,fuel_price_hard coal
2019-01-16 16:00:00,25.0,1.0,1.0,25.0,40.0,3641.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3641.2,10.0
2019-01-16 17:00:00,25.0,1.0,1.0,25.0,40.0,3782.85,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3782.85,10.0
2019-01-16 18:00:00,25.0,1.0,1.0,25.0,40.0,3759.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3759.9,10.0
2019-01-16 19:00:00,25.0,1.0,1.0,25.0,40.0,3677.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3677.9,10.0
2019-01-16 20:00:00,25.0,1.0,1.0,25.0,40.0,3464.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3464.55,10.0
2019-01-16 21:00:00,25.0,1.0,1.0,25.0,40.0,3290.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3290.15,10.0
2019-01-16 22:00:00,25.0,1.0,1.0,25.0,40.0,3143.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3143.1,10.0
2019-01-16 23:00:00,25.0,1.0,1.0,25.0,40.0,2955.25,2.0,1.0,1.0,1.0,45.05,20.0,2955.25,10.0
2019-01-17 00:00:00,25.0,1.0,1.0,25.0,40.0,2806.4,2.0,1.0,1.0,1.0,45.05,20.0,2806.4,10.0
2019-01-17 01:00:00,25.0,1.0,1.0,25.0,40.0,2709.8,2.0,1.0,1.0,1.0,45.05,20.0,2709.8,10.0
2019-01-17 02:00:00,25.0,1.0,1.0,25.0,40.0,2648.45,2.0,1.0,1.0,1.0,45.05,20.0,2648.45,10.0
2019-01-17 03:00:00,25.0,1.0,1.0,25.0,40.0,2648.75,2.0,1.0,1.0,1.0,45.05,20.0,2648.75,10.0
2019-01-17 04:00:00,25.0,1.0,1.0,25.0,40.0,2731.2,2.0,1.0,1.0,1.0,45.05,20.0,2731.2,10.0
2019-01-17 05:00:00,25.0,1.0,1.0,25.0,40.0,2890.55,2.0,1.0,1.0,1.0,45.05,20.0,2890.55,10.0
2019-01-17 06:00:00,25.0,1.0,1.0,25.0,40.0,3265.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3265.5,10.0
2019-01-17 07:00:00,25.0,1.0,1.0,25.0,40.0,3611.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3611.0,10.0
2019-01-17 08:00:00,25.0,1.0,1.0,25.0,40.0,3729.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3729.15,10.0
2019-01-17 09:00:00,25.0,1.0,1.0,25.0,40.0,3723.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3723.15,10.0
2019-01-17 10:00:00,25.0,1.0,1.0,25.0,40.0,3752.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3752.65,10.0
2019-01-17 11:00:00,25.0,1.0,1.0,25.0,40.0,3801.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3801.5,10.0
2019-01-17 12:00:00,25.0,1.0,1.0,25.0,40.0,3798.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3798.05,10.0
2019-01-17 13:00:00,25.0,1.0,1.0,25.0,40.0,3778.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3778.05,10.0
2019-01-17 14:00:00,25.0,1.0,1.0,25.0,40.0,3732.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3732.3,10.0
2019-01-17 15:00:00,25.0,1.0,1.0,25.0,40.0,3685.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3685.15,10.0
2019-01-17 16:00:00,25.0,1.0,1.0,25.0,40.0,3670.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3670.45,10.0
2019-01-17 17:00:00,25.0,1.0,1.0,25.0,40.0,3807.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3807.35,10.0
2019-01-17 18:00:00,25.0,1.0,1.0,25.0,40.0,3804.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3804.0,10.0
2019-01-17 19:00:00,25.0,1.0,1.0,25.0,40.0,3701.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3701.25,10.0
2019-01-17 20:00:00,25.0,1.0,1.0,25.0,40.0,3522.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3522.15,10.0
2019-01-17 21:00:00,25.0,1.0,1.0,25.0,40.0,3326.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3326.2,10.0
2019-01-17 22:00:00,25.0,1.0,1.0,25.0,40.0,3166.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3166.9,10.0
2019-01-17 23:00:00,25.0,1.0,1.0,25.0,40.0,2949.15,2.0,1.0,1.0,1.0,45.05,20.0,2949.15,10.0
2019-01-18 00:00:00,25.0,1.0,1.0,25.0,40.0,2822.65,2.0,1.0,1.0,1.0,45.05,20.0,2822.65,10.0
2019-01-18 01:00:00,25.0,1.0,1.0,25.0,40.0,2705.15,2.0,1.0,1.0,1.0,45.05,20.0,2705.15,10.0
2019-01-18 02:00:00,25.0,1.0,1.0,25.0,40.0,2636.85,2.0,1.0,1.0,1.0,45.05,20.0,2636.85,10.0
2019-01-18 03:00:00,25.0,1.0,1.0,25.0,40.0,2651.85,2.0,1.0,1.0,1.0,45.05,20.0,2651.85,10.0
2019-01-18 04:00:00,25.0,1.0,1.0,25.0,40.0,2715.4,2.0,1.0,1.0,1.0,45.05,20.0,2715.4,10.0
2019-01-18 05:00:00,25.0,1.0,1.0,25.0,40.0,2850.15,2.0,1.0,1.0,1.0,45.05,20.0,2850.15,10.0
2019-01-18 06:00:00,25.0,1.0,1.0,25.0,40.0,3207.95,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3207.95,10.0
2019-01-18 07:00:00,25.0,1.0,1.0,25.0,40.0,3519.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3519.1,10.0
2019-01-18 08:00:00,25.0,1.0,1.0,25.0,40.0,3623.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3623.05,10.0
2019-01-18 09:00:00,25.0,1.0,1.0,25.0,40.0,3612.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3612.6,10.0
2019-01-18 10:00:00,25.0,1.0,1.0,25.0,40.0,3608.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3608.0,10.0
2019-01-18 11:00:00,25.0,1.0,1.0,25.0,40.0,3625.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3625.5,10.0
2019-01-18 12:00:00,25.0,1.0,1.0,25.0,40.0,3583.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3583.0,10.0
2019-01-18 13:00:00,25.0,1.0,1.0,25.0,40.0,3514.85,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3514.85,10.0
2019-01-18 14:00:00,25.0,1.0,1.0,25.0,40.0,3457.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3457.15,10.0
2019-01-18 15:00:00,25.0,1.0,1.0,25.0,40.0,3418.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3418.0,10.0
2019-01-18 16:00:00,25.0,1.0,1.0,25.0,40.0,3433.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3433.5,10.0
2019-01-18 17:00:00,25.0,1.0,1.0,25.0,40.0,3599.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3599.75,10.0
2019-01-18 18:00:00,25.0,1.0,1.0,25.0,40.0,3587.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3587.15,10.0
2019-01-18 19:00:00,25.0,1.0,1.0,25.0,40.0,3489.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3489.6,10.0
2019-01-18 20:00:00,25.0,1.0,1.0,25.0,40.0,3290.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3290.1,10.0
2019-01-18 21:00:00,25.0,1.0,1.0,25.0,40.0,3139.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3139.35,10.0
2019-01-18 22:00:00,25.0,1.0,1.0,25.0,40.0,3022.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3022.8,10.0
2019-01-18 23:00:00,25.0,1.0,1.0,25.0,40.0,2887.4,2.0,1.0,1.0,1.0,45.05,20.0,2887.4,10.0
2019-01-19 00:00:00,25.0,1.0,1.0,25.0,40.0,2757.35,2.0,1.0,1.0,1.0,45.05,20.0,2757.35,10.0
2019-01-19 01:00:00,25.0,1.0,1.0,25.0,40.0,2649.3,2.0,1.0,1.0,1.0,45.05,20.0,2649.3,10.0
2019-01-19 02:00:00,25.0,1.0,1.0,25.0,40.0,2575.25,2.0,1.0,1.0,1.0,45.05,20.0,2575.25,10.0
2019-01-19 03:00:00,25.0,1.0,1.0,25.0,40.0,2542.55,2.0,1.0,1.0,1.0,45.05,20.0,2542.55,10.0
2019-01-19 04:00:00,25.0,1.0,1.0,25.0,40.0,2529.4,2.0,1.0,1.0,1.0,45.05,20.0,2529.4,10.0
2019-01-19 05:00:00,25.0,1.0,1.0,25.0,40.0,2521.0,2.0,1.0,1.0,1.0,45.05,20.0,2521.0,10.0
2019-01-19 06:00:00,25.0,1.0,1.0,25.0,40.0,2554.15,2.0,1.0,1.0,1.0,45.05,20.0,2554.15,10.0
2019-01-19 07:00:00,25.0,1.0,1.0,25.0,40.0,2689.6,2.0,1.0,1.0,1.0,45.05,20.0,2689.6,10.0
2019-01-19 08:00:00,25.0,1.0,1.0,25.0,40.0,2868.35,2.0,1.0,1.0,1.0,45.05,20.0,2868.35,10.0
2019-01-19 09:00:00,25.0,1.0,1.0,25.0,40.0,3016.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3016.45,10.0
2019-01-19 10:00:00,25.0,1.0,1.0,25.0,40.0,3093.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3093.5,10.0
2019-01-19 11:00:00,25.0,1.0,1.0,25.0,40.0,3114.6,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3114.6,10.0
2019-01-19 12:00:00,25.0,1.0,1.0,25.0,40.0,3061.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3061.4,10.0
2019-01-19 13:00:00,25.0,1.0,1.0,25.0,40.0,2959.45,2.0,1.0,1.0,1.0,45.05,20.0,2959.45,10.0
2019-01-19 14:00:00,25.0,1.0,1.0,25.0,40.0,2884.05,2.0,1.0,1.0,1.0,45.05,20.0,2884.05,10.0
2019-01-19 15:00:00,25.0,1.0,1.0,25.0,40.0,2874.35,2.0,1.0,1.0,1.0,45.05,20.0,2874.35,10.0
2019-01-19 16:00:00,25.0,1.0,1.0,25.0,40.0,2932.25,2.0,1.0,1.0,1.0,45.05,20.0,2932.25,10.0
2019-01-19 17:00:00,25.0,1.0,1.0,25.0,40.0,3144.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3144.0,10.0
2019-01-19 18:00:00,25.0,1.0,1.0,25.0,40.0,3175.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3175.8,10.0
2019-01-19 19:00:00,25.0,1.0,1.0,25.0,40.0,3086.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3086.2,10.0
2019-01-19 20:00:00,25.0,1.0,1.0,25.0,40.0,2903.3,2.0,1.0,1.0,1.0,45.05,20.0,2903.3,10.0
2019-01-19 21:00:00,25.0,1.0,1.0,25.0,40.0,2790.05,2.0,1.0,1.0,1.0,45.05,20.0,2790.05,10.0
2019-01-19 22:00:00,25.0,1.0,1.0,25.0,40.0,2756.0,2.0,1.0,1.0,1.0,45.05,20.0,2756.0,10.0
2019-01-19 23:00:00,25.0,1.0,1.0,25.0,40.0,2652.8,2.0,1.0,1.0,1.0,45.05,20.0,2652.8,10.0
2019-01-20 00:00:00,25.0,1.0,1.0,25.0,40.0,2531.9,2.0,1.0,1.0,1.0,45.05,20.0,2531.9,10.0
2019-01-20 01:00:00,25.0,1.0,1.0,25.0,40.0,2435.45,2.0,1.0,1.0,1.0,45.05,20.0,2435.45,10.0
2019-01-20 02:00:00,25.0,1.0,1.0,25.0,40.0,2381.0,2.0,1.0,1.0,1.0,45.05,20.0,2381.0,10.0
2019-01-20 03:00:00,25.0,1.0,1.0,25.0,40.0,2352.6,2.0,1.0,1.0,1.0,45.05,20.0,2352.6,10.0
2019-01-20 04:00:00,25.0,1.0,1.0,25.0,40.0,2333.05,2.0,1.0,1.0,1.0,45.05,20.0,2333.05,10.0
2019-01-20 05:00:00,25.0,1.0,1.0,25.0,40.0,2310.95,2.0,1.0,1.0,1.0,45.05,20.0,2310.95,10.0
2019-01-20 06:00:00,25.0,1.0,1.0,25.0,40.0,2278.05,2.0,1.0,1.0,1.0,45.05,20.0,2278.05,10.0
2019-01-20 07:00:00,25.0,1.0,1.0,25.0,40.0,2363.3,2.0,1.0,1.0,1.0,45.05,20.0,2363.3,10.0
2019-01-20 08:00:00,25.0,1.0,1.0,25.0,40.0,2525.85,2.0,1.0,1.0,1.0,45.05,20.0,2525.85,10.0
2019-01-20 09:00:00,25.0,1.0,1.0,25.0,40.0,2694.95,2.0,1.0,1.0,1.0,45.05,20.0,2694.95,10.0
2019-01-20 10:00:00,25.0,1.0,1.0,25.0,40.0,2787.25,2.0,1.0,1.0,1.0,45.05,20.0,2787.25,10.0
2019-01-20 11:00:00,25.0,1.0,1.0,25.0,40.0,2871.95,2.0,1.0,1.0,1.0,45.05,20.0,2871.95,10.0
2019-01-20 12:00:00,25.0,1.0,1.0,25.0,40.0,2860.55,2.0,1.0,1.0,1.0,45.05,20.0,2860.55,10.0
2019-01-20 13:00:00,25.0,1.0,1.0,25.0,40.0,2778.4,2.0,1.0,1.0,1.0,45.05,20.0,2778.4,10.0
2019-01-20 14:00:00,25.0,1.0,1.0,25.0,40.0,2703.95,2.0,1.0,1.0,1.0,45.05,20.0,2703.95,10.0
2019-01-20 15:00:00,25.0,1.0,1.0,25.0,40.0,2688.55,2.0,1.0,1.0,1.0,45.05,20.0,2688.55,10.0
2019-01-20 16:00:00,25.0,1.0,1.0,25.0,40.0,2752.85,2.0,1.0,1.0,1.0,45.05,20.0,2752.85,10.0
2019-01-20 17:00:00,25.0,1.0,1.0,25.0,40.0,2974.75,2.0,1.0,1.0,1.0,45.05,20.0,2974.75,10.0
2019-01-20 18:00:00,25.0,1.0,1.0,25.0,40.0,3070.1,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3070.1,10.0
2019-01-20 19:00:00,25.0,1.0,1.0,25.0,40.0,3011.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3011.55,10.0
2019-01-20 20:00:00,25.0,1.0,1.0,25.0,40.0,2889.25,2.0,1.0,1.0,1.0,45.05,20.0,2889.25,10.0
2019-01-20 21:00:00,25.0,1.0,1.0,25.0,40.0,2817.3,2.0,1.0,1.0,1.0,45.05,20.0,2817.3,10.0
2019-01-20 22:00:00,25.0,1.0,1.0,25.0,40.0,2839.0,2.0,1.0,1.0,1.0,45.05,20.0,2839.0,10.0
2019-01-20 23:00:00,25.0,1.0,1.0,25.0,40.0,2735.75,2.0,1.0,1.0,1.0,45.05,20.0,2735.75,10.0
2019-01-21 00:00:00,25.0,1.0,1.0,25.0,40.0,2651.5,2.0,1.0,1.0,1.0,45.05,20.0,2651.5,10.0
2019-01-21 01:00:00,25.0,1.0,1.0,25.0,40.0,2573.35,2.0,1.0,1.0,1.0,45.05,20.0,2573.35,10.0
2019-01-21 02:00:00,25.0,1.0,1.0,25.0,40.0,2541.4,2.0,1.0,1.0,1.0,45.05,20.0,2541.4,10.0
2019-01-21 03:00:00,25.0,1.0,1.0,25.0,40.0,2557.4,2.0,1.0,1.0,1.0,45.05,20.0,2557.4,10.0
2019-01-21 04:00:00,25.0,1.0,1.0,25.0,40.0,2640.5,2.0,1.0,1.0,1.0,45.05,20.0,2640.5,10.0
2019-01-21 05:00:00,25.0,1.0,1.0,25.0,40.0,2841.0,2.0,1.0,1.0,1.0,45.05,20.0,2841.0,10.0
2019-01-21 06:00:00,25.0,1.0,1.0,25.0,40.0,3255.4,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3255.4,10.0
2019-01-21 07:00:00,25.0,1.0,1.0,25.0,40.0,3591.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3591.05,10.0
2019-01-21 08:00:00,25.0,1.0,1.0,25.0,40.0,3684.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3684.05,10.0
2019-01-21 09:00:00,25.0,1.0,1.0,25.0,40.0,3685.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3685.5,10.0
2019-01-21 10:00:00,25.0,1.0,1.0,25.0,40.0,3698.45,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3698.45,10.0
2019-01-21 11:00:00,25.0,1.0,1.0,25.0,40.0,3725.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3725.05,10.0
2019-01-21 12:00:00,25.0,1.0,1.0,25.0,40.0,3689.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3689.65,10.0
2019-01-21 13:00:00,25.0,1.0,1.0,25.0,40.0,3664.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3664.7,10.0
2019-01-21 14:00:00,25.0,1.0,1.0,25.0,40.0,3609.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3609.65,10.0
2019-01-21 15:00:00,25.0,1.0,1.0,25.0,40.0,3579.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3579.65,10.0
2019-01-21 16:00:00,25.0,1.0,1.0,25.0,40.0,3582.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3582.25,10.0
2019-01-21 17:00:00,25.0,1.0,1.0,25.0,40.0,3765.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3765.7,10.0
2019-01-21 18:00:00,25.0,1.0,1.0,25.0,40.0,3779.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3779.65,10.0
2019-01-21 19:00:00,25.0,1.0,1.0,25.0,40.0,3695.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3695.25,10.0
2019-01-21 20:00:00,25.0,1.0,1.0,25.0,40.0,3514.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3514.15,10.0
2019-01-21 21:00:00,25.0,1.0,1.0,25.0,40.0,3348.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3348.75,10.0
2019-01-21 22:00:00,25.0,1.0,1.0,25.0,40.0,3228.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3228.05,10.0
2019-01-21 23:00:00,25.0,1.0,1.0,25.0,40.0,3029.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3029.15,10.0
2019-01-22 00:00:00,25.0,1.0,1.0,25.0,40.0,2894.4,2.0,1.0,1.0,1.0,45.05,20.0,2894.4,10.0
2019-01-22 01:00:00,25.0,1.0,1.0,25.0,40.0,2817.35,2.0,1.0,1.0,1.0,45.05,20.0,2817.35,10.0
2019-01-22 02:00:00,25.0,1.0,1.0,25.0,40.0,2764.95,2.0,1.0,1.0,1.0,45.05,20.0,2764.95,10.0
2019-01-22 03:00:00,25.0,1.0,1.0,25.0,40.0,2756.75,2.0,1.0,1.0,1.0,45.05,20.0,2756.75,10.0
2019-01-22 04:00:00,25.0,1.0,1.0,25.0,40.0,2814.4,2.0,1.0,1.0,1.0,45.05,20.0,2814.4,10.0
2019-01-22 05:00:00,25.0,1.0,1.0,25.0,40.0,2973.65,2.0,1.0,1.0,1.0,45.05,20.0,2973.65,10.0
2019-01-22 06:00:00,25.0,1.0,1.0,25.0,40.0,3339.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3339.0,10.0
2019-01-22 07:00:00,25.0,1.0,1.0,25.0,40.0,3662.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3662.55,10.0
2019-01-22 08:00:00,25.0,1.0,1.0,25.0,40.0,3775.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3775.65,10.0
2019-01-22 09:00:00,25.0,1.0,1.0,25.0,40.0,3790.05,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3790.05,10.0
2019-01-22 10:00:00,25.0,1.0,1.0,25.0,40.0,3807.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3807.5,10.0
2019-01-22 11:00:00,25.0,1.0,1.0,25.0,40.0,3826.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3826.9,10.0
2019-01-22 12:00:00,25.0,1.0,1.0,25.0,40.0,3800.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3800.2,10.0
2019-01-22 13:00:00,25.0,1.0,1.0,25.0,40.0,3773.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3773.0,10.0
2019-01-22 14:00:00,25.0,1.0,1.0,25.0,40.0,3742.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3742.55,10.0
2019-01-22 15:00:00,25.0,1.0,1.0,25.0,40.0,3710.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3710.55,10.0
2019-01-22 16:00:00,25.0,1.0,1.0,25.0,40.0,3702.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3702.75,10.0
2019-01-22 17:00:00,25.0,1.0,1.0,25.0,40.0,3840.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3840.3,10.0
2019-01-22 18:00:00,25.0,1.0,1.0,25.0,40.0,3833.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3833.25,10.0
2019-01-22 19:00:00,25.0,1.0,1.0,25.0,40.0,3754.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3754.35,10.0
2019-01-22 20:00:00,25.0,1.0,1.0,25.0,40.0,3555.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3555.65,10.0
2019-01-22 21:00:00,25.0,1.0,1.0,25.0,40.0,3375.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3375.5,10.0
2019-01-22 22:00:00,25.0,1.0,1.0,25.0,40.0,3240.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3240.9,10.0
2019-01-22 23:00:00,25.0,1.0,1.0,25.0,40.0,3056.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3056.35,10.0
2019-01-23 00:00:00,25.0,1.0,1.0,25.0,40.0,2936.65,2.0,1.0,1.0,1.0,45.05,20.0,2936.65,10.0
2019-01-23 01:00:00,25.0,1.0,1.0,25.0,40.0,2835.6,2.0,1.0,1.0,1.0,45.05,20.0,2835.6,10.0
2019-01-23 02:00:00,25.0,1.0,1.0,25.0,40.0,2796.5,2.0,1.0,1.0,1.0,45.05,20.0,2796.5,10.0
2019-01-23 03:00:00,25.0,1.0,1.0,25.0,40.0,2798.4,2.0,1.0,1.0,1.0,45.05,20.0,2798.4,10.0
2019-01-23 04:00:00,25.0,1.0,1.0,25.0,40.0,2838.35,2.0,1.0,1.0,1.0,45.05,20.0,2838.35,10.0
2019-01-23 05:00:00,25.0,1.0,1.0,25.0,40.0,2987.45,2.0,1.0,1.0,1.0,45.05,20.0,2987.45,10.0
2019-01-23 06:00:00,25.0,1.0,1.0,25.0,40.0,3332.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3332.9,10.0
2019-01-23 07:00:00,25.0,1.0,1.0,25.0,40.0,3663.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3663.9,10.0
2019-01-23 08:00:00,25.0,1.0,1.0,25.0,40.0,3757.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3757.9,10.0
2019-01-23 09:00:00,25.0,1.0,1.0,25.0,40.0,3771.7,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3771.7,10.0
2019-01-23 10:00:00,25.0,1.0,1.0,25.0,40.0,3787.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3787.35,10.0
2019-01-23 11:00:00,25.0,1.0,1.0,25.0,40.0,3797.95,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3797.95,10.0
2019-01-23 12:00:00,25.0,1.0,1.0,25.0,40.0,3773.2,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3773.2,10.0
2019-01-23 13:00:00,25.0,1.0,1.0,25.0,40.0,3749.0,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3749.0,10.0
2019-01-23 14:00:00,25.0,1.0,1.0,25.0,40.0,3704.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3704.5,10.0
2019-01-23 15:00:00,25.0,1.0,1.0,25.0,40.0,3666.35,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3666.35,10.0
2019-01-23 16:00:00,25.0,1.0,1.0,25.0,40.0,3661.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3661.8,10.0
2019-01-23 17:00:00,25.0,1.0,1.0,25.0,40.0,3796.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3796.5,10.0
2019-01-23 18:00:00,25.0,1.0,1.0,25.0,40.0,3801.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3801.5,10.0
2019-01-23 19:00:00,25.0,1.0,1.0,25.0,40.0,3716.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3716.25,10.0
2019-01-23 20:00:00,25.0,1.0,1.0,25.0,40.0,3525.65,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3525.65,10.0
2019-01-23 21:00:00,25.0,1.0,1.0,25.0,40.0,3358.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3358.3,10.0
2019-01-23 22:00:00,25.0,1.0,1.0,25.0,40.0,3244.15,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3244.15,10.0
2019-01-23 23:00:00,25.0,1.0,1.0,25.0,40.0,3046.5,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3046.5,10.0
2019-01-24 00:00:00,25.0,1.0,1.0,25.0,40.0,2935.3,2.0,1.0,1.0,1.0,45.05,20.0,2935.3,10.0
2019-01-24 01:00:00,25.0,1.0,1.0,25.0,40.0,2834.55,2.0,1.0,1.0,1.0,45.05,20.0,2834.55,10.0
2019-01-24 02:00:00,25.0,1.0,1.0,25.0,40.0,2751.2,2.0,1.0,1.0,1.0,45.05,20.0,2751.2,10.0
2019-01-24 03:00:00,25.0,1.0,1.0,25.0,40.0,2748.6,2.0,1.0,1.0,1.0,45.05,20.0,2748.6,10.0
2019-01-24 04:00:00,25.0,1.0,1.0,25.0,40.0,2780.95,2.0,1.0,1.0,1.0,45.05,20.0,2780.95,10.0
2019-01-24 05:00:00,25.0,1.0,1.0,25.0,40.0,2926.25,2.0,1.0,1.0,1.0,45.05,20.0,2926.25,10.0
2019-01-24 06:00:00,25.0,1.0,1.0,25.0,40.0,3254.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3254.55,10.0
2019-01-24 07:00:00,25.0,1.0,1.0,25.0,40.0,3570.3,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3570.3,10.0
2019-01-24 08:00:00,25.0,1.0,1.0,25.0,40.0,3695.75,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3695.75,10.0
2019-01-24 09:00:00,25.0,1.0,1.0,25.0,40.0,3721.25,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3721.25,10.0
2019-01-24 10:00:00,25.0,1.0,1.0,25.0,40.0,3761.8,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3761.8,10.0
2019-01-24 11:00:00,25.0,1.0,1.0,25.0,40.0,3783.55,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3783.55,10.0
2019-01-24 12:00:00,25.0,1.0,1.0,25.0,40.0,3758.9,2.0,1.0,1.0,1.0,53.50000000000001,20.0,3758.9,10.0
