,power,unit,simulation
2019-03-08 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-08 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-08 00:00:00,-2678.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 01:00:00,-2553.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 02:00:00,-2500.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 03:00:00,-2551.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 04:00:00,-2627.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 05:00:00,-2785.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 06:00:00,-3117.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 07:00:00,-3332.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 08:00:00,-3458.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 09:00:00,-3505.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 10:00:00,-3536.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 11:00:00,-3558.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 12:00:00,-3515.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 13:00:00,-3432.05,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 14:00:00,-3326.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 15:00:00,-3260.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 16:00:00,-3210.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 17:00:00,-3246.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 18:00:00,-3362.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 19:00:00,-3357.6499999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 20:00:00,-3165.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 21:00:00,-2985.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 22:00:00,-2839.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-08 23:00:00,-2648.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-09 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-09 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-09 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-03-09 00:00:00,-2514.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 01:00:00,-2417.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 02:00:00,-2357.3500000000004,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 03:00:00,-2370.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 04:00:00,-2400.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 05:00:00,-2430.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 06:00:00,-2491.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 07:00:00,-2629.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 08:00:00,-2802.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 09:00:00,-2938.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 10:00:00,-3009.05,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 11:00:00,-3048.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 12:00:00,-2994.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 13:00:00,-2923.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 14:00:00,-2853.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 15:00:00,-2819.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 16:00:00,-2816.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 17:00:00,-2861.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 18:00:00,-2992.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 19:00:00,-2981.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 20:00:00,-2802.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 21:00:00,-2668.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 22:00:00,-2563.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-09 23:00:00,-2425.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-10 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-10 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-03-10 00:00:00,-2284.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 01:00:00,-2165.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 02:00:00,-2134.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 03:00:00,-2106.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 04:00:00,-2096.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 05:00:00,-2090.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 06:00:00,-2080.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 07:00:00,-2141.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 08:00:00,-2331.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 09:00:00,-2524.3999999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 10:00:00,-2674.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 11:00:00,-2773.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 12:00:00,-2749.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 13:00:00,-2678.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 14:00:00,-2641.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 15:00:00,-2623.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 16:00:00,-2589.05,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 17:00:00,-2654.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 18:00:00,-2833.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 19:00:00,-2857.1499999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 20:00:00,-2750.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 21:00:00,-2682.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 22:00:00,-2659.05,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-10 23:00:00,-2513.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-03-11 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-03-11 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-03-11 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
