datetime,cooling_demand,heating_demand
1/20/2019 1:15,0,25
1/20/2019 1:30,0,26
1/20/2019 1:45,0,27
1/20/2019 2:00,0,28
1/20/2019 2:15,0,29
1/20/2019 2:30,0,30
1/20/2019 2:45,0,31
1/20/2019 3:00,0,32
1/20/2019 3:15,0,33
1/20/2019 3:30,0,34
1/20/2019 3:45,0,35
1/20/2019 4:00,0,36
1/20/2019 4:15,0,37
1/20/2019 4:30,0,38
1/20/2019 4:45,0,39
1/20/2019 5:00,0,40
1/20/2019 5:15,0,41
1/20/2019 5:30,0,42
1/20/2019 5:45,0,43
1/20/2019 6:00,0,44
1/20/2019 6:15,0,45
1/20/2019 6:30,0,46
1/20/2019 6:45,0,47
1/20/2019 7:00,0,48
1/20/2019 7:15,0,49
1/20/2019 7:30,0,50
1/20/2019 7:45,0,51
1/20/2019 8:00,0,52
1/20/2019 8:15,0,53
1/20/2019 8:30,15,0
1/20/2019 8:45,16,0
1/20/2019 9:00,17,0
1/20/2019 9:15,18,0
1/20/2019 9:30,19,0
1/20/2019 9:45,20,0
1/20/2019 10:00,21,0
1/20/2019 10:15,22,0
1/20/2019 10:30,23,0
1/20/2019 10:45,24,0
1/20/2019 11:00,25,0
1/20/2019 11:15,26,0
1/20/2019 11:30,27,0
1/20/2019 11:45,28,0
1/20/2019 12:00,29,0
1/20/2019 12:15,30,0
1/20/2019 12:30,31,0
1/20/2019 12:45,32,0
1/20/2019 13:00,33,0
1/20/2019 13:15,34,0
1/20/2019 13:30,35,0
1/20/2019 13:45,36,0
1/20/2019 14:00,37,0
1/20/2019 14:15,38,0
1/20/2019 14:30,39,0
1/20/2019 14:45,40,0
1/20/2019 15:00,41,0
1/20/2019 15:15,40,0
1/20/2019 15:30,39,0
1/20/2019 15:45,39,0
1/20/2019 16:00,38.6,0
1/20/2019 16:15,38.2,0
1/20/2019 16:30,37.8,0
1/20/2019 16:45,37.4,0
1/20/2019 17:00,37,0
1/20/2019 17:15,36.6,0
1/20/2019 17:30,36.2,0
1/20/2019 17:45,35.8,0
1/20/2019 18:00,35.4,0
1/20/2019 18:15,35,0
1/20/2019 18:30,34.6,0
1/20/2019 18:45,34.2,0
1/20/2019 19:00,33.8,0
1/20/2019 19:15,33.4,0
1/20/2019 19:30,33,0
1/20/2019 19:45,32.6,0
1/20/2019 20:00,9,0
1/20/2019 20:15,10,0
1/20/2019 20:30,11,0
1/20/2019 20:45,12,0
1/20/2019 21:00,13,0
1/20/2019 21:15,14,0
1/20/2019 21:30,15,0
1/20/2019 21:45,16,0
1/20/2019 22:00,17,0
1/20/2019 22:15,18,0
1/20/2019 22:30,19,0
1/20/2019 22:45,20,0
1/20/2019 23:00,21,0
1/20/2019 23:15,22,0
1/20/2019 23:30,23,0
1/20/2019 23:45,24,0
1/21/2019 0:00,0,20
1/21/2019 0:15,0,21
1/21/2019 0:30,0,22
1/21/2019 0:45,0,23
1/21/2019 1:00,0,24
1/21/2019 1:15,0,25
1/21/2019 1:30,0,26
1/21/2019 1:45,0,27
1/21/2019 2:00,0,28
1/21/2019 2:15,0,29
1/21/2019 2:30,0,30
1/21/2019 2:45,0,31
1/21/2019 3:00,0,32
1/21/2019 3:15,0,33
1/21/2019 3:30,0,34
1/21/2019 3:45,0,35
1/21/2019 4:00,0,36
1/21/2019 4:15,0,37
1/21/2019 4:30,0,38
1/21/2019 4:45,0,39
1/21/2019 5:00,0,40
1/21/2019 5:15,0,41
1/21/2019 5:30,0,42
1/21/2019 5:45,0,43
1/21/2019 6:00,0,44
1/21/2019 6:15,0,45
1/21/2019 6:30,0,46
1/21/2019 6:45,0,47
1/21/2019 7:00,0,48
1/21/2019 7:15,0,49
1/21/2019 7:30,0,50
1/21/2019 7:45,0,51
1/21/2019 8:00,0,52
1/21/2019 8:15,0,53
1/21/2019 8:30,15,0
1/21/2019 8:45,16,0
1/21/2019 9:00,17,0
1/21/2019 9:15,18,0
1/21/2019 9:30,19,0
1/21/2019 9:45,20,0
1/21/2019 10:00,21,0
1/21/2019 10:15,22,0
1/21/2019 10:30,23,0
1/21/2019 10:45,24,0
1/21/2019 11:00,25,0
1/21/2019 11:15,26,0
1/21/2019 11:30,27,0
1/21/2019 11:45,28,0
1/21/2019 12:00,29,0
1/21/2019 12:15,30,0
1/21/2019 12:30,31,0
1/21/2019 12:45,32,0
1/21/2019 13:00,33,0
1/21/2019 13:15,34,0
1/21/2019 13:30,35,0
1/21/2019 13:45,36,0
1/21/2019 14:00,37,0
1/21/2019 14:15,38,0
1/21/2019 14:30,39,0
1/21/2019 14:45,40,0
1/21/2019 15:00,41,0
1/21/2019 15:15,40,0
1/21/2019 15:30,39,0
1/21/2019 15:45,39,0
1/21/2019 16:00,38.6,0
1/21/2019 16:15,38.2,0
1/21/2019 16:30,37.8,0
1/21/2019 16:45,37.4,0
1/21/2019 17:00,37,0
1/21/2019 17:15,36.6,0
1/21/2019 17:30,36.2,0
1/21/2019 17:45,35.8,0
1/21/2019 18:00,35.4,0
1/21/2019 18:15,35,0
1/21/2019 18:30,34.6,0
1/21/2019 18:45,34.2,0
1/21/2019 19:00,33.8,0
1/21/2019 19:15,33.4,0
1/21/2019 19:30,33,0
1/21/2019 19:45,32.6,0
1/21/2019 20:00,9,0
1/21/2019 20:15,10,0
1/21/2019 20:30,11,0
1/21/2019 20:45,12,0
1/21/2019 21:00,13,0
1/21/2019 21:15,14,0
1/21/2019 21:30,15,0
1/21/2019 21:45,16,0
1/21/2019 22:00,17,0
1/21/2019 22:15,18,0
1/21/2019 22:30,19,0
1/21/2019 22:45,20,0
1/21/2019 23:00,21,0
1/21/2019 23:15,22,0
1/21/2019 23:30,23,0
1/21/2019 23:45,24,0
1/22/2019 0:00,0,20
1/22/2019 0:15,0,21
1/22/2019 0:30,0,22
1/22/2019 0:45,0,23
1/22/2019 1:00,0,24
1/22/2019 1:15,0,25
1/22/2019 1:30,0,26
1/22/2019 1:45,0,27
1/22/2019 2:00,0,28
1/22/2019 2:15,0,29
1/22/2019 2:30,0,30
1/22/2019 2:45,0,31
1/22/2019 3:00,0,32
1/22/2019 3:15,0,33
1/22/2019 3:30,0,34
1/22/2019 3:45,0,35
1/22/2019 4:00,0,36
1/22/2019 4:15,0,37
1/22/2019 4:30,0,38
1/22/2019 4:45,0,39
1/22/2019 5:00,0,40
1/22/2019 5:15,0,41
1/22/2019 5:30,0,42
1/22/2019 5:45,0,43
1/22/2019 6:00,0,44
1/22/2019 6:15,0,45
1/22/2019 6:30,0,46
1/22/2019 6:45,0,47
1/22/2019 7:00,0,48
1/22/2019 7:15,0,49
1/22/2019 7:30,0,50
1/22/2019 7:45,0,51
1/22/2019 8:00,0,52
1/22/2019 8:15,0,53
1/22/2019 8:30,15,0
1/22/2019 8:45,16,0
1/22/2019 9:00,17,0
1/22/2019 9:15,18,0
1/22/2019 9:30,19,0
1/22/2019 9:45,20,0
1/22/2019 10:00,21,0
1/22/2019 10:15,22,0
1/22/2019 10:30,23,0
1/22/2019 10:45,24,0
1/22/2019 11:00,25,0
1/22/2019 11:15,26,0
1/22/2019 11:30,27,0
1/22/2019 11:45,28,0
1/22/2019 12:00,29,0
1/22/2019 12:15,30,0
1/22/2019 12:30,31,0
1/22/2019 12:45,32,0
1/22/2019 13:00,33,0
1/22/2019 13:15,34,0
1/22/2019 13:30,35,0
1/22/2019 13:45,36,0
1/22/2019 14:00,37,0
1/22/2019 14:15,38,0
1/22/2019 14:30,39,0
1/22/2019 14:45,40,0
1/22/2019 15:00,41,0
1/22/2019 15:15,40,0
1/22/2019 15:30,39,0
1/22/2019 15:45,39,0
1/22/2019 16:00,38.6,0
1/22/2019 16:15,38.2,0
1/22/2019 16:30,37.8,0
1/22/2019 16:45,37.4,0
1/22/2019 17:00,37,0
1/22/2019 17:15,36.6,0
1/22/2019 17:30,36.2,0
1/22/2019 17:45,35.8,0
1/22/2019 18:00,35.4,0
1/22/2019 18:15,35,0
1/22/2019 18:30,34.6,0
1/22/2019 18:45,34.2,0
1/22/2019 19:00,33.8,0
1/22/2019 19:15,33.4,0
1/22/2019 19:30,33,0
1/22/2019 19:45,32.6,0
1/22/2019 20:00,9,0
1/22/2019 20:15,10,0
1/22/2019 20:30,11,0
1/22/2019 20:45,12,0
1/22/2019 21:00,13,0
1/22/2019 21:15,14,0
1/22/2019 21:30,15,0
1/22/2019 21:45,16,0
1/22/2019 22:00,17,0
1/22/2019 22:15,18,0
1/22/2019 22:30,19,0
1/22/2019 22:45,20,0
1/22/2019 23:00,21,0
1/22/2019 23:15,22,0
1/22/2019 23:30,23,0
1/22/2019 23:45,24,0
1/23/2019 0:00,0,20
1/23/2019 0:15,0,21
1/23/2019 0:30,0,22
1/23/2019 0:45,0,23
1/23/2019 1:00,0,24
1/23/2019 1:15,0,25
1/23/2019 1:30,0,26
1/23/2019 1:45,0,27
1/23/2019 2:00,0,28
1/23/2019 2:15,0,29
1/23/2019 2:30,0,30
1/23/2019 2:45,0,31
1/23/2019 3:00,0,32
1/23/2019 3:15,0,33
1/23/2019 3:30,0,34
1/23/2019 3:45,0,35
1/23/2019 4:00,0,36
1/23/2019 4:15,0,37
1/23/2019 4:30,0,38
1/23/2019 4:45,0,39
1/23/2019 5:00,0,40
1/23/2019 5:15,0,41
1/23/2019 5:30,0,42
1/23/2019 5:45,0,43
1/23/2019 6:00,0,44
1/23/2019 6:15,0,45
1/23/2019 6:30,0,46
1/23/2019 6:45,0,47
1/23/2019 7:00,0,48
1/23/2019 7:15,0,49
1/23/2019 7:30,0,50
1/23/2019 7:45,0,51
1/23/2019 8:00,0,52
1/23/2019 8:15,0,53
1/23/2019 8:30,15,0
1/23/2019 8:45,16,0
1/23/2019 9:00,17,0
1/23/2019 9:15,18,0
1/23/2019 9:30,19,0
1/23/2019 9:45,20,0
1/23/2019 10:00,21,0
1/23/2019 10:15,22,0
1/23/2019 10:30,23,0
1/23/2019 10:45,24,0
1/23/2019 11:00,25,0
1/23/2019 11:15,26,0
1/23/2019 11:30,27,0
1/23/2019 11:45,28,0
1/23/2019 12:00,29,0
1/23/2019 12:15,30,0
1/23/2019 12:30,31,0
1/23/2019 12:45,32,0
1/23/2019 13:00,33,0
1/23/2019 13:15,34,0
1/23/2019 13:30,35,0
1/23/2019 13:45,36,0
1/23/2019 14:00,37,0
1/23/2019 14:15,38,0
1/23/2019 14:30,39,0
1/23/2019 14:45,40,0
1/23/2019 15:00,41,0
1/23/2019 15:15,40,0
1/23/2019 15:30,39,0
1/23/2019 15:45,39,0
1/23/2019 16:00,38.6,0
1/23/2019 16:15,38.2,0
1/23/2019 16:30,37.8,0
1/23/2019 16:45,37.4,0
1/23/2019 17:00,37,0
1/23/2019 17:15,36.6,0
1/23/2019 17:30,36.2,0
1/23/2019 17:45,35.8,0
1/23/2019 18:00,35.4,0
1/23/2019 18:15,35,0
1/23/2019 18:30,34.6,0
1/23/2019 18:45,34.2,0
1/23/2019 19:00,33.8,0
1/23/2019 19:15,33.4,0
1/23/2019 19:30,33,0
1/23/2019 19:45,32.6,0
1/23/2019 20:00,9,0
1/23/2019 20:15,10,0
1/23/2019 20:30,11,0
1/23/2019 20:45,12,0
1/23/2019 21:00,13,0
1/23/2019 21:15,14,0
1/23/2019 21:30,15,0
1/23/2019 21:45,16,0
1/23/2019 22:00,17,0
1/23/2019 22:15,18,0
1/23/2019 22:30,19,0
1/23/2019 22:45,20,0
1/23/2019 23:00,21,0
1/23/2019 23:15,22,0
1/23/2019 23:30,23,0
1/23/2019 23:45,24,0
1/24/2019 0:00,0,20
1/24/2019 0:15,0,21
1/24/2019 0:30,0,22
1/24/2019 0:45,0,23
1/24/2019 1:00,0,24
1/24/2019 1:15,0,25
1/24/2019 1:30,0,26
1/24/2019 1:45,0,27
1/24/2019 2:00,0,28
1/24/2019 2:15,0,29
1/24/2019 2:30,0,30
1/24/2019 2:45,0,31
1/24/2019 3:00,0,32
1/24/2019 3:15,0,33
1/24/2019 3:30,0,34
1/24/2019 3:45,0,35
1/24/2019 4:00,0,36
1/24/2019 4:15,0,37
1/24/2019 4:30,0,38
1/24/2019 4:45,0,39
1/24/2019 5:00,0,40
1/24/2019 5:15,0,41
1/24/2019 5:30,0,42
1/24/2019 5:45,0,43
1/24/2019 6:00,0,44
1/24/2019 6:15,0,45
1/24/2019 6:30,0,46
1/24/2019 6:45,0,47
1/24/2019 7:00,0,48
1/24/2019 7:15,0,49
1/24/2019 7:30,0,50
1/24/2019 7:45,0,51
1/24/2019 8:00,0,52
1/24/2019 8:15,0,53
1/24/2019 8:30,15,0
1/24/2019 8:45,16,0
1/24/2019 9:00,17,0
1/24/2019 9:15,18,0
1/24/2019 9:30,19,0
1/24/2019 9:45,20,0
1/24/2019 10:00,21,0
1/24/2019 10:15,22,0
1/24/2019 10:30,23,0
1/24/2019 10:45,24,0
1/24/2019 11:00,25,0
1/24/2019 11:15,26,0
1/24/2019 11:30,27,0
1/24/2019 11:45,28,0
1/24/2019 12:00,29,0
1/24/2019 12:15,30,0
1/24/2019 12:30,31,0
1/24/2019 12:45,32,0
1/24/2019 13:00,33,0
1/24/2019 13:15,34,0
1/24/2019 13:30,35,0
1/24/2019 13:45,36,0
1/24/2019 14:00,37,0
1/24/2019 14:15,38,0
1/24/2019 14:30,39,0
1/24/2019 14:45,40,0
1/24/2019 15:00,41,0
1/24/2019 15:15,40,0
1/24/2019 15:30,39,0
1/24/2019 15:45,39,0
1/24/2019 16:00,38.6,0
1/24/2019 16:15,38.2,0
1/24/2019 16:30,37.8,0
1/24/2019 16:45,37.4,0
1/24/2019 17:00,37,0
1/24/2019 17:15,36.6,0
1/24/2019 17:30,36.2,0
1/24/2019 17:45,35.8,0
1/24/2019 18:00,35.4,0
1/24/2019 18:15,35,0
1/24/2019 18:30,34.6,0
1/24/2019 18:45,34.2,0
1/24/2019 19:00,33.8,0
1/24/2019 19:15,33.4,0
1/24/2019 19:30,33,0
1/24/2019 19:45,32.6,0
1/24/2019 20:00,9,0
1/24/2019 20:15,10,0
1/24/2019 20:30,11,0
1/24/2019 20:45,12,0
1/24/2019 21:00,13,0
1/24/2019 21:15,14,0
1/24/2019 21:30,15,0
1/24/2019 21:45,16,0
1/24/2019 22:00,17,0
1/24/2019 22:15,18,0
1/24/2019 22:30,19,0
1/24/2019 22:45,20,0
1/24/2019 23:00,21,0
1/24/2019 23:15,22,0
1/24/2019 23:30,23,0
1/24/2019 23:45,24,0
1/25/2019 0:00,0,20
1/25/2019 0:15,0,21
1/25/2019 0:30,0,22
1/25/2019 0:45,0,23
1/25/2019 1:00,0,24
1/25/2019 1:15,0,25
1/25/2019 1:30,0,26
1/25/2019 1:45,0,27
1/25/2019 2:00,0,28
1/25/2019 2:15,0,29
1/25/2019 2:30,0,30
1/25/2019 2:45,0,31
1/25/2019 3:00,0,32
1/25/2019 3:15,0,33
1/25/2019 3:30,0,34
1/25/2019 3:45,0,35
1/25/2019 4:00,0,36
1/25/2019 4:15,0,37
1/25/2019 4:30,0,38
1/25/2019 4:45,0,39
1/25/2019 5:00,0,40
1/25/2019 5:15,0,41
1/25/2019 5:30,0,42
1/25/2019 5:45,0,43
1/25/2019 6:00,0,44
1/25/2019 6:15,0,45
1/25/2019 6:30,0,46
1/25/2019 6:45,0,47
1/25/2019 7:00,0,48
1/25/2019 7:15,0,49
1/25/2019 7:30,0,50
1/25/2019 7:45,0,51
1/25/2019 8:00,0,52
1/25/2019 8:15,0,53
1/25/2019 8:30,15,0
1/25/2019 8:45,16,0
1/25/2019 9:00,17,0
1/25/2019 9:15,18,0
1/25/2019 9:30,19,0
1/25/2019 9:45,20,0
1/25/2019 10:00,21,0
1/25/2019 10:15,22,0
1/25/2019 10:30,23,0
1/25/2019 10:45,24,0
1/25/2019 11:00,25,0
1/25/2019 11:15,26,0
1/25/2019 11:30,27,0
1/25/2019 11:45,28,0
1/25/2019 12:00,29,0
1/25/2019 12:15,30,0
1/25/2019 12:30,31,0
1/25/2019 12:45,32,0
1/25/2019 13:00,33,0
1/25/2019 13:15,34,0
1/25/2019 13:30,35,0
1/25/2019 13:45,36,0
1/25/2019 14:00,37,0
1/25/2019 14:15,38,0
1/25/2019 14:30,39,0
1/25/2019 14:45,40,0
1/25/2019 15:00,41,0
1/25/2019 15:15,40,0
1/25/2019 15:30,39,0
1/25/2019 15:45,39,0
1/25/2019 16:00,38.6,0
1/25/2019 16:15,38.2,0
1/25/2019 16:30,37.8,0
1/25/2019 16:45,37.4,0
1/25/2019 17:00,37,0
1/25/2019 17:15,36.6,0
1/25/2019 17:30,36.2,0
1/25/2019 17:45,35.8,0
1/25/2019 18:00,35.4,0
1/25/2019 18:15,35,0
1/25/2019 18:30,34.6,0
1/25/2019 18:45,34.2,0
1/25/2019 19:00,33.8,0
1/25/2019 19:15,33.4,0
1/25/2019 19:30,33,0
1/25/2019 19:45,32.6,0
1/25/2019 20:00,9,0
1/25/2019 20:15,10,0
1/25/2019 20:30,11,0
1/25/2019 20:45,12,0
1/25/2019 21:00,13,0
1/25/2019 21:15,14,0
1/25/2019 21:30,15,0
1/25/2019 21:45,16,0
1/25/2019 22:00,17,0
1/25/2019 22:15,18,0
1/25/2019 22:30,19,0
1/25/2019 22:45,20,0
1/25/2019 23:00,21,0
1/25/2019 23:15,22,0
1/25/2019 23:30,23,0
1/25/2019 23:45,24,0
1/26/2019 0:00,0,20
1/26/2019 0:15,0,21
1/26/2019 0:30,0,22
1/26/2019 0:45,0,23
1/26/2019 1:00,0,24
1/26/2019 1:15,0,25
1/26/2019 1:30,0,26
1/26/2019 1:45,0,27
1/26/2019 2:00,0,28
1/26/2019 2:15,0,29
1/26/2019 2:30,0,30
1/26/2019 2:45,0,31
1/26/2019 3:00,0,32
1/26/2019 3:15,0,33
1/26/2019 3:30,0,34
1/26/2019 3:45,0,35
1/26/2019 4:00,0,36
1/26/2019 4:15,0,37
1/26/2019 4:30,0,38
1/26/2019 4:45,0,39
1/26/2019 5:00,0,40
1/26/2019 5:15,0,41
1/26/2019 5:30,0,42
1/26/2019 5:45,0,43
1/26/2019 6:00,0,44
1/26/2019 6:15,0,45
1/26/2019 6:30,0,46
1/26/2019 6:45,0,47
1/26/2019 7:00,0,48
1/26/2019 7:15,0,49
1/26/2019 7:30,0,50
1/26/2019 7:45,0,51
1/26/2019 8:00,0,52
1/26/2019 8:15,0,53
1/26/2019 8:30,15,0
1/26/2019 8:45,16,0
1/26/2019 9:00,17,0
1/26/2019 9:15,18,0
1/26/2019 9:30,19,0
1/26/2019 9:45,20,0
1/26/2019 10:00,21,0
1/26/2019 10:15,22,0
1/26/2019 10:30,23,0
1/26/2019 10:45,24,0
1/26/2019 11:00,25,0
1/26/2019 11:15,26,0
1/26/2019 11:30,27,0
1/26/2019 11:45,28,0
1/26/2019 12:00,29,0
1/26/2019 12:15,30,0
1/26/2019 12:30,31,0
1/26/2019 12:45,32,0
1/26/2019 13:00,33,0
1/26/2019 13:15,34,0
1/26/2019 13:30,35,0
1/26/2019 13:45,36,0
1/26/2019 14:00,37,0
1/26/2019 14:15,38,0
1/26/2019 14:30,39,0
1/26/2019 14:45,40,0
1/26/2019 15:00,41,0
1/26/2019 15:15,40,0
1/26/2019 15:30,39,0
1/26/2019 15:45,39,0
1/26/2019 16:00,38.6,0
1/26/2019 16:15,38.2,0
1/26/2019 16:30,37.8,0
1/26/2019 16:45,37.4,0
1/26/2019 17:00,37,0
1/26/2019 17:15,36.6,0
1/26/2019 17:30,36.2,0
1/26/2019 17:45,35.8,0
1/26/2019 18:00,35.4,0
1/26/2019 18:15,35,0
1/26/2019 18:30,34.6,0
1/26/2019 18:45,34.2,0
1/26/2019 19:00,33.8,0
1/26/2019 19:15,33.4,0
1/26/2019 19:30,33,0
1/26/2019 19:45,32.6,0
1/26/2019 20:00,9,0
1/26/2019 20:15,10,0
1/26/2019 20:30,11,0
1/26/2019 20:45,12,0
1/26/2019 21:00,13,0
1/26/2019 21:15,14,0
1/26/2019 21:30,15,0
1/26/2019 21:45,16,0
1/26/2019 22:00,17,0
1/26/2019 22:15,18,0
1/26/2019 22:30,19,0
1/26/2019 22:45,20,0
1/26/2019 23:00,21,0
1/26/2019 23:15,22,0
1/26/2019 23:30,23,0
1/26/2019 23:45,24,0
1/27/2019 0:00,0,20
1/27/2019 0:15,0,21
1/27/2019 0:30,0,22
1/27/2019 0:45,0,23
1/27/2019 1:00,0,24
1/27/2019 1:15,0,25
1/27/2019 1:30,0,26
1/27/2019 1:45,0,27
1/27/2019 2:00,0,28
1/27/2019 2:15,0,29
1/27/2019 2:30,0,30
1/27/2019 2:45,0,31
1/27/2019 3:00,0,32
1/27/2019 3:15,0,33
1/27/2019 3:30,0,34
1/27/2019 3:45,0,35
1/27/2019 4:00,0,36
1/27/2019 4:15,0,37
1/27/2019 4:30,0,38
1/27/2019 4:45,0,39
1/27/2019 5:00,0,40
1/27/2019 5:15,0,41
1/27/2019 5:30,0,42
1/27/2019 5:45,0,43
1/27/2019 6:00,0,44
1/27/2019 6:15,0,45
1/27/2019 6:30,0,46
1/27/2019 6:45,0,47
1/27/2019 7:00,0,48
1/27/2019 7:15,0,49
1/27/2019 7:30,0,50
1/27/2019 7:45,0,51
1/27/2019 8:00,0,52
1/27/2019 8:15,0,53
1/27/2019 8:30,15,0
1/27/2019 8:45,16,0
1/27/2019 9:00,17,0
1/27/2019 9:15,18,0
1/27/2019 9:30,19,0
1/27/2019 9:45,20,0
1/27/2019 10:00,21,0
1/27/2019 10:15,22,0
1/27/2019 10:30,23,0
1/27/2019 10:45,24,0
1/27/2019 11:00,25,0
1/27/2019 11:15,26,0
1/27/2019 11:30,27,0
1/27/2019 11:45,28,0
1/27/2019 12:00,29,0
1/27/2019 12:15,30,0
1/27/2019 12:30,31,0
1/27/2019 12:45,32,0
1/27/2019 13:00,33,0
1/27/2019 13:15,34,0
1/27/2019 13:30,35,0
1/27/2019 13:45,36,0
1/27/2019 14:00,37,0
1/27/2019 14:15,38,0
1/27/2019 14:30,39,0
1/27/2019 14:45,40,0
1/27/2019 15:00,41,0
1/27/2019 15:15,40,0
1/27/2019 15:30,39,0
1/27/2019 15:45,39,0
1/27/2019 16:00,38.6,0
1/27/2019 16:15,38.2,0
1/27/2019 16:30,37.8,0
1/27/2019 16:45,37.4,0
1/27/2019 17:00,37,0
1/27/2019 17:15,36.6,0
1/27/2019 17:30,36.2,0
1/27/2019 17:45,35.8,0
1/27/2019 18:00,35.4,0
1/27/2019 18:15,35,0
1/27/2019 18:30,34.6,0
1/27/2019 18:45,34.2,0
1/27/2019 19:00,33.8,0
1/27/2019 19:15,33.4,0
1/27/2019 19:30,33,0
1/27/2019 19:45,32.6,0
1/27/2019 20:00,9,0
1/27/2019 20:15,10,0
1/27/2019 20:30,11,0
1/27/2019 20:45,12,0
1/27/2019 21:00,13,0
1/27/2019 21:15,14,0
1/27/2019 21:30,15,0
1/27/2019 21:45,16,0
1/27/2019 22:00,17,0
1/27/2019 22:15,18,0
1/27/2019 22:30,19,0
1/27/2019 22:45,20,0
1/27/2019 23:00,21,0
1/27/2019 23:15,22,0
1/27/2019 23:30,23,0
1/27/2019 23:45,24,0
1/28/2019 0:00,0,20
1/28/2019 0:15,0,21
1/28/2019 0:30,0,22
1/28/2019 0:45,0,23
1/28/2019 1:00,0,24
1/28/2019 1:15,0,25
1/28/2019 1:30,0,26
1/28/2019 1:45,0,27
1/28/2019 2:00,0,28
1/28/2019 2:15,0,29
1/28/2019 2:30,0,30
1/28/2019 2:45,0,31
1/28/2019 3:00,0,32
1/28/2019 3:15,0,33
1/28/2019 3:30,0,34
1/28/2019 3:45,0,35
1/28/2019 4:00,0,36
1/28/2019 4:15,0,37
1/28/2019 4:30,0,38
1/28/2019 4:45,0,39
1/28/2019 5:00,0,40
1/28/2019 5:15,0,41
1/28/2019 5:30,0,42
1/28/2019 5:45,0,43
1/28/2019 6:00,0,44
1/28/2019 6:15,0,45
1/28/2019 6:30,0,46
1/28/2019 6:45,0,47
1/28/2019 7:00,0,48
1/28/2019 7:15,0,49
1/28/2019 7:30,0,50
1/28/2019 7:45,0,51
1/28/2019 8:00,0,52
1/28/2019 8:15,0,53
1/28/2019 8:30,15,0
1/28/2019 8:45,16,0
1/28/2019 9:00,17,0
1/28/2019 9:15,18,0
1/28/2019 9:30,19,0
1/28/2019 9:45,20,0
1/28/2019 10:00,21,0
1/28/2019 10:15,22,0
1/28/2019 10:30,23,0
1/28/2019 10:45,24,0
1/28/2019 11:00,25,0
1/28/2019 11:15,26,0
1/28/2019 11:30,27,0
1/28/2019 11:45,28,0
1/28/2019 12:00,29,0
1/28/2019 12:15,30,0
1/28/2019 12:30,31,0
1/28/2019 12:45,32,0
1/28/2019 13:00,33,0
1/28/2019 13:15,34,0
1/28/2019 13:30,35,0
1/28/2019 13:45,36,0
1/28/2019 14:00,37,0
1/28/2019 14:15,38,0
1/28/2019 14:30,39,0
1/28/2019 14:45,40,0
1/28/2019 15:00,41,0
1/28/2019 15:15,40,0
1/28/2019 15:30,39,0
1/28/2019 15:45,39,0
1/28/2019 16:00,38.6,0
1/28/2019 16:15,38.2,0
1/28/2019 16:30,37.8,0
1/28/2019 16:45,37.4,0
1/28/2019 17:00,37,0
1/28/2019 17:15,36.6,0
1/28/2019 17:30,36.2,0
1/28/2019 17:45,35.8,0
1/28/2019 18:00,35.4,0
1/28/2019 18:15,35,0
1/28/2019 18:30,34.6,0
1/28/2019 18:45,34.2,0
1/28/2019 19:00,33.8,0
1/28/2019 19:15,33.4,0
1/28/2019 19:30,33,0
1/28/2019 19:45,32.6,0
1/28/2019 20:00,9,0
1/28/2019 20:15,10,0
1/28/2019 20:30,11,0
1/28/2019 20:45,12,0
1/28/2019 21:00,13,0
1/28/2019 21:15,14,0
1/28/2019 21:30,15,0
1/28/2019 21:45,16,0
1/28/2019 22:00,17,0
1/28/2019 22:15,18,0
1/28/2019 22:30,19,0
1/28/2019 22:45,20,0
1/28/2019 23:00,21,0
1/28/2019 23:15,22,0
1/28/2019 23:30,23,0
1/28/2019 23:45,24,0
1/29/2019 0:00,0,20
1/29/2019 0:15,0,21
1/29/2019 0:30,0,22
1/29/2019 0:45,0,23
1/29/2019 1:00,0,24
1/29/2019 1:15,0,25
1/29/2019 1:30,0,26
1/29/2019 1:45,0,27
1/29/2019 2:00,0,28
1/29/2019 2:15,0,29
1/29/2019 2:30,0,30
1/29/2019 2:45,0,31
1/29/2019 3:00,0,32
1/29/2019 3:15,0,33
1/29/2019 3:30,0,34
1/29/2019 3:45,0,35
1/29/2019 4:00,0,36
1/29/2019 4:15,0,37
1/29/2019 4:30,0,38
1/29/2019 4:45,0,39
1/29/2019 5:00,0,40
1/29/2019 5:15,0,41
1/29/2019 5:30,0,42
1/29/2019 5:45,0,43
1/29/2019 6:00,0,44
1/29/2019 6:15,0,45
1/29/2019 6:30,0,46
1/29/2019 6:45,0,47
1/29/2019 7:00,0,48
1/29/2019 7:15,0,49
1/29/2019 7:30,0,50
1/29/2019 7:45,0,51
1/29/2019 8:00,0,52
1/29/2019 8:15,0,53
1/29/2019 8:30,15,0
1/29/2019 8:45,16,0
1/29/2019 9:00,17,0
1/29/2019 9:15,18,0
1/29/2019 9:30,19,0
1/29/2019 9:45,20,0
1/29/2019 10:00,21,0
1/29/2019 10:15,22,0
1/29/2019 10:30,23,0
1/29/2019 10:45,24,0
1/29/2019 11:00,25,0
1/29/2019 11:15,26,0
1/29/2019 11:30,27,0
1/29/2019 11:45,28,0
1/29/2019 12:00,29,0
1/29/2019 12:15,30,0
1/29/2019 12:30,31,0
1/29/2019 12:45,32,0
1/29/2019 13:00,33,0
1/29/2019 13:15,34,0
1/29/2019 13:30,35,0
1/29/2019 13:45,36,0
1/29/2019 14:00,37,0
