,source_temperature,sink_temperature
18804,15,35
18805,15,35
18806,15,35
18807,15,35
18808,15,35
18809,15,35
18810,15,35
18811,15,35
18812,15,35
18813,15,35
18814,15,35
18815,15,35
18816,15,35
18817,15,35
18818,15,35
18819,15,35
18820,15,35
18821,15,35
18822,15,35
18823,15,35
18824,15,35
18825,15,35
18826,15,35
18827,15,35
18828,15,35
18829,15,35
18830,15,35
18831,15,35
18832,15,35
18833,15,35
18834,15,35
18835,15,35
18836,15,35
18837,15,35
18838,15,35
18839,15,35
18840,15,35
18841,15,35
18842,15,35
18843,15,35
18844,15,35
18845,15,35
18846,15,35
18847,15,35
18848,15,35
18849,15,35
18850,15,35
18851,15,35
18852,15,35
18853,15,35
18854,15,35
18855,15,35
18856,15,35
18857,15,35
18858,15,35
18859,15,35
18860,15,35
18861,15,35
18862,15,35
18863,15,35
18864,15,35
18865,15,35
18866,15,35
18867,15,35
18868,15,35
18869,15,35
18870,15,35
18871,15,35
18872,15,35
18873,15,35
18874,15,35
18875,15,35
18876,15,35
18877,15,35
18878,15,35
18879,15,35
18880,15,35
18881,15,35
18882,15,35
18883,15,35
18884,15,35
18885,15,35
18886,15,35
18887,15,35
18888,15,35
18889,15,35
18890,15,35
18891,15,35
18892,15,35
18893,15,35
18894,15,35
18895,15,35
18896,15,35
18897,15,35
18898,15,35
18899,15,35
18900,15,35
18901,15,35
18902,15,35
18903,15,35
18904,15,35
18905,15,35
18906,15,35
18907,15,35
18908,15,35
18909,15,35
18910,15,35
18911,15,35
18912,15,35
18913,15,35
18914,15,35
18915,15,35
18916,15,35
18917,15,35
18918,15,35
18919,15,35
18920,15,35
18921,15,35
18922,15,35
18923,15,35
18924,15,35
18925,15,35
18926,15,35
18927,15,35
18928,15,35
18929,15,35
18930,15,35
18931,15,35
18932,15,35
18933,15,35
18934,15,35
18935,15,35
18936,15,35
18937,15,35
18938,15,35
18939,15,35
18940,15,35
18941,15,35
18942,15,35
18943,15,35
18944,15,35
18945,15,35
18946,15,35
18947,15,35
18948,15,35
18949,15,35
18950,15,35
18951,15,35
18952,15,35
18953,15,35
18954,15,35
18955,15,35
18956,15,35
18957,15,35
18958,15,35
18959,15,35
18960,15,35
18961,15,35
18962,15,35
18963,15,35
18964,15,35
18965,15,35
18966,15,35
18967,15,35
18968,15,35
18969,15,35
18970,15,35
18971,15,35
18972,15,35
18973,15,35
18974,15,35
18975,15,35
18976,15,35
18977,15,35
18978,15,35
18979,15,35
18980,15,35
18981,15,35
18982,15,35
18983,15,35
18984,15,35
18985,15,35
18986,15,35
18987,15,35
18988,15,35
18989,15,35
18990,15,35
18991,15,35
18992,15,35
18993,15,35
18994,15,35
18995,15,35
18996,15,35
18997,15,35
18998,15,35
18999,15,35
19000,15,35
19001,15,35
19002,15,35
19003,15,35
19004,15,35
19005,15,35
19006,15,35
19007,15,35
19008,15,35
19009,15,35
19010,15,35
19011,15,35
19012,15,35
19013,15,35
19014,15,35
19015,15,35
19016,15,35
19017,15,35
19018,15,35
19019,15,35
19020,15,35
19021,15,35
19022,15,35
19023,15,35
19024,15,35
19025,15,35
19026,15,35
19027,15,35
19028,15,35
19029,15,35
19030,15,35
19031,15,35
19032,15,35
19033,15,35
19034,15,35
19035,15,35
19036,15,35
19037,15,35
19038,15,35
19039,15,35
19040,15,35
19041,15,35
19042,15,35
19043,15,35
19044,15,35
19045,15,35
19046,15,35
19047,15,35
19048,15,35
19049,15,35
19050,15,35
19051,15,35
19052,15,35
19053,15,35
19054,15,35
19055,15,35
19056,15,35
19057,15,35
19058,15,35
19059,15,35
19060,15,35
19061,15,35
19062,15,35
19063,15,35
19064,15,35
19065,15,35
19066,15,35
19067,15,35
19068,15,35
19069,15,35
19070,15,35
19071,15,35
19072,15,35
19073,15,35
19074,15,35
19075,15,35
19076,15,35
19077,15,35
19078,15,35
19079,15,35
19080,15,35
19081,15,35
19082,15,35
19083,15,35
19084,15,35
19085,15,35
19086,15,35
19087,15,35
19088,15,35
19089,15,35
19090,15,35
19091,15,35
19092,15,35
19093,15,35
19094,15,35
19095,15,35
19096,15,35
19097,15,35
19098,15,35
19099,15,35
19100,15,35
19101,15,35
19102,15,35
19103,15,35
19104,15,35
19105,15,35
19106,15,35
19107,15,35
19108,15,35
19109,15,35
19110,15,35
19111,15,35
19112,15,35
19113,15,35
19114,15,35
19115,15,35
19116,15,35
19117,15,35
19118,15,35
19119,15,35
19120,15,35
19121,15,35
19122,15,35
19123,15,35
19124,15,35
19125,15,35
19126,15,35
19127,15,35
19128,15,35
19129,15,35
19130,15,35
19131,15,35
19132,15,35
19133,15,35
19134,15,35
19135,15,35
19136,15,35
19137,15,35
19138,15,35
19139,15,35
19140,15,35
19141,15,35
19142,15,35
19143,15,35
19144,15,35
19145,15,35
19146,15,35
19147,15,35
19148,15,35
19149,15,35
19150,15,35
19151,15,35
19152,15,35
19153,15,35
19154,15,35
19155,15,35
19156,15,35
19157,15,35
19158,15,35
19159,15,35
19160,15,35
19161,15,35
19162,15,35
19163,15,35
19164,15,35
19165,15,35
19166,15,35
19167,15,35
19168,15,35
19169,15,35
19170,15,35
19171,15,35
19172,15,35
19173,15,35
19174,15,35
19175,15,35
19176,15,35
19177,15,35
19178,15,35
19179,15,35
19180,15,35
19181,15,35
19182,15,35
19183,15,35
19184,15,35
19185,15,35
19186,15,35
19187,15,35
19188,15,35
19189,15,35
19190,15,35
19191,15,35
19192,15,35
19193,15,35
19194,15,35
19195,15,35
19196,15,35
19197,15,35
19198,15,35
19199,15,35
19200,15,35
19201,15,35
19202,15,35
19203,15,35
19204,15,35
19205,15,35
19206,15,35
19207,15,35
19208,15,35
19209,15,35
19210,15,35
19211,15,35
19212,15,35
19213,15,35
19214,15,35
19215,15,35
19216,15,35
19217,15,35
19218,15,35
19219,15,35
19220,15,35
19221,15,35
19222,15,35
19223,15,35
19224,15,35
19225,15,35
19226,15,35
19227,15,35
19228,15,35
19229,15,35
19230,15,35
19231,15,35
19232,15,35
19233,15,35
19234,15,35
19235,15,35
19236,15,35
19237,15,35
19238,15,35
19239,15,35
19240,15,35
19241,15,35
19242,15,35
19243,15,35
19244,15,35
19245,15,35
19246,15,35
19247,15,35
19248,15,35
19249,15,35
19250,15,35
19251,15,35
19252,15,35
19253,15,35
19254,15,35
19255,15,35
19256,15,35
19257,15,35
19258,15,35
19259,15,35
19260,15,35
19261,15,35
19262,15,35
19263,15,35
19264,15,35
19265,15,35
19266,15,35
19267,15,35
19268,15,35
19269,15,35
19270,15,35
19271,15,35
19272,15,35
19273,15,35
19274,15,35
19275,15,35
19276,15,35
19277,15,35
19278,15,35
19279,15,35
19280,15,35
19281,15,35
19282,15,35
19283,15,35
19284,15,35
19285,15,35
19286,15,35
19287,15,35
19288,15,35
19289,15,35
19290,15,35
19291,15,35
19292,15,35
19293,15,35
19294,15,35
19295,15,35
19296,15,35
19297,15,35
19298,15,35
19299,15,35
19300,15,35
19301,15,35
19302,15,35
19303,15,35
19304,15,35
19305,15,35
19306,15,35
19307,15,35
19308,15,35
19309,15,35
19310,15,35
19311,15,35
19312,15,35
19313,15,35
19314,15,35
19315,15,35
19316,15,35
19317,15,35
19318,15,35
19319,15,35
19320,15,35
19321,15,35
19322,15,35
19323,15,35
19324,15,35
19325,15,35
19326,15,35
19327,15,35
19328,15,35
19329,15,35
19330,15,35
19331,15,35
19332,15,35
19333,15,35
19334,15,35
19335,15,35
19336,15,35
19337,15,35
19338,15,35
19339,15,35
19340,15,35
19341,15,35
19342,15,35
19343,15,35
19344,15,35
19345,15,35
19346,15,35
19347,15,35
19348,15,35
19349,15,35
19350,15,35
19351,15,35
19352,15,35
19353,15,35
19354,15,35
19355,15,35
19356,15,35
19357,15,35
19358,15,35
19359,15,35
19360,15,35
19361,15,35
19362,15,35
19363,15,35
19364,15,35
19365,15,35
19366,15,35
19367,15,35
19368,15,35
19369,15,35
19370,15,35
19371,15,35
19372,15,35
19373,15,35
19374,15,35
19375,15,35
19376,15,35
19377,15,35
19378,15,35
19379,15,35
19380,15,35
19381,15,35
19382,15,35
19383,15,35
19384,15,35
19385,15,35
19386,15,35
19387,15,35
19388,15,35
19389,15,35
19390,15,35
19391,15,35
19392,15,35
19393,15,35
19394,15,35
19395,15,35
19396,15,35
19397,15,35
19398,15,35
19399,15,35
19400,15,35
19401,15,35
19402,15,35
19403,15,35
19404,15,35
19405,15,35
19406,15,35
19407,15,35
19408,15,35
19409,15,35
19410,15,35
19411,15,35
19412,15,35
19413,15,35
19414,15,35
19415,15,35
19416,15,35
19417,15,35
19418,15,35
19419,15,35
19420,15,35
19421,15,35
19422,15,35
19423,15,35
19424,15,35
19425,15,35
19426,15,35
19427,15,35
19428,15,35
19429,15,35
19430,15,35
19431,15,35
19432,15,35
19433,15,35
19434,15,35
19435,15,35
19436,15,35
19437,15,35
19438,15,35
19439,15,35
19440,15,35
19441,15,35
19442,15,35
19443,15,35
19444,15,35
19445,15,35
19446,15,35
19447,15,35
19448,15,35
19449,15,35
19450,15,35
19451,15,35
19452,15,35
19453,15,35
19454,15,35
19455,15,35
19456,15,35
19457,15,35
19458,15,35
19459,15,35
19460,15,35
19461,15,35
19462,15,35
19463,15,35
19464,15,35
19465,15,35
19466,15,35
19467,15,35
19468,15,35
19469,15,35
19470,15,35
19471,15,35
19472,15,35
19473,15,35
19474,15,35
19475,15,35
19476,15,35
19477,15,35
19478,15,35
19479,15,35
19480,15,35
19481,15,35
19482,15,35
19483,15,35
19484,15,35
19485,15,35
19486,15,35
19487,15,35
19488,15,35
19489,15,35
19490,15,35
19491,15,35
19492,15,35
19493,15,35
19494,15,35
19495,15,35
19496,15,35
19497,15,35
19498,15,35
19499,15,35
19500,15,35
19501,15,35
19502,15,35
19503,15,35
19504,15,35
19505,15,35
19506,15,35
19507,15,35
19508,15,35
19509,15,35
19510,15,35
19511,15,35
19512,15,35
19513,15,35
19514,15,35
19515,15,35
19516,15,35
19517,15,35
19518,15,35
19519,15,35
19520,15,35
19521,15,35
19522,15,35
19523,15,35
19524,15,35
19525,15,35
19526,15,35
19527,15,35
19528,15,35
19529,15,35
19530,15,35
19531,15,35
19532,15,35
19533,15,35
19534,15,35
19535,15,35
19536,15,35
19537,15,35
19538,15,35
19539,15,35
19540,15,35
19541,15,35
19542,15,35
19543,15,35
19544,15,35
19545,15,35
19546,15,35
19547,15,35
19548,15,35
19549,15,35
19550,15,35
19551,15,35
19552,15,35
19553,15,35
19554,15,35
19555,15,35
19556,15,35
19557,15,35
19558,15,35
19559,15,35
19560,15,35
19561,15,35
19562,15,35
19563,15,35
19564,15,35
19565,15,35
19566,15,35
19567,15,35
19568,15,35
19569,15,35
19570,15,35
19571,15,35
19572,15,35
19573,15,35
19574,15,35
19575,15,35
19576,15,35
19577,15,35
19578,15,35
19579,15,35
19580,15,35
19581,15,35
19582,15,35
19583,15,35
19584,15,35
19585,15,35
19586,15,35
19587,15,35
19588,15,35
19589,15,35
19590,15,35
19591,15,35
19592,15,35
19593,15,35
19594,15,35
19595,15,35
19596,15,35
19597,15,35
19598,15,35
19599,15,35
19600,15,35
19601,15,35
19602,15,35
19603,15,35
19604,15,35
19605,15,35
19606,15,35
19607,15,35
19608,15,35
19609,15,35
19610,15,35
19611,15,35
19612,15,35
19613,15,35
19614,15,35
19615,15,35
19616,15,35
19617,15,35
19618,15,35
19619,15,35
19620,15,35
19621,15,35
19622,15,35
19623,15,35
19624,15,35
19625,15,35
19626,15,35
19627,15,35
19628,15,35
19629,15,35
19630,15,35
19631,15,35
19632,15,35
19633,15,35
19634,15,35
19635,15,35
19636,15,35
19637,15,35
19638,15,35
19639,15,35
19640,15,35
19641,15,35
19642,15,35
19643,15,35
19644,15,35
19645,15,35
19646,15,35
19647,15,35
19648,15,35
19649,15,35
19650,15,35
19651,15,35
19652,15,35
19653,15,35
19654,15,35
19655,15,35
19656,15,35
19657,15,35
19658,15,35
19659,15,35
19660,15,35
19661,15,35
19662,15,35
19663,15,35
19664,15,35
19665,15,35
19666,15,35
19667,15,35
19668,15,35
19669,15,35
19670,15,35
19671,15,35
19672,15,35
19673,15,35
19674,15,35
19675,15,35
19676,15,35
19677,15,35
19678,15,35
19679,15,35
19680,15,35
19681,15,35
19682,15,35
19683,15,35
19684,15,35
19685,15,35
19686,15,35
19687,15,35
19688,15,35
19689,15,35
19690,15,35
19691,15,35
19692,15,35
19693,15,35
19694,15,35
19695,15,35
19696,15,35
19697,15,35
19698,15,35
19699,15,35
19700,15,35
19701,15,35
19702,15,35
19703,15,35
19704,15,35
19705,15,35
19706,15,35
19707,15,35
19708,15,35
19709,15,35
19710,15,35
19711,15,35
19712,15,35
19713,15,35
19714,15,35
19715,15,35
19716,15,35
19717,15,35
19718,15,35
19719,15,35
19720,15,35
19721,15,35
19722,15,35
19723,15,35
19724,15,35
19725,15,35
19726,15,35
19727,15,35
19728,15,35
19729,15,35
19730,15,35
19731,15,35
19732,15,35
19733,15,35
19734,15,35
19735,15,35
19736,15,35
19737,15,35
19738,15,35
19739,15,35
19740,15,35
19741,15,35
19742,15,35
19743,15,35
19744,15,35
19745,15,35
19746,15,35
19747,15,35
19748,15,35
19749,15,35
19750,15,35
19751,15,35
19752,15,35
19753,15,35
19754,15,35
19755,15,35
19756,15,35
19757,15,35
19758,15,35
19759,15,35
19760,15,35
19761,15,35
19762,15,35
19763,15,35
19764,15,35
19765,15,35
19766,15,35
19767,15,35
19768,15,35
19769,15,35
19770,15,35
19771,15,35
19772,15,35
19773,15,35
19774,15,35
19775,15,35
19776,15,35
19777,15,35
19778,15,35
19779,15,35
19780,15,35
19781,15,35
19782,15,35
19783,15,35
19784,15,35
19785,15,35
19786,15,35
19787,15,35
19788,15,35
19789,15,35
19790,15,35
19791,15,35
19792,15,35
19793,15,35
19794,15,35
19795,15,35
19796,15,35
19797,15,35
19798,15,35
19799,15,35
19800,15,35
19801,15,35
19802,15,35
19803,15,35
19804,15,35
19805,15,35
19806,15,35
19807,15,35
19808,15,35
19809,15,35
19810,15,35
19811,15,35
19812,15,35
19813,15,35
19814,15,35
19815,15,35
19816,15,35
19817,15,35
19818,15,35
19819,15,35
19820,15,35
19821,15,35
19822,15,35
19823,15,35
19824,15,35
19825,15,35
19826,15,35
19827,15,35
19828,15,35
19829,15,35
19830,15,35
19831,15,35
19832,15,35
19833,15,35
19834,15,35
19835,15,35
19836,15,35
19837,15,35
19838,15,35
19839,15,35
19840,15,35
19841,15,35
19842,15,35
19843,15,35
19844,15,35
19845,15,35
19846,15,35
19847,15,35
19848,15,35
19849,15,35
19850,15,35
19851,15,35
19852,15,35
19853,15,35
19854,15,35
19855,15,35
19856,15,35
19857,15,35
19858,15,35
19859,15,35
19860,15,35
19861,15,35
19862,15,35
19863,15,35
19864,15,35
19865,15,35
19866,15,35
19867,15,35
19868,15,35
19869,15,35
19870,15,35
19871,15,35
19872,15,35
19873,15,35
19874,15,35
19875,15,35
19876,15,35
19877,15,35
19878,15,35
19879,15,35
19880,15,35
19881,15,35
19882,15,35
19883,15,35
19884,15,35
19885,15,35
19886,15,35
19887,15,35
19888,15,35
19889,15,35
19890,15,35
19891,15,35
19892,15,35
19893,15,35
19894,15,35
19895,15,35
19896,15,35
19897,15,35
19898,15,35
19899,15,35
19900,15,35
19901,15,35
19902,15,35
19903,15,35
19904,15,35
19905,15,35
19906,15,35
19907,15,35
19908,15,35
19909,15,35
19910,15,35
19911,15,35
19912,15,35
19913,15,35
19914,15,35
19915,15,35
19916,15,35
19917,15,35
19918,15,35
19919,15,35
19920,15,35
19921,15,35
19922,15,35
19923,15,35
19924,15,35
19925,15,35
19926,15,35
19927,15,35
19928,15,35
19929,15,35
19930,15,35
19931,15,35
19932,15,35
19933,15,35
19934,15,35
19935,15,35
19936,15,35
19937,15,35
19938,15,35
19939,15,35
19940,15,35
19941,15,35
19942,15,35
19943,15,35
19944,15,35
19945,15,35
19946,15,35
19947,15,35
19948,15,35
19949,15,35
19950,15,35
19951,15,35
19952,15,35
19953,15,35
19954,15,35
19955,15,35
19956,15,35
19957,15,35
19958,15,35
19959,15,35
19960,15,35
19961,15,35
19962,15,35
19963,15,35
19964,15,35
19965,15,35
19966,15,35
19967,15,35
19968,15,35
19969,15,35
19970,15,35
19971,15,35
19972,15,35
19973,15,35
19974,15,35
19975,15,35
19976,15,35
19977,15,35
19978,15,35
19979,15,35
19980,15,35
19981,15,35
19982,15,35
19983,15,35
19984,15,35
19985,15,35
19986,15,35
19987,15,35
19988,15,35
19989,15,35
19990,15,35
19991,15,35
19992,15,35
19993,15,35
19994,15,35
19995,15,35
19996,15,35
19997,15,35
19998,15,35
19999,15,35
20000,15,35
20001,15,35
20002,15,35
20003,15,35
20004,15,35
20005,15,35
20006,15,35
20007,15,35
20008,15,35
20009,15,35
20010,15,35
20011,15,35
20012,15,35
20013,15,35
20014,15,35
20015,15,35
20016,15,35
20017,15,35
20018,15,35
20019,15,35
20020,15,35
20021,15,35
20022,15,35
20023,15,35
20024,15,35
20025,15,35
20026,15,35
20027,15,35
20028,15,35
20029,15,35
20030,15,35
20031,15,35
20032,15,35
20033,15,35
20034,15,35
20035,15,35
20036,15,35
20037,15,35
20038,15,35
20039,15,35
20040,15,35
20041,15,35
20042,15,35
20043,15,35
20044,15,35
20045,15,35
20046,15,35
20047,15,35
20048,15,35
20049,15,35
20050,15,35
20051,15,35
20052,15,35
20053,15,35
20054,15,35
20055,15,35
20056,15,35
20057,15,35
20058,15,35
20059,15,35
20060,15,35
20061,15,35
20062,15,35
20063,15,35
20064,15,35
20065,15,35
20066,15,35
20067,15,35
20068,15,35
20069,15,35
20070,15,35
20071,15,35
20072,15,35
20073,15,35
20074,15,35
20075,15,35
20076,15,35
20077,15,35
20078,15,35
20079,15,35
20080,15,35
20081,15,35
20082,15,35
20083,15,35
20084,15,35
20085,15,35
20086,15,35
20087,15,35
20088,15,35
20089,15,35
20090,15,35
20091,15,35
20092,15,35
20093,15,35
20094,15,35
20095,15,35
20096,15,35
20097,15,35
20098,15,35
20099,15,35
20100,15,35
20101,15,35
20102,15,35
20103,15,35
20104,15,35
20105,15,35
20106,15,35
20107,15,35
20108,15,35
20109,15,35
20110,15,35
20111,15,35
20112,15,35
20113,15,35
20114,15,35
20115,15,35
20116,15,35
20117,15,35
20118,15,35
20119,15,35
20120,15,35
20121,15,35
20122,15,35
20123,15,35
20124,15,35
20125,15,35
20126,15,35
20127,15,35
20128,15,35
20129,15,35
20130,15,35
20131,15,35
20132,15,35
20133,15,35
20134,15,35
20135,15,35
20136,15,35
20137,15,35
20138,15,35
20139,15,35
20140,15,35
20141,15,35
20142,15,35
20143,15,35
20144,15,35
20145,15,35
20146,15,35
20147,15,35
20148,15,35
20149,15,35
20150,15,35
20151,15,35
20152,15,35
20153,15,35
20154,15,35
20155,15,35
20156,15,35
20157,15,35
20158,15,35
20159,15,35
20160,15,35
20161,15,35
20162,15,35
20163,15,35
20164,15,35
20165,15,35
20166,15,35
20167,15,35
20168,15,35
20169,15,35
20170,15,35
20171,15,35
20172,15,35
20173,15,35
20174,15,35
20175,15,35
20176,15,35
20177,15,35
20178,15,35
20179,15,35
20180,15,35
20181,15,35
20182,15,35
20183,15,35
20184,15,35
20185,15,35
20186,15,35
20187,15,35
20188,15,35
20189,15,35
20190,15,35
20191,15,35
20192,15,35
20193,15,35
20194,15,35
20195,15,35
20196,15,35
20197,15,35
20198,15,35
20199,15,35
20200,15,35
20201,15,35
20202,15,35
20203,15,35
20204,15,35
20205,15,35
20206,15,35
20207,15,35
20208,15,35
20209,15,35
20210,15,35
20211,15,35
20212,15,35
20213,15,35
20214,15,35
20215,15,35
20216,15,35
20217,15,35
20218,15,35
20219,15,35
20220,15,35
20221,15,35
20222,15,35
20223,15,35
20224,15,35
20225,15,35
20226,15,35
20227,15,35
20228,15,35
20229,15,35
20230,15,35
20231,15,35
20232,15,35
20233,15,35
20234,15,35
20235,15,35
20236,15,35
20237,15,35
20238,15,35
20239,15,35
20240,15,35
20241,15,35
20242,15,35
20243,15,35
20244,15,35
20245,15,35
20246,15,35
20247,15,35
20248,15,35
20249,15,35
20250,15,35
20251,15,35
20252,15,35
20253,15,35
20254,15,35
20255,15,35
20256,15,35
20257,15,35
20258,15,35
20259,15,35
20260,15,35
20261,15,35
20262,15,35
20263,15,35
20264,15,35
20265,15,35
20266,15,35
20267,15,35
20268,15,35
20269,15,35
20270,15,35
20271,15,35
20272,15,35
20273,15,35
20274,15,35
20275,15,35
20276,15,35
20277,15,35
20278,15,35
20279,15,35
20280,15,35
20281,15,35
20282,15,35
20283,15,35
20284,15,35
20285,15,35
20286,15,35
20287,15,35
20288,15,35
20289,15,35
20290,15,35
20291,15,35
20292,15,35
20293,15,35
20294,15,35
20295,15,35
20296,15,35
20297,15,35
20298,15,35
20299,15,35
20300,15,35
20301,15,35
20302,15,35
20303,15,35
20304,15,35
20305,15,35
20306,15,35
20307,15,35
20308,15,35
20309,15,35
20310,15,35
20311,15,35
20312,15,35
20313,15,35
20314,15,35
20315,15,35
20316,15,35
20317,15,35
20318,15,35
20319,15,35
20320,15,35
20321,15,35
20322,15,35
20323,15,35
20324,15,35
20325,15,35
20326,15,35
20327,15,35
20328,15,35
20329,15,35
20330,15,35
20331,15,35
20332,15,35
20333,15,35
20334,15,35
20335,15,35
20336,15,35
20337,15,35
20338,15,35
20339,15,35
20340,15,35
20341,15,35
20342,15,35
20343,15,35
20344,15,35
20345,15,35
20346,15,35
20347,15,35
20348,15,35
20349,15,35
20350,15,35
20351,15,35
20352,15,35
20353,15,35
20354,15,35
20355,15,35
20356,15,35
20357,15,35
20358,15,35
20359,15,35
20360,15,35
20361,15,35
20362,15,35
20363,15,35
20364,15,35
20365,15,35
20366,15,35
20367,15,35
20368,15,35
20369,15,35
20370,15,35
20371,15,35
20372,15,35
20373,15,35
20374,15,35
20375,15,35
20376,15,35
20377,15,35
20378,15,35
20379,15,35
20380,15,35
20381,15,35
20382,15,35
20383,15,35
20384,15,35
20385,15,35
20386,15,35
20387,15,35
20388,15,35
20389,15,35
20390,15,35
20391,15,35
20392,15,35
20393,15,35
20394,15,35
20395,15,35
20396,15,35
20397,15,35
20398,15,35
20399,15,35
20400,15,35
20401,15,35
20402,15,35
20403,15,35
20404,15,35
20405,15,35
20406,15,35
20407,15,35
20408,15,35
20409,15,35
20410,15,35
20411,15,35
20412,15,35
20413,15,35
20414,15,35
20415,15,35
20416,15,35
20417,15,35
20418,15,35
20419,15,35
20420,15,35
20421,15,35
20422,15,35
20423,15,35
20424,15,35
20425,15,35
20426,15,35
20427,15,35
20428,15,35
20429,15,35
20430,15,35
20431,15,35
20432,15,35
20433,15,35
20434,15,35
20435,15,35
20436,15,35
20437,15,35
20438,15,35
20439,15,35
20440,15,35
20441,15,35
20442,15,35
20443,15,35
20444,15,35
20445,15,35
20446,15,35
20447,15,35
20448,15,35
20449,15,35
20450,15,35
20451,15,35
20452,15,35
20453,15,35
20454,15,35
20455,15,35
20456,15,35
20457,15,35
20458,15,35
20459,15,35
20460,15,35
20461,15,35
20462,15,35
20463,15,35
20464,15,35
20465,15,35
20466,15,35
20467,15,35
20468,15,35
20469,15,35
20470,15,35
20471,15,35
20472,15,35
20473,15,35
20474,15,35
20475,15,35
20476,15,35
20477,15,35
20478,15,35
20479,15,35
20480,15,35
20481,15,35
20482,15,35
20483,15,35
20484,15,35
20485,15,35
20486,15,35
20487,15,35
20488,15,35
20489,15,35
20490,15,35
20491,15,35
20492,15,35
20493,15,35
20494,15,35
20495,15,35
20496,15,35
20497,15,35
20498,15,35
20499,15,35
20500,15,35
20501,15,35
20502,15,35
20503,15,35
20504,15,35
20505,15,35
20506,15,35
20507,15,35
20508,15,35
20509,15,35
20510,15,35
20511,15,35
20512,15,35
20513,15,35
20514,15,35
20515,15,35
20516,15,35
20517,15,35
20518,15,35
20519,15,35
20520,15,35
20521,15,35
20522,15,35
20523,15,35
20524,15,35
20525,15,35
20526,15,35
20527,15,35
20528,15,35
20529,15,35
20530,15,35
20531,15,35
20532,15,35
20533,15,35
20534,15,35
20535,15,35
20536,15,35
20537,15,35
20538,15,35
20539,15,35
20540,15,35
20541,15,35
20542,15,35
20543,15,35
20544,15,35
20545,15,35
20546,15,35
20547,15,35
20548,15,35
20549,15,35
20550,15,35
20551,15,35
20552,15,35
20553,15,35
20554,15,35
20555,15,35
20556,15,35
20557,15,35
20558,15,35
20559,15,35
20560,15,35
20561,15,35
20562,15,35
20563,15,35
20564,15,35
20565,15,35
20566,15,35
20567,15,35
20568,15,35
20569,15,35
20570,15,35
20571,15,35
20572,15,35
20573,15,35
20574,15,35
20575,15,35
20576,15,35
20577,15,35
20578,15,35
20579,15,35
20580,15,35
20581,15,35
20582,15,35
20583,15,35
20584,15,35
20585,15,35
20586,15,35
20587,15,35
20588,15,35
20589,15,35
20590,15,35
20591,15,35
20592,15,35
20593,15,35
20594,15,35
20595,15,35
20596,15,35
20597,15,35
20598,15,35
20599,15,35
20600,15,35
20601,15,35
20602,15,35
20603,15,35
20604,15,35
20605,15,35
20606,15,35
20607,15,35
20608,15,35
20609,15,35
20610,15,35
20611,15,35
20612,15,35
20613,15,35
20614,15,35
20615,15,35
20616,15,35
20617,15,35
20618,15,35
20619,15,35
20620,15,35
20621,15,35
20622,15,35
20623,15,35
20624,15,35
20625,15,35
20626,15,35
20627,15,35
20628,15,35
20629,15,35
20630,15,35
20631,15,35
20632,15,35
20633,15,35
20634,15,35
20635,15,35
20636,15,35
20637,15,35
20638,15,35
20639,15,35
20640,15,35
20641,15,35
20642,15,35
20643,15,35
20644,15,35
20645,15,35
20646,15,35
20647,15,35
20648,15,35
20649,15,35
20650,15,35
20651,15,35
20652,15,35
20653,15,35
20654,15,35
20655,15,35
20656,15,35
20657,15,35
20658,15,35
20659,15,35
20660,15,35
20661,15,35
20662,15,35
20663,15,35
20664,15,35
20665,15,35
20666,15,35
20667,15,35
20668,15,35
20669,15,35
20670,15,35
20671,15,35
20672,15,35
20673,15,35
20674,15,35
20675,15,35
20676,15,35
20677,15,35
20678,15,35
20679,15,35
20680,15,35
20681,15,35
20682,15,35
20683,15,35
20684,15,35
20685,15,35
20686,15,35
20687,15,35
20688,15,35
20689,15,35
20690,15,35
20691,15,35
20692,15,35
20693,15,35
20694,15,35
20695,15,35
20696,15,35
20697,15,35
20698,15,35
20699,15,35
20700,15,35
20701,15,35
20702,15,35
20703,15,35
20704,15,35
20705,15,35
20706,15,35
20707,15,35
20708,15,35
20709,15,35
20710,15,35
20711,15,35
20712,15,35
20713,15,35
20714,15,35
20715,15,35
20716,15,35
20717,15,35
20718,15,35
20719,15,35
20720,15,35
20721,15,35
20722,15,35
20723,15,35
20724,15,35
20725,15,35
20726,15,35
20727,15,35
20728,15,35
20729,15,35
20730,15,35
20731,15,35
20732,15,35
20733,15,35
20734,15,35
20735,15,35
20736,15,35
20737,15,35
20738,15,35
20739,15,35
20740,15,35
20741,15,35
20742,15,35
20743,15,35
20744,15,35
20745,15,35
20746,15,35
20747,15,35
20748,15,35
20749,15,35
20750,15,35
20751,15,35
20752,15,35
20753,15,35
20754,15,35
20755,15,35
20756,15,35
20757,15,35
20758,15,35
20759,15,35
20760,15,35
20761,15,35
20762,15,35
20763,15,35
20764,15,35
20765,15,35
20766,15,35
20767,15,35
20768,15,35
20769,15,35
20770,15,35
20771,15,35
20772,15,35
20773,15,35
20774,15,35
20775,15,35
20776,15,35
20777,15,35
20778,15,35
20779,15,35
20780,15,35
20781,15,35
20782,15,35
20783,15,35
20784,15,35
20785,15,35
20786,15,35
20787,15,35
20788,15,35
20789,15,35
20790,15,35
20791,15,35
20792,15,35
20793,15,35
20794,15,35
20795,15,35
20796,15,35
20797,15,35
20798,15,35
20799,15,35
20800,15,35
20801,15,35
