datetime,EOM,EOM_sell,awattar,EGHSt1
04/01/2024 23:00,0.2028,0.035,0.02669,0.155
04/01/2024 23:15,0.2028,0.035,0.021825,0.15118
04/01/2024 23:30,0.2028,0.035,0.01696,0.1617
04/01/2024 23:45,0.2028,0.035,0.012095,0.17897
04/02/2024 00:00,0.2028,0.035,0.00723,0.15719
04/02/2024 00:15,0.2028,0.035,0.00794,0.14344
04/02/2024 00:30,0.2028,0.035,0.00865,0.14193
04/02/2024 00:45,0.2028,0.035,0.00936,0.2028
04/02/2024 01:00,0.2028,0.035,0.01007,0.2028
04/02/2024 01:15,0.2028,0.035,0.008495,0.2028
04/02/2024 01:30,0.2028,0.035,0.00692,0.2028
04/02/2024 01:45,0.2028,0.035,0.005345,0.2028
04/02/2024 02:00,0.2028,0.035,0.00377,0.2028
04/02/2024 02:15,0.2028,0.035,0.0032825,0.2028
04/02/2024 02:30,0.2028,0.035,0.002795,0.2028
04/02/2024 02:45,0.2028,0.035,0.0023075,0.2028
04/02/2024 03:00,0.2028,0.035,0.00182,0.2028
04/02/2024 03:15,0.2028,0.035,0.001705,0.2028
04/02/2024 03:30,0.2028,0.035,0.00159,0.2028
04/02/2024 03:45,0.2028,0.035,0.001475,0.2028
04/02/2024 04:00,0.2028,0.035,0.00136,0.2028
04/02/2024 04:15,0.2028,0.035,0.00155,0.2028
04/02/2024 04:30,0.2028,0.035,0.00174,0.2028
04/02/2024 04:45,0.2028,0.035,0.00193,0.2028
04/02/2024 05:00,0.2028,0.035,0.00212,0.2028
04/02/2024 05:15,0.2028,0.035,0.003435,0.2028
04/02/2024 05:30,0.2028,0.035,0.00475,0.2028
04/02/2024 05:45,0.2028,0.035,0.006065,0.2028
04/02/2024 06:00,0.2028,0.035,0.00738,0.2028
04/02/2024 06:15,0.2028,0.035,0.0191775,0.2028
04/02/2024 06:30,0.2028,0.035,0.030975,0.2028
04/02/2024 06:45,0.2028,0.035,0.0427725,0.2028
04/02/2024 07:00,0.2028,0.035,0.05457,0.12967
04/02/2024 07:15,0.2028,0.035,0.0587575,0.2028
04/02/2024 07:30,0.2028,0.035,0.062945,0.2028
04/02/2024 07:45,0.2028,0.035,0.0671325,0.2028
04/02/2024 08:00,0.2028,0.035,0.07132,0.2028
04/02/2024 08:15,0.2028,0.035,0.07019,0.2028
04/02/2024 08:30,0.2028,0.035,0.06906,0.18981
04/02/2024 08:45,0.2028,0.035,0.06793,0.2028
04/02/2024 09:00,0.2028,0.035,0.0668,0.13635
04/02/2024 09:15,0.2028,0.035,0.06143,0.13564
04/02/2024 09:30,0.2028,0.035,0.05606,0.2028
04/02/2024 09:45,0.2028,0.035,0.05069,0.11272
04/02/2024 10:00,0.2028,0.035,0.04532,0.11182
04/02/2024 10:15,0.2028,0.035,0.035235,0.10233
04/02/2024 10:30,0.2028,0.035,0.02515,0.09403
04/02/2024 10:45,0.2028,0.035,0.015065,0.10362
04/02/2024 11:00,0.2028,0.035,0.00498,0.12455
04/02/2024 11:15,0.2028,0.035,0.00376,0.11148
04/02/2024 11:30,0.2028,0.035,0.00254,0.10268
04/02/2024 11:45,0.2028,0.035,0.00132,0.09952
04/02/2024 12:00,0.2028,0.035,0.0001,0.09865
04/02/2024 12:15,0.2028,0.035,0.0000775,0.0927
04/02/2024 12:30,0.2028,0.035,0.000055,0.10665
04/02/2024 12:45,0.2028,0.035,0.0000325,0.1005
04/02/2024 13:00,0.2028,0.035,0.00001,0.08798
04/02/2024 13:15,0.2028,0.035,-0.000055,0.08724
04/02/2024 13:30,0.2028,0.035,-0.00012,0.08984
04/02/2024 13:45,0.2028,0.035,-0.000185,0.11378
04/02/2024 14:00,0.2028,0.035,-0.00025,0.11588
04/02/2024 14:15,0.2028,0.035,-0.000195,0.14098
04/02/2024 14:30,0.2028,0.035,-0.00014,0.12746512
04/02/2024 14:45,0.2028,0.035,-0.000085,0.11409
04/02/2024 15:00,0.2028,0.035,-0.00003,0.10142
04/02/2024 15:15,0.2028,0.035,-0.0000225,0.09133
04/02/2024 15:30,0.2028,0.035,-0.000015,0.11874
04/02/2024 15:45,0.2028,0.035,-0.0000075,0.2028
04/02/2024 16:00,0.2028,0.035,0,0.10641
04/02/2024 16:15,0.2028,0.035,0.0010775,0.10036
04/02/2024 16:30,0.2028,0.035,0.002155,0.2028
04/02/2024 16:45,0.2028,0.035,0.0032325,0.16984
04/02/2024 17:00,0.2028,0.035,0.00431,0.1368
04/02/2024 17:15,0.2028,0.035,0.013125,0.13521
04/02/2024 17:30,0.2028,0.035,0.02194,0.14719
04/02/2024 17:45,0.2028,0.035,0.030755,0.15645
04/02/2024 18:00,0.2028,0.035,0.03957,0.13846
04/02/2024 18:15,0.2028,0.035,0.047415,0.14171
04/02/2024 18:30,0.2028,0.035,0.05526,0.14833
04/02/2024 18:45,0.2028,0.035,0.063105,0.14143
04/02/2024 19:00,0.2028,0.035,0.07095,0.14415
04/02/2024 19:15,0.2028,0.035,0.0765525,0.14234
04/02/2024 19:30,0.2028,0.035,0.082155,0.1403
04/02/2024 19:45,0.2028,0.035,0.0877575,0.14821
04/02/2024 20:00,0.2028,0.035,0.09336,0.17495
04/02/2024 20:15,0.2028,0.035,0.093835,0.15109
04/02/2024 20:30,0.2028,0.035,0.09431,0.13479
04/02/2024 20:45,0.2028,0.035,0.094785,0.2028
04/02/2024 21:00,0.2028,0.035,0.09526,0.13061
04/02/2024 21:15,0.2028,0.035,0.09029,0.14008
04/02/2024 21:30,0.2028,0.035,0.08532,0.13356
04/02/2024 21:45,0.2028,0.035,0.08035,0.1262188
04/02/2024 22:00,0.2028,0.035,0.07538,0.13005
04/02/2024 22:15,0.2028,0.035,0.0743275,0.13632
04/02/2024 22:30,0.2028,0.035,0.073275,0.2028
04/02/2024 22:45,0.2028,0.035,0.0722225,0.2028
04/02/2024 23:00,0.2028,0.035,0.07117,0.2028
04/02/2024 23:15,0.2028,0.035,0.0703425,0.2028
04/02/2024 23:30,0.2028,0.035,0.069515,0.15373
04/02/2024 23:45,0.2028,0.035,0.0686875,0.13075
04/03/2024 00:00,0.2028,0.035,0.06786,0.2028
04/03/2024 00:15,0.2028,0.035,0.0681425,0.2028
04/03/2024 00:30,0.2028,0.035,0.068425,0.12993
04/03/2024 00:45,0.2028,0.035,0.0687075,0.2028
04/03/2024 01:00,0.2028,0.035,0.06899,0.2028
04/03/2024 01:15,0.2028,0.035,0.0683425,0.13068
04/03/2024 01:30,0.2028,0.035,0.067695,0.2028
04/03/2024 01:45,0.2028,0.035,0.0670475,0.2028
04/03/2024 02:00,0.2028,0.035,0.0664,0.2028
04/03/2024 02:15,0.2028,0.035,0.0661525,0.2028
04/03/2024 02:30,0.2028,0.035,0.065905,0.2028
04/03/2024 02:45,0.2028,0.035,0.0656575,0.2028
04/03/2024 03:00,0.2028,0.035,0.06541,0.2028
04/03/2024 03:15,0.2028,0.035,0.065705,0.2028
04/03/2024 03:30,0.2028,0.035,0.066,0.2028
04/03/2024 03:45,0.2028,0.035,0.066295,0.2028
04/03/2024 04:00,0.2028,0.035,0.06659,0.2028
04/03/2024 04:15,0.2028,0.035,0.0666425,0.2028
04/03/2024 04:30,0.2028,0.035,0.066695,0.2028
04/03/2024 04:45,0.2028,0.035,0.0667475,0.2028
04/03/2024 05:00,0.2028,0.035,0.0668,0.2028
04/03/2024 05:15,0.2028,0.035,0.06891,0.2028
04/03/2024 05:30,0.2028,0.035,0.07102,0.2028
04/03/2024 05:45,0.2028,0.035,0.07313,0.2028
04/03/2024 06:00,0.2028,0.035,0.07524,0.13254
04/03/2024 06:15,0.2028,0.035,0.07843,0.13003
04/03/2024 06:30,0.2028,0.035,0.08162,0.13154
04/03/2024 06:45,0.2028,0.035,0.08481,0.13482
04/03/2024 07:00,0.2028,0.035,0.088,0.13537
04/03/2024 07:15,0.2028,0.035,0.0941325,0.2028
04/03/2024 07:30,0.2028,0.035,0.100265,0.2028
04/03/2024 07:45,0.2028,0.035,0.1063975,0.2028
04/03/2024 08:00,0.2028,0.035,0.11253,0.2028
04/03/2024 08:15,0.2028,0.035,0.1092375,0.2028
04/03/2024 08:30,0.2028,0.035,0.105945,0.17709
04/03/2024 08:45,0.2028,0.035,0.1026525,0.20063
04/03/2024 09:00,0.2028,0.035,0.09936,0.2028
04/03/2024 09:15,0.2028,0.035,0.09077,0.2028
04/03/2024 09:30,0.2028,0.035,0.08218,0.2028
04/03/2024 09:45,0.2028,0.035,0.07359,0.2028
04/03/2024 10:00,0.2028,0.035,0.065,0.17011
04/03/2024 10:15,0.2028,0.035,0.0610275,0.19152
04/03/2024 10:30,0.2028,0.035,0.057055,0.14065
04/03/2024 10:45,0.2028,0.035,0.0530825,0.15789
04/03/2024 11:00,0.2028,0.035,0.04911,0.17461
04/03/2024 11:15,0.2028,0.035,0.04858,0.12262
04/03/2024 11:30,0.2028,0.035,0.04805,0.15787
04/03/2024 11:45,0.2028,0.035,0.04752,0.2028
04/03/2024 12:00,0.2028,0.035,0.04699,0.14551
04/03/2024 12:15,0.2028,0.035,0.0490175,0.14339
04/03/2024 12:30,0.2028,0.035,0.051045,0.2028
04/03/2024 12:45,0.2028,0.035,0.0530725,0.2028
04/03/2024 13:00,0.2028,0.035,0.0551,0.11224
04/03/2024 13:15,0.2028,0.035,0.0555525,0.10576
04/03/2024 13:30,0.2028,0.035,0.056005,0.10035
04/03/2024 13:45,0.2028,0.035,0.0564575,0.09778
04/03/2024 14:00,0.2028,0.035,0.05691,0.10494
04/03/2024 14:15,0.2028,0.035,0.05718,0.10063
04/03/2024 14:30,0.2028,0.035,0.05745,0.10874
04/03/2024 14:45,0.2028,0.035,0.05772,0.13309
04/03/2024 15:00,0.2028,0.035,0.05799,0.2028
04/03/2024 15:15,0.2028,0.035,0.060525,0.11808
04/03/2024 15:30,0.2028,0.035,0.06306,0.11055
04/03/2024 15:45,0.2028,0.035,0.065595,0.12636
04/03/2024 16:00,0.2028,0.035,0.06813,0.16748
04/03/2024 16:15,0.2028,0.035,0.0689775,0.11307
04/03/2024 16:30,0.2028,0.035,0.069825,0.16544
04/03/2024 16:45,0.2028,0.035,0.0706725,0.16889
04/03/2024 17:00,0.2028,0.035,0.07152,0.17749
04/03/2024 17:15,0.2028,0.035,0.07675,0.13796
04/03/2024 17:30,0.2028,0.035,0.08198,0.14945
04/03/2024 17:45,0.2028,0.035,0.08721,0.15131
04/03/2024 18:00,0.2028,0.035,0.09244,0.2028
04/03/2024 18:15,0.2028,0.035,0.096365,0.2028
04/03/2024 18:30,0.2028,0.035,0.10029,0.13166
04/03/2024 18:45,0.2028,0.035,0.104215,0.13566
04/03/2024 19:00,0.2028,0.035,0.10814,0.13499
04/03/2024 19:15,0.2028,0.035,0.11193,0.13603
04/03/2024 19:30,0.2028,0.035,0.11572,0.13371
04/03/2024 19:45,0.2028,0.035,0.11951,0.14973
04/03/2024 20:00,0.2028,0.035,0.1233,0.15099
04/03/2024 20:15,0.2028,0.035,0.11787,0.1317
04/03/2024 20:30,0.2028,0.035,0.11244,0.13664
04/03/2024 20:45,0.2028,0.035,0.10701,0.13429
04/03/2024 21:00,0.2028,0.035,0.10158,0.13757
04/03/2024 21:15,0.2028,0.035,0.0965475,0.13516
04/03/2024 21:30,0.2028,0.035,0.091515,0.13405
04/03/2024 21:45,0.2028,0.035,0.0864825,0.12976
04/03/2024 22:00,0.2028,0.035,0.08145,0.2028
04/03/2024 22:15,0.2028,0.035,0.0801275,0.1489
04/03/2024 22:30,0.2028,0.035,0.078805,0.15396
04/03/2024 22:45,0.2028,0.035,0.0774825,0.1529
04/03/2024 23:00,0.2028,0.035,0.07616,0.14442
04/03/2024 23:15,0.2028,0.035,0.073435,0.2028
04/03/2024 23:30,0.2028,0.035,0.07071,0.2028
04/03/2024 23:45,0.2028,0.035,0.067985,0.2028
04/04/2024 00:00,0.2028,0.035,0.06526,0.2028
04/04/2024 00:15,0.2028,0.035,0.0619725,0.2028
04/04/2024 00:30,0.2028,0.035,0.058685,0.13165
04/04/2024 00:45,0.2028,0.035,0.0553975,0.2028
04/04/2024 01:00,0.2028,0.035,0.05211,0.2028
04/04/2024 01:15,0.2028,0.035,0.05159,0.2028
04/04/2024 01:30,0.2028,0.035,0.05107,0.2028
04/04/2024 01:45,0.2028,0.035,0.05055,0.2028
04/04/2024 02:00,0.2028,0.035,0.05003,0.2028
04/04/2024 02:15,0.2028,0.035,0.0492075,0.2028
04/04/2024 02:30,0.2028,0.035,0.048385,0.2028
04/04/2024 02:45,0.2028,0.035,0.0475625,0.2028
04/04/2024 03:00,0.2028,0.035,0.04674,0.2028
04/04/2024 03:15,0.2028,0.035,0.047075,0.2028
04/04/2024 03:30,0.2028,0.035,0.04741,0.2028
04/04/2024 03:45,0.2028,0.035,0.047745,0.2028
04/04/2024 04:00,0.2028,0.035,0.04808,0.2028
04/04/2024 04:15,0.2028,0.035,0.0492925,0.2028
04/04/2024 04:30,0.2028,0.035,0.050505,0.2028
04/04/2024 04:45,0.2028,0.035,0.0517175,0.2028
04/04/2024 05:00,0.2028,0.035,0.05293,0.2028
04/04/2024 05:15,0.2028,0.035,0.0538925,0.2028
04/04/2024 05:30,0.2028,0.035,0.054855,0.2028
04/04/2024 05:45,0.2028,0.035,0.0558175,0.2028
04/04/2024 06:00,0.2028,0.035,0.05678,0.13021
04/04/2024 06:15,0.2028,0.035,0.061265,0.12715327
04/04/2024 06:30,0.2028,0.035,0.06575,0.15192
04/04/2024 06:45,0.2028,0.035,0.070235,0.16127
04/04/2024 07:00,0.2028,0.035,0.07472,0.15271
04/04/2024 07:15,0.2028,0.035,0.07404,0.2028
04/04/2024 07:30,0.2028,0.035,0.07336,0.2028
04/04/2024 07:45,0.2028,0.035,0.07268,0.13015
04/04/2024 08:00,0.2028,0.035,0.072,0.2028
04/04/2024 08:15,0.2028,0.035,0.071985,0.13001
04/04/2024 08:30,0.2028,0.035,0.07197,0.13678
04/04/2024 08:45,0.2028,0.035,0.071955,0.2028
04/04/2024 09:00,0.2028,0.035,0.07194,0.2028
04/04/2024 09:15,0.2028,0.035,0.070555,0.18007
04/04/2024 09:30,0.2028,0.035,0.06917,0.17824
04/04/2024 09:45,0.2028,0.035,0.067785,0.15765
04/04/2024 10:00,0.2028,0.035,0.0664,0.19327
04/04/2024 10:15,0.2028,0.035,0.064985,0.11043
04/04/2024 10:30,0.2028,0.035,0.06357,0.14817
04/04/2024 10:45,0.2028,0.035,0.062155,0.1079
04/04/2024 11:00,0.2028,0.035,0.06074,0.11789
04/04/2024 11:15,0.2028,0.035,0.059995,0.10095
04/04/2024 11:30,0.2028,0.035,0.05925,0.09428
04/04/2024 11:45,0.2028,0.035,0.058505,0.10073
04/04/2024 12:00,0.2028,0.035,0.05776,0.10261
04/04/2024 12:15,0.2028,0.035,0.0563025,0.10041
04/04/2024 12:30,0.2028,0.035,0.054845,0.10156
04/04/2024 12:45,0.2028,0.035,0.0533875,0.11626
04/04/2024 13:00,0.2028,0.035,0.05193,0.13215
04/04/2024 13:15,0.2028,0.035,0.05155,0.13518
04/04/2024 13:30,0.2028,0.035,0.05117,0.2028
04/04/2024 13:45,0.2028,0.035,0.05079,0.0973
04/04/2024 14:00,0.2028,0.035,0.05041,0.0975
04/04/2024 14:15,0.2028,0.035,0.050475,0.08811
04/04/2024 14:30,0.2028,0.035,0.05054,0.0981
04/04/2024 14:45,0.2028,0.035,0.050605,0.11166
04/04/2024 15:00,0.2028,0.035,0.05067,0.10598
04/04/2024 15:15,0.2028,0.035,0.0508225,0.2028
04/04/2024 15:30,0.2028,0.035,0.050975,0.2028
04/04/2024 15:45,0.2028,0.035,0.0511275,0.2028
04/04/2024 16:00,0.2028,0.035,0.05128,0.17695
04/04/2024 16:15,0.2028,0.035,0.051445,0.2028
04/04/2024 16:30,0.2028,0.035,0.05161,0.17293
04/04/2024 16:45,0.2028,0.035,0.051775,0.2028
04/04/2024 17:00,0.2028,0.035,0.05194,0.2028
04/04/2024 17:15,0.2028,0.035,0.05443,0.2028
04/04/2024 17:30,0.2028,0.035,0.05692,0.11341
04/04/2024 17:45,0.2028,0.035,0.05941,0.2028
04/04/2024 18:00,0.2028,0.035,0.0619,0.2028
04/04/2024 18:15,0.2028,0.035,0.06454,0.13203
04/04/2024 18:30,0.2028,0.035,0.06718,0.16209
04/04/2024 18:45,0.2028,0.035,0.06982,0.15853
04/04/2024 19:00,0.2028,0.035,0.07246,0.13449
04/04/2024 19:15,0.2028,0.035,0.07717,0.13377
04/04/2024 19:30,0.2028,0.035,0.08188,0.1319
04/04/2024 19:45,0.2028,0.035,0.08659,0.13118
04/04/2024 20:00,0.2028,0.035,0.0913,0.13044
04/04/2024 20:15,0.2028,0.035,0.088075,0.13052
04/04/2024 20:30,0.2028,0.035,0.08485,0.13323
04/04/2024 20:45,0.2028,0.035,0.081625,0.13441
04/04/2024 21:00,0.2028,0.035,0.0784,0.15884
04/04/2024 21:15,0.2028,0.035,0.0763125,0.1578
04/04/2024 21:30,0.2028,0.035,0.074225,0.13118
04/04/2024 21:45,0.2028,0.035,0.0721375,0.2028
04/04/2024 22:00,0.2028,0.035,0.07005,0.13137
04/04/2024 22:15,0.2028,0.035,0.0695075,0.15264
04/04/2024 22:30,0.2028,0.035,0.068965,0.2028
04/04/2024 22:45,0.2028,0.035,0.0684225,0.13023
04/04/2024 23:00,0.2028,0.035,0.06788,0.12981
04/04/2024 23:15,0.2028,0.035,0.0654225,0.2028
04/04/2024 23:30,0.2028,0.035,0.062965,0.2028
04/04/2024 23:45,0.2028,0.035,0.0605075,0.2028
04/05/2024 00:00,0.2028,0.035,0.05805,0.2028
04/05/2024 00:15,0.2028,0.035,0.0585275,0.2028
04/05/2024 00:30,0.2028,0.035,0.059005,0.13228
04/05/2024 00:45,0.2028,0.035,0.0594825,0.2028
04/05/2024 01:00,0.2028,0.035,0.05996,0.2028
04/05/2024 01:15,0.2028,0.035,0.05894,0.2028
04/05/2024 01:30,0.2028,0.035,0.05792,0.2028
04/05/2024 01:45,0.2028,0.035,0.0569,0.2028
04/05/2024 02:00,0.2028,0.035,0.05588,0.2028
04/05/2024 02:15,0.2028,0.035,0.05527,0.2028
04/05/2024 02:30,0.2028,0.035,0.05466,0.2028
04/05/2024 02:45,0.2028,0.035,0.05405,0.2028
04/05/2024 03:00,0.2028,0.035,0.05344,0.2028
04/05/2024 03:15,0.2028,0.035,0.0533875,0.2028
04/05/2024 03:30,0.2028,0.035,0.053335,0.2028
04/05/2024 03:45,0.2028,0.035,0.0532825,0.2028
04/05/2024 04:00,0.2028,0.035,0.05323,0.2028
04/05/2024 04:15,0.2028,0.035,0.052695,0.2028
04/05/2024 04:30,0.2028,0.035,0.05216,0.2028
04/05/2024 04:45,0.2028,0.035,0.051625,0.2028
04/05/2024 05:00,0.2028,0.035,0.05109,0.2028
04/05/2024 05:15,0.2028,0.035,0.054105,0.2028
04/05/2024 05:30,0.2028,0.035,0.05712,0.2028
04/05/2024 05:45,0.2028,0.035,0.060135,0.2028
04/05/2024 06:00,0.2028,0.035,0.06315,0.2028
04/05/2024 06:15,0.2028,0.035,0.0653625,0.2028
04/05/2024 06:30,0.2028,0.035,0.067575,0.2028
04/05/2024 06:45,0.2028,0.035,0.0697875,0.2028
04/05/2024 07:00,0.2028,0.035,0.072,0.2028
04/05/2024 07:15,0.2028,0.035,0.07374,0.2028
04/05/2024 07:30,0.2028,0.035,0.07548,0.2028
04/05/2024 07:45,0.2028,0.035,0.07722,0.2028
04/05/2024 08:00,0.2028,0.035,0.07896,0.2028
04/05/2024 08:15,0.2028,0.035,0.07789,0.2028
04/05/2024 08:30,0.2028,0.035,0.07682,0.18078
04/05/2024 08:45,0.2028,0.035,0.07575,0.2028
04/05/2024 09:00,0.2028,0.035,0.07468,0.2028
04/05/2024 09:15,0.2028,0.035,0.0714825,0.2028
04/05/2024 09:30,0.2028,0.035,0.068285,0.2028
04/05/2024 09:45,0.2028,0.035,0.0650875,0.19634
04/05/2024 10:00,0.2028,0.035,0.06189,0.11511
04/05/2024 10:15,0.2028,0.035,0.05802,0.11102
04/05/2024 10:30,0.2028,0.035,0.05415,0.2028
04/05/2024 10:45,0.2028,0.035,0.05028,0.11281
04/05/2024 11:00,0.2028,0.035,0.04641,0.09835
04/05/2024 11:15,0.2028,0.035,0.0410575,0.09459
04/05/2024 11:30,0.2028,0.035,0.035705,0.08482
04/05/2024 11:45,0.2028,0.035,0.0303525,0.09868
04/05/2024 12:00,0.2028,0.035,0.025,0.1065
04/05/2024 12:15,0.2028,0.035,0.0210875,0.10244
04/05/2024 12:30,0.2028,0.035,0.017175,0.09796
04/05/2024 12:45,0.2028,0.035,0.0132625,0.08712
04/05/2024 13:00,0.2028,0.035,0.00935,0.08874
04/05/2024 13:15,0.2028,0.035,0.007015,0.0996
04/05/2024 13:30,0.2028,0.035,0.00468,0.2028
04/05/2024 13:45,0.2028,0.035,0.002345,0.11907
04/05/2024 14:00,0.2028,0.035,0.00001,0.08396
04/05/2024 14:15,0.2028,0.035,0.0003325,0.08413
04/05/2024 14:30,0.2028,0.035,0.000655,0.0889
04/05/2024 14:45,0.2028,0.035,0.0009775,0.08703
04/05/2024 15:00,0.2028,0.035,0.0013,0.08746
04/05/2024 15:15,0.2028,0.035,0.005455,0.08852
04/05/2024 15:30,0.2028,0.035,0.00961,0.08984
04/05/2024 15:45,0.2028,0.035,0.013765,0.09268
04/05/2024 16:00,0.2028,0.035,0.01792,0.10114
04/05/2024 16:15,0.2028,0.035,0.0224625,0.11186
04/05/2024 16:30,0.2028,0.035,0.027005,0.09982
04/05/2024 16:45,0.2028,0.035,0.0315475,0.10405
04/05/2024 17:00,0.2028,0.035,0.03609,0.14107
04/05/2024 17:15,0.2028,0.035,0.0435575,0.13867
04/05/2024 17:30,0.2028,0.035,0.051025,0.14588
04/05/2024 17:45,0.2028,0.035,0.0584925,0.1567
04/05/2024 18:00,0.2028,0.035,0.06596,0.17523
04/05/2024 18:15,0.2028,0.035,0.06573,0.15184
04/05/2024 18:30,0.2028,0.035,0.0655,0.16052
04/05/2024 18:45,0.2028,0.035,0.06527,0.16525
04/05/2024 19:00,0.2028,0.035,0.06504,0.15899
04/05/2024 19:15,0.2028,0.035,0.0655375,0.13996
04/05/2024 19:30,0.2028,0.035,0.066035,0.13072
04/05/2024 19:45,0.2028,0.035,0.0665325,0.12851584
04/05/2024 20:00,0.2028,0.035,0.06703,0.14509
04/05/2024 20:15,0.2028,0.035,0.06814,0.15744
04/05/2024 20:30,0.2028,0.035,0.06925,0.1338
04/05/2024 20:45,0.2028,0.035,0.07036,0.2028
04/05/2024 21:00,0.2028,0.035,0.07147,0.13035
04/05/2024 21:15,0.2028,0.035,0.0701,0.13038
04/05/2024 21:30,0.2028,0.035,0.06873,0.2028
04/05/2024 21:45,0.2028,0.035,0.06736,0.2028
04/05/2024 22:00,0.2028,0.035,0.06599,0.13077
04/05/2024 22:15,0.2028,0.035,0.06547,0.13308
04/05/2024 22:30,0.2028,0.035,0.06495,0.13058
04/05/2024 22:45,0.2028,0.035,0.06443,0.13052
04/05/2024 23:00,0.2028,0.035,0.06391,0.2028
04/05/2024 23:15,0.2028,0.035,0.062455,0.2028
04/05/2024 23:30,0.2028,0.035,0.061,0.2028
04/05/2024 23:45,0.2028,0.035,0.059545,0.2028
04/06/2024 00:00,0.2028,0.035,0.05809,0.15001
04/06/2024 00:15,0.2028,0.035,0.056955,0.13935
04/06/2024 00:30,0.2028,0.035,0.05582,0.2028
04/06/2024 00:45,0.2028,0.035,0.054685,0.2028
04/06/2024 01:00,0.2028,0.035,0.05355,0.2028
04/06/2024 01:15,0.2028,0.035,0.0505225,0.2028
04/06/2024 01:30,0.2028,0.035,0.047495,0.2028
04/06/2024 01:45,0.2028,0.035,0.0444675,0.2028
04/06/2024 02:00,0.2028,0.035,0.04144,0.2028
04/06/2024 02:15,0.2028,0.035,0.04192,0.2028
04/06/2024 02:30,0.2028,0.035,0.0424,0.2028
04/06/2024 02:45,0.2028,0.035,0.04288,0.2028
04/06/2024 03:00,0.2028,0.035,0.04336,0.2028
04/06/2024 03:15,0.2028,0.035,0.04349,0.2028
04/06/2024 03:30,0.2028,0.035,0.04362,0.2028
04/06/2024 03:45,0.2028,0.035,0.04375,0.2028
04/06/2024 04:00,0.2028,0.035,0.04388,0.2028
04/06/2024 04:15,0.2028,0.035,0.0447575,0.2028
04/06/2024 04:30,0.2028,0.035,0.045635,0.2028
04/06/2024 04:45,0.2028,0.035,0.0465125,0.2028
04/06/2024 05:00,0.2028,0.035,0.04739,0.2028
04/06/2024 05:15,0.2028,0.035,0.0482925,0.2028
04/06/2024 05:30,0.2028,0.035,0.049195,0.2028
04/06/2024 05:45,0.2028,0.035,0.0500975,0.2028
04/06/2024 06:00,0.2028,0.035,0.051,0.2028
04/06/2024 06:15,0.2028,0.035,0.0518625,0.2028
04/06/2024 06:30,0.2028,0.035,0.052725,0.13302
04/06/2024 06:45,0.2028,0.035,0.0535875,0.13778
04/06/2024 07:00,0.2028,0.035,0.05445,0.13073
04/06/2024 07:15,0.2028,0.035,0.05478,0.13773
04/06/2024 07:30,0.2028,0.035,0.05511,0.12965
04/06/2024 07:45,0.2028,0.035,0.05544,0.2028
04/06/2024 08:00,0.2028,0.035,0.05577,0.19047
04/06/2024 08:15,0.2028,0.035,0.055335,0.17547
04/06/2024 08:30,0.2028,0.035,0.0549,0.17544
04/06/2024 08:45,0.2028,0.035,0.054465,0.14513
04/06/2024 09:00,0.2028,0.035,0.05403,0.1277
04/06/2024 09:15,0.2028,0.035,0.051505,0.17457
04/06/2024 09:30,0.2028,0.035,0.04898,0.14105
04/06/2024 09:45,0.2028,0.035,0.046455,0.12666
04/06/2024 10:00,0.2028,0.035,0.04393,0.10299
04/06/2024 10:15,0.2028,0.035,0.038665,0.09713
04/06/2024 10:30,0.2028,0.035,0.0334,0.10173
04/06/2024 10:45,0.2028,0.035,0.028135,0.09398
04/06/2024 11:00,0.2028,0.035,0.02287,0.0888
04/06/2024 11:15,0.2028,0.035,0.0185525,0.09415
04/06/2024 11:30,0.2028,0.035,0.014235,0.09567
04/06/2024 11:45,0.2028,0.035,0.0099175,0.09588
04/06/2024 12:00,0.2028,0.035,0.0056,0.09598
04/06/2024 12:15,0.2028,0.035,0.00283,0.13139
04/06/2024 12:30,0.2028,0.035,5.99999999999996E-05,0.19045
04/06/2024 12:45,0.2028,0.035,-0.00271,0.09172
04/06/2024 13:00,0.2028,0.035,-0.00548,0.09039
04/06/2024 13:15,0.2028,0.035,-0.0161525,0.10087
04/06/2024 13:30,0.2028,0.035,-0.026825,0.08923
04/06/2024 13:45,0.2028,0.035,-0.0374975,0.0912
04/06/2024 14:00,0.2028,0.035,-0.04817,0.09498
04/06/2024 14:15,0.2028,0.035,-0.0502925,0.09124
04/06/2024 14:30,0.2028,0.035,-0.052415,0.09315
04/06/2024 14:45,0.2028,0.035,-0.0545375,0.08774
04/06/2024 15:00,0.2028,0.035,-0.05666,0.09514
04/06/2024 15:15,0.2028,0.035,-0.04714,0.10268
04/06/2024 15:30,0.2028,0.035,-0.03762,0.10546
04/06/2024 15:45,0.2028,0.035,-0.0281,0.09498
04/06/2024 16:00,0.2028,0.035,-0.01858,0.09612
04/06/2024 16:15,0.2028,0.035,-0.014355,0.10017
04/06/2024 16:30,0.2028,0.035,-0.01013,0.10263
04/06/2024 16:45,0.2028,0.035,-0.005905,0.12785
04/06/2024 17:00,0.2028,0.035,-0.00168,0.11917
04/06/2024 17:15,0.2028,0.035,0.006005,0.10821
04/06/2024 17:30,0.2028,0.035,0.01369,0.1295
04/06/2024 17:45,0.2028,0.035,0.021375,0.13769
04/06/2024 18:00,0.2028,0.035,0.02906,0.19622
