datetime,demand_north,demand_south
2019-01-13 15:45:00,2872.0,2872.0
2019-01-13 16:00:00,2888.8,2888.8
2019-01-13 16:15:00,2904.8,2904.8
2019-01-13 16:30:00,2933.2,2933.2
2019-01-13 16:45:00,2962.8,2962.8
2019-01-13 17:00:00,3022.6,3022.6
2019-01-13 17:15:00,3049.0,3049.0
2019-01-13 17:30:00,3074.2,3074.2
2019-01-13 17:45:00,3102.0,3102.0
2019-01-13 18:00:00,3122.0,3122.0
2019-01-13 18:15:00,3107.6,3107.6
2019-01-13 18:30:00,3104.0,3104.0
2019-01-13 18:45:00,3088.2,3088.2
2019-01-13 19:00:00,3069.8,3069.8
2019-01-13 19:15:00,3042.2,3042.2
2019-01-13 19:30:00,3021.6,3021.6
2019-01-13 19:45:00,2995.8,2995.8
2019-01-13 20:00:00,2950.6,2950.6
2019-01-13 20:15:00,2902.6,2902.6
2019-01-13 20:30:00,2870.2,2870.2
2019-01-13 20:45:00,2847.6,2847.6
2019-01-13 21:00:00,2840.4,2840.4
2019-01-13 21:15:00,2821.2,2821.2
2019-01-13 21:30:00,2806.8,2806.8
2019-01-13 21:45:00,2807.6,2807.6
2019-01-13 22:00:00,2842.0,2842.0
2019-01-13 22:15:00,2818.0,2818.0
2019-01-13 22:30:00,2791.6,2791.6
2019-01-13 22:45:00,2763.2,2763.2
2019-01-13 23:00:00,2728.4,2728.4
2019-01-13 23:15:00,2692.2,2692.2
2019-01-13 23:30:00,2661.2,2661.2
2019-01-13 23:45:00,2611.4,2611.4
2019-01-14 00:00:00,2576.8,2576.8
2019-01-14 00:15:00,2557.2,2557.2
2019-01-14 00:30:00,2534.0,2534.0
2019-01-14 00:45:00,2502.2,2502.2
2019-01-14 01:00:00,2451.8,2451.8
2019-01-14 01:15:00,2438.4,2438.4
2019-01-14 01:30:00,2430.8,2430.8
2019-01-14 01:45:00,2420.4,2420.4
2019-01-14 02:00:00,2404.6,2404.6
2019-01-14 02:15:00,2392.8,2392.8
2019-01-14 02:30:00,2390.0,2390.0
2019-01-14 02:45:00,2423.6,2423.6
2019-01-14 03:00:00,2419.6,2419.6
2019-01-14 03:15:00,2423.2,2423.2
2019-01-14 03:30:00,2431.4,2431.4
2019-01-14 03:45:00,2442.6,2442.6
2019-01-14 04:00:00,2471.4,2471.4
2019-01-14 04:15:00,2497.2,2497.2
2019-01-14 04:30:00,2526.8,2526.8
2019-01-14 04:45:00,2563.6,2563.6
2019-01-14 05:00:00,2655.6,2655.6
2019-01-14 05:15:00,2691.2,2691.2
2019-01-14 05:30:00,2753.0,2753.0
2019-01-14 05:45:00,2838.4,2838.4
2019-01-14 06:00:00,2999.8,2999.8
2019-01-14 06:15:00,3118.8,3118.8
2019-01-14 06:30:00,3206.4,3206.4
2019-01-14 06:45:00,3303.6,3303.6
2019-01-14 07:00:00,3420.4,3420.4
2019-01-14 07:15:00,3477.2,3477.2
2019-01-14 07:30:00,3526.2,3526.2
2019-01-14 07:45:00,3570.4,3570.4
2019-01-14 08:00:00,3607.0,3607.0
2019-01-14 08:15:00,3625.8,3625.8
2019-01-14 08:30:00,3633.2,3633.2
2019-01-14 08:45:00,3643.6,3643.6
2019-01-14 09:00:00,3603.6,3603.6
2019-01-14 09:15:00,3628.0,3628.0
2019-01-14 09:30:00,3649.8,3649.8
2019-01-14 09:45:00,3657.0,3657.0
2019-01-14 10:00:00,3645.2,3645.2
2019-01-14 10:15:00,3651.4,3651.4
2019-01-14 10:30:00,3649.8,3649.8
2019-01-14 10:45:00,3660.8,3660.8
2019-01-14 11:00:00,3678.2,3678.2
2019-01-14 11:15:00,3681.4,3681.4
2019-01-14 11:30:00,3702.8,3702.8
2019-01-14 11:45:00,3707.0,3707.0
2019-01-14 12:00:00,3688.2,3688.2
2019-01-14 12:15:00,3675.2,3675.2
2019-01-14 12:30:00,3683.0,3683.0
2019-01-14 12:45:00,3685.6,3685.6
2019-01-14 13:00:00,3699.4,3699.4
2019-01-14 13:15:00,3692.0,3692.0
2019-01-14 13:30:00,3680.8,3680.8
2019-01-14 13:45:00,3658.6,3658.6
2019-01-14 14:00:00,3657.6,3657.6
2019-01-14 14:15:00,3651.2,3651.2
2019-01-14 14:30:00,3652.8,3652.8
2019-01-14 14:45:00,3644.2,3644.2
2019-01-14 15:00:00,3639.4,3639.4
2019-01-14 15:15:00,3609.4,3609.4
2019-01-14 15:30:00,3594.2,3594.2
2019-01-14 15:45:00,3576.2,3576.2
2019-01-14 16:00:00,3577.8,3577.8
2019-01-14 16:15:00,3567.8,3567.8
2019-01-14 16:30:00,3567.2,3567.2
2019-01-14 16:45:00,3618.6,3618.6
2019-01-14 17:00:00,3702.0,3702.0
2019-01-14 17:15:00,3737.2,3737.2
2019-01-14 17:30:00,3763.8,3763.8
2019-01-14 17:45:00,3759.4,3759.4
2019-01-14 18:00:00,3743.2,3743.2
2019-01-14 18:15:00,3719.2,3719.2
2019-01-14 18:30:00,3716.8,3716.8
2019-01-14 18:45:00,3696.6,3696.6
2019-01-14 19:00:00,3672.0,3672.0
2019-01-14 19:15:00,3631.6,3631.6
2019-01-14 19:30:00,3620.8,3620.8
2019-01-14 19:45:00,3586.4,3586.4
2019-01-14 20:00:00,3505.2,3505.2
2019-01-14 20:15:00,3443.8,3443.8
2019-01-14 20:30:00,3398.6,3398.6
2019-01-14 20:45:00,3364.4,3364.4
2019-01-14 21:00:00,3322.4,3322.4
2019-01-14 21:15:00,3273.6,3273.6
2019-01-14 21:30:00,3237.8,3237.8
2019-01-14 21:45:00,3192.0,3192.0
2019-01-14 22:00:00,3179.6,3179.6
2019-01-14 22:15:00,3119.4,3119.4
2019-01-14 22:30:00,3082.2,3082.2
2019-01-14 22:45:00,3037.8,3037.8
2019-01-14 23:00:00,2971.4,2971.4
2019-01-14 23:15:00,2914.2,2914.2
2019-01-14 23:30:00,2879.4,2879.4
2019-01-14 23:45:00,2829.6,2829.6
2019-01-15 00:00:00,2800.6,2800.6
2019-01-15 00:15:00,2774.8,2774.8
2019-01-15 00:30:00,2751.2,2751.2
2019-01-15 00:45:00,2731.4,2731.4
2019-01-15 01:00:00,2685.2,2685.2
2019-01-15 01:15:00,2673.0,2673.0
2019-01-15 01:30:00,2666.8,2666.8
2019-01-15 01:45:00,2684.8,2684.8
2019-01-15 02:00:00,2656.8,2656.8
2019-01-15 02:15:00,2644.2,2644.2
2019-01-15 02:30:00,2644.2,2644.2
2019-01-15 02:45:00,2646.8,2646.8
2019-01-15 03:00:00,2653.8,2653.8
2019-01-15 03:15:00,2650.2,2650.2
2019-01-15 03:30:00,2664.6,2664.6
2019-01-15 03:45:00,2663.6,2663.6
2019-01-15 04:00:00,2684.8,2684.8
2019-01-15 04:15:00,2693.2,2693.2
2019-01-15 04:30:00,2722.0,2722.0
2019-01-15 04:45:00,2750.2,2750.2
2019-01-15 05:00:00,2821.8,2821.8
2019-01-15 05:15:00,2853.4,2853.4
2019-01-15 05:30:00,2905.0,2905.0
2019-01-15 05:45:00,2961.0,2961.0
2019-01-15 06:00:00,3098.6,3098.6
2019-01-15 06:15:00,3187.2,3187.2
2019-01-15 06:30:00,3259.4,3259.4
2019-01-15 06:45:00,3353.0,3353.0
2019-01-15 07:00:00,3470.2,3470.2
2019-01-15 07:15:00,3527.6,3527.6
2019-01-15 07:30:00,3584.8,3584.8
2019-01-15 07:45:00,3632.6,3632.6
2019-01-15 08:00:00,3666.6,3666.6
2019-01-15 08:15:00,3675.8,3675.8
2019-01-15 08:30:00,3678.4,3678.4
2019-01-15 08:45:00,3684.6,3684.6
2019-01-15 09:00:00,3664.8,3664.8
2019-01-15 09:15:00,3660.6,3660.6
2019-01-15 09:30:00,3687.6,3687.6
2019-01-15 09:45:00,3696.0,3696.0
2019-01-15 10:00:00,3722.2,3722.2
2019-01-15 10:15:00,3724.2,3724.2
2019-01-15 10:30:00,3719.8,3719.8
2019-01-15 10:45:00,3732.0,3732.0
2019-01-15 11:00:00,3741.4,3741.4
2019-01-15 11:15:00,3751.2,3751.2
2019-01-15 11:30:00,3750.4,3750.4
2019-01-15 11:45:00,3744.2,3744.2
2019-01-15 12:00:00,3725.2,3725.2
2019-01-15 12:15:00,3715.8,3715.8
2019-01-15 12:30:00,3709.6,3709.6
2019-01-15 12:45:00,3712.0,3712.0
2019-01-15 13:00:00,3716.6,3716.6
2019-01-15 13:15:00,3721.2,3721.2
2019-01-15 13:30:00,3707.2,3707.2
2019-01-15 13:45:00,3689.6,3689.6
2019-01-15 14:00:00,3683.8,3683.8
2019-01-15 14:15:00,3691.8,3691.8
2019-01-15 14:30:00,3688.4,3688.4
2019-01-15 14:45:00,3693.8,3693.8
2019-01-15 15:00:00,3684.0,3684.0
2019-01-15 15:15:00,3674.6,3674.6
2019-01-15 15:30:00,3658.4,3658.4
2019-01-15 15:45:00,3654.6,3654.6
2019-01-15 16:00:00,3655.4,3655.4
2019-01-15 16:15:00,3653.0,3653.0
2019-01-15 16:30:00,3671.6,3671.6
2019-01-15 16:45:00,3691.0,3691.0
2019-01-15 17:00:00,3731.6,3731.6
2019-01-15 17:15:00,3767.6,3767.6
2019-01-15 17:30:00,3784.8,3784.8
2019-01-15 17:45:00,3794.0,3794.0
2019-01-15 18:00:00,3760.6,3760.6
2019-01-15 18:15:00,3738.2,3738.2
2019-01-15 18:30:00,3722.0,3722.0
2019-01-15 18:45:00,3728.6,3728.6
2019-01-15 19:00:00,3707.2,3707.2
2019-01-15 19:15:00,3654.8,3654.8
2019-01-15 19:30:00,3641.6,3641.6
2019-01-15 19:45:00,3605.6,3605.6
2019-01-15 20:00:00,3531.8,3531.8
2019-01-15 20:15:00,3485.8,3485.8
2019-01-15 20:30:00,3450.6,3450.6
2019-01-15 20:45:00,3387.4,3387.4
2019-01-15 21:00:00,3348.2,3348.2
2019-01-15 21:15:00,3305.4,3305.4
2019-01-15 21:30:00,3278.4,3278.4
2019-01-15 21:45:00,3221.6,3221.6
2019-01-15 22:00:00,3202.4,3202.4
2019-01-15 22:15:00,3176.2,3176.2
2019-01-15 22:30:00,3113.8,3113.8
2019-01-15 22:45:00,3062.6,3062.6
2019-01-15 23:00:00,2998.8,2998.8
2019-01-15 23:15:00,2937.0,2937.0
2019-01-15 23:30:00,2916.8,2916.8
2019-01-15 23:45:00,2864.4,2864.4
2019-01-16 00:00:00,2813.4,2813.4
2019-01-16 00:15:00,2768.0,2768.0
2019-01-16 00:30:00,2744.6,2744.6
2019-01-16 00:45:00,2706.4,2706.4
2019-01-16 01:00:00,2678.8,2678.8
2019-01-16 01:15:00,2661.0,2661.0
2019-01-16 01:30:00,2636.6,2636.6
2019-01-16 01:45:00,2625.8,2625.8
2019-01-16 02:00:00,2605.2,2605.2
2019-01-16 02:15:00,2606.0,2606.0
2019-01-16 02:30:00,2589.4,2589.4
2019-01-16 02:45:00,2585.8,2585.8
2019-01-16 03:00:00,2584.0,2584.0
2019-01-16 03:15:00,2600.8,2600.8
2019-01-16 03:30:00,2611.8,2611.8
2019-01-16 03:45:00,2622.8,2622.8
2019-01-16 04:00:00,2657.2,2657.2
2019-01-16 04:15:00,2672.6,2672.6
2019-01-16 04:30:00,2695.6,2695.6
2019-01-16 04:45:00,2695.4,2695.4
2019-01-16 05:00:00,2777.0,2777.0
2019-01-16 05:15:00,2803.2,2803.2
2019-01-16 05:30:00,2851.8,2851.8
2019-01-16 05:45:00,2927.6,2927.6
2019-01-16 06:00:00,3071.0,3071.0
2019-01-16 06:15:00,3188.0,3188.0
2019-01-16 06:30:00,3300.4,3300.4
2019-01-16 06:45:00,3401.6,3401.6
2019-01-16 07:00:00,3504.8,3504.8
2019-01-16 07:15:00,3569.6,3569.6
2019-01-16 07:30:00,3621.6,3621.6
2019-01-16 07:45:00,3651.8,3651.8
2019-01-16 08:00:00,3689.6,3689.6
2019-01-16 08:15:00,3692.0,3692.0
2019-01-16 08:30:00,3693.4,3693.4
2019-01-16 08:45:00,3704.2,3704.2
2019-01-16 09:00:00,3691.6,3691.6
2019-01-16 09:15:00,3695.6,3695.6
2019-01-16 09:30:00,3706.0,3706.0
2019-01-16 09:45:00,3707.8,3707.8
2019-01-16 10:00:00,3721.6,3721.6
2019-01-16 10:15:00,3737.8,3737.8
2019-01-16 10:30:00,3749.6,3749.6
2019-01-16 10:45:00,3759.0,3759.0
2019-01-16 11:00:00,3771.8,3771.8
2019-01-16 11:15:00,3776.6,3776.6
2019-01-16 11:30:00,3777.8,3777.8
2019-01-16 11:45:00,3770.4,3770.4
2019-01-16 12:00:00,3752.0,3752.0
2019-01-16 12:15:00,3737.8,3737.8
2019-01-16 12:30:00,3745.0,3745.0
2019-01-16 12:45:00,3748.6,3748.6
2019-01-16 13:00:00,3765.4,3765.4
2019-01-16 13:15:00,3754.6,3754.6
2019-01-16 13:30:00,3736.0,3736.0
2019-01-16 13:45:00,3695.2,3695.2
2019-01-16 14:00:00,3676.2,3676.2
2019-01-16 14:15:00,3665.6,3665.6
2019-01-16 14:30:00,3660.6,3660.6
2019-01-16 14:45:00,3659.4,3659.4
2019-01-16 15:00:00,3661.2,3661.2
2019-01-16 15:15:00,3643.4,3643.4
2019-01-16 15:30:00,3639.2,3639.2
2019-01-16 15:45:00,3623.8,3623.8
2019-01-16 16:00:00,3615.4,3615.4
2019-01-16 16:15:00,3626.4,3626.4
2019-01-16 16:30:00,3648.0,3648.0
2019-01-16 16:45:00,3675.0,3675.0
2019-01-16 17:00:00,3735.2,3735.2
2019-01-16 17:15:00,3781.2,3781.2
2019-01-16 17:30:00,3805.8,3805.8
2019-01-16 17:45:00,3809.2,3809.2
2019-01-16 18:00:00,3785.2,3785.2
2019-01-16 18:15:00,3765.0,3765.0
2019-01-16 18:30:00,3748.0,3748.0
2019-01-16 18:45:00,3741.4,3741.4
2019-01-16 19:00:00,3730.8,3730.8
2019-01-16 19:15:00,3690.0,3690.0
2019-01-16 19:30:00,3660.0,3660.0
2019-01-16 19:45:00,3630.8,3630.8
2019-01-16 20:00:00,3549.6,3549.6
2019-01-16 20:15:00,3485.6,3485.6
2019-01-16 20:30:00,3429.0,3429.0
2019-01-16 20:45:00,3394.0,3394.0
2019-01-16 21:00:00,3352.2,3352.2
2019-01-16 21:15:00,3315.0,3315.0
2019-01-16 21:30:00,3270.8,3270.8
2019-01-16 21:45:00,3222.6,3222.6
2019-01-16 22:00:00,3203.4,3203.4
2019-01-16 22:15:00,3164.4,3164.4
2019-01-16 22:30:00,3126.0,3126.0
2019-01-16 22:45:00,3078.6,3078.6
2019-01-16 23:00:00,3019.0,3019.0
2019-01-16 23:15:00,2974.4,2974.4
2019-01-16 23:30:00,2936.0,2936.0
2019-01-16 23:45:00,2891.6,2891.6
2019-01-17 00:00:00,2848.2,2848.2
2019-01-17 00:15:00,2811.8,2811.8
2019-01-17 00:30:00,2798.8,2798.8
2019-01-17 00:45:00,2766.8,2766.8
2019-01-17 01:00:00,2744.6,2744.6
2019-01-17 01:15:00,2702.2,2702.2
2019-01-17 01:30:00,2698.6,2698.6
2019-01-17 01:45:00,2693.8,2693.8
2019-01-17 02:00:00,2657.4,2657.4
2019-01-17 02:15:00,2649.0,2649.0
2019-01-17 02:30:00,2641.2,2641.2
2019-01-17 02:45:00,2646.2,2646.2
2019-01-17 03:00:00,2643.8,2643.8
2019-01-17 03:15:00,2654.8,2654.8
2019-01-17 03:30:00,2643.4,2643.4
2019-01-17 03:45:00,2653.0,2653.0
2019-01-17 04:00:00,2686.0,2686.0
2019-01-17 04:15:00,2721.8,2721.8
2019-01-17 04:30:00,2739.6,2739.6
2019-01-17 04:45:00,2777.4,2777.4
2019-01-17 05:00:00,2834.4,2834.4
2019-01-17 05:15:00,2858.8,2858.8
2019-01-17 05:30:00,2903.8,2903.8
2019-01-17 05:45:00,2965.2,2965.2
2019-01-17 06:00:00,3121.6,3121.6
2019-01-17 06:15:00,3223.2,3223.2
2019-01-17 06:30:00,3314.0,3314.0
2019-01-17 06:45:00,3403.2,3403.2
2019-01-17 07:00:00,3519.2,3519.2
2019-01-17 07:15:00,3591.4,3591.4
2019-01-17 07:30:00,3639.0,3639.0
2019-01-17 07:45:00,3694.4,3694.4
2019-01-17 08:00:00,3716.4,3716.4
2019-01-17 08:15:00,3733.0,3733.0
2019-01-17 08:30:00,3738.4,3738.4
2019-01-17 08:45:00,3728.8,3728.8
2019-01-17 09:00:00,3708.8,3708.8
2019-01-17 09:15:00,3721.6,3721.6
2019-01-17 09:30:00,3728.2,3728.2
2019-01-17 09:45:00,3734.0,3734.0
2019-01-17 10:00:00,3733.8,3733.8
2019-01-17 10:15:00,3747.2,3747.2
2019-01-17 10:30:00,3758.4,3758.4
2019-01-17 10:45:00,3771.2,3771.2
2019-01-17 11:00:00,3772.4,3772.4
2019-01-17 11:15:00,3792.0,3792.0
2019-01-17 11:30:00,3815.2,3815.2
2019-01-17 11:45:00,3826.4,3826.4
2019-01-17 12:00:00,3804.8,3804.8
2019-01-17 12:15:00,3792.6,3792.6
2019-01-17 12:30:00,3795.6,3795.6
2019-01-17 12:45:00,3799.2,3799.2
2019-01-17 13:00:00,3807.8,3807.8
2019-01-17 13:15:00,3793.2,3793.2
2019-01-17 13:30:00,3771.2,3771.2
2019-01-17 13:45:00,3740.0,3740.0
2019-01-17 14:00:00,3743.6,3743.6
2019-01-17 14:15:00,3741.6,3741.6
2019-01-17 14:30:00,3730.4,3730.4
2019-01-17 14:45:00,3713.6,3713.6
2019-01-17 15:00:00,3705.2,3705.2
2019-01-17 15:15:00,3684.4,3684.4
2019-01-17 15:30:00,3682.6,3682.6
2019-01-17 15:45:00,3668.4,3668.4
2019-01-17 16:00:00,3660.0,3660.0
2019-01-17 16:15:00,3658.4,3658.4
2019-01-17 16:30:00,3668.6,3668.6
2019-01-17 16:45:00,3694.8,3694.8
2019-01-17 17:00:00,3751.4,3751.4
2019-01-17 17:15:00,3807.0,3807.0
2019-01-17 17:30:00,3830.8,3830.8
2019-01-17 17:45:00,3840.2,3840.2
2019-01-17 18:00:00,3815.8,3815.8
2019-01-17 18:15:00,3803.4,3803.4
2019-01-17 18:30:00,3807.4,3807.4
2019-01-17 18:45:00,3789.4,3789.4
2019-01-17 19:00:00,3752.6,3752.6
2019-01-17 19:15:00,3710.4,3710.4
2019-01-17 19:30:00,3677.2,3677.2
2019-01-17 19:45:00,3664.8,3664.8
2019-01-17 20:00:00,3611.8,3611.8
2019-01-17 20:15:00,3548.8,3548.8
2019-01-17 20:30:00,3493.6,3493.6
2019-01-17 20:45:00,3434.4,3434.4
2019-01-17 21:00:00,3379.2,3379.2
2019-01-17 21:15:00,3344.0,3344.0
2019-01-17 21:30:00,3298.4,3298.4
2019-01-17 21:45:00,3283.2,3283.2
2019-01-17 22:00:00,3250.8,3250.8
2019-01-17 22:15:00,3196.6,3196.6
2019-01-17 22:30:00,3135.8,3135.8
2019-01-17 22:45:00,3084.4,3084.4
2019-01-17 23:00:00,3002.2,3002.2
2019-01-17 23:15:00,2980.6,2980.6
2019-01-17 23:30:00,2927.4,2927.4
2019-01-17 23:45:00,2886.4,2886.4
2019-01-18 00:00:00,2857.6,2857.6
2019-01-18 00:15:00,2835.0,2835.0
2019-01-18 00:30:00,2814.2,2814.2
2019-01-18 00:45:00,2783.8,2783.8
2019-01-18 01:00:00,2736.8,2736.8
2019-01-18 01:15:00,2714.2,2714.2
2019-01-18 01:30:00,2694.6,2694.6
2019-01-18 01:45:00,2675.0,2675.0
2019-01-18 02:00:00,2654.8,2654.8
2019-01-18 02:15:00,2639.0,2639.0
2019-01-18 02:30:00,2624.0,2624.0
2019-01-18 02:45:00,2629.6,2629.6
2019-01-18 03:00:00,2653.6,2653.6
2019-01-18 03:15:00,2640.2,2640.2
2019-01-18 03:30:00,2651.0,2651.0
2019-01-18 03:45:00,2662.6,2662.6
2019-01-18 04:00:00,2697.4,2697.4
2019-01-18 04:15:00,2712.8,2712.8
2019-01-18 04:30:00,2717.0,2717.0
2019-01-18 04:45:00,2734.4,2734.4
2019-01-18 05:00:00,2790.0,2790.0
2019-01-18 05:15:00,2810.4,2810.4
2019-01-18 05:30:00,2866.2,2866.2
2019-01-18 05:45:00,2934.0,2934.0
2019-01-18 06:00:00,3062.6,3062.6
2019-01-18 06:15:00,3176.0,3176.0
2019-01-18 06:30:00,3259.0,3259.0
2019-01-18 06:45:00,3334.2,3334.2
2019-01-18 07:00:00,3445.0,3445.0
2019-01-18 07:15:00,3500.8,3500.8
2019-01-18 07:30:00,3554.6,3554.6
2019-01-18 07:45:00,3576.0,3576.0
2019-01-18 08:00:00,3619.6,3619.6
2019-01-18 08:15:00,3627.2,3627.2
2019-01-18 08:30:00,3627.2,3627.2
2019-01-18 08:45:00,3618.2,3618.2
2019-01-18 09:00:00,3605.0,3605.0
2019-01-18 09:15:00,3606.8,3606.8
2019-01-18 09:30:00,3615.6,3615.6
2019-01-18 09:45:00,3623.0,3623.0
2019-01-18 10:00:00,3605.8,3605.8
2019-01-18 10:15:00,3608.8,3608.8
2019-01-18 10:30:00,3606.2,3606.2
2019-01-18 10:45:00,3611.2,3611.2
2019-01-18 11:00:00,3620.8,3620.8
2019-01-18 11:15:00,3635.2,3635.2
2019-01-18 11:30:00,3627.6,3627.6
2019-01-18 11:45:00,3618.4,3618.4
2019-01-18 12:00:00,3605.8,3605.8
2019-01-18 12:15:00,3590.0,3590.0
2019-01-18 12:30:00,3572.2,3572.2
2019-01-18 12:45:00,3564.0,3564.0
2019-01-18 13:00:00,3556.2,3556.2
2019-01-18 13:15:00,3530.6,3530.6
2019-01-18 13:30:00,3508.8,3508.8
2019-01-18 13:45:00,3463.8,3463.8
2019-01-18 14:00:00,3473.6,3473.6
2019-01-18 14:15:00,3461.8,3461.8
2019-01-18 14:30:00,3448.0,3448.0
2019-01-18 14:45:00,3445.2,3445.2
2019-01-18 15:00:00,3435.0,3435.0
2019-01-18 15:15:00,3418.8,3418.8
2019-01-18 15:30:00,3412.4,3412.4
2019-01-18 15:45:00,3405.8,3405.8
2019-01-18 16:00:00,3415.8,3415.8
2019-01-18 16:15:00,3417.2,3417.2
2019-01-18 16:30:00,3430.0,3430.0
2019-01-18 16:45:00,3471.0,3471.0
2019-01-18 17:00:00,3547.8,3547.8
2019-01-18 17:15:00,3599.6,3599.6
2019-01-18 17:30:00,3626.6,3626.6
2019-01-18 17:45:00,3625.0,3625.0
2019-01-18 18:00:00,3613.4,3613.4
2019-01-18 18:15:00,3593.6,3593.6
2019-01-18 18:30:00,3575.6,3575.6
2019-01-18 18:45:00,3566.0,3566.0
2019-01-18 19:00:00,3550.0,3550.0
2019-01-18 19:15:00,3511.0,3511.0
2019-01-18 19:30:00,3469.4,3469.4
2019-01-18 19:45:00,3428.0,3428.0
2019-01-18 20:00:00,3362.6,3362.6
2019-01-18 20:15:00,3311.2,3311.2
2019-01-18 20:30:00,3265.8,3265.8
2019-01-18 20:45:00,3220.8,3220.8
2019-01-18 21:00:00,3183.0,3183.0
2019-01-18 21:15:00,3154.6,3154.6
2019-01-18 21:30:00,3135.4,3135.4
2019-01-18 21:45:00,3084.4,3084.4
2019-01-18 22:00:00,3083.4,3083.4
2019-01-18 22:15:00,3039.6,3039.6
2019-01-18 22:30:00,2995.2,2995.2
2019-01-18 22:45:00,2973.0,2973.0
2019-01-18 23:00:00,2928.6,2928.6
2019-01-18 23:15:00,2893.2,2893.2
2019-01-18 23:30:00,2883.4,2883.4
2019-01-18 23:45:00,2844.4,2844.4
2019-01-19 00:00:00,2796.0,2796.0
2019-01-19 00:15:00,2759.0,2759.0
2019-01-19 00:30:00,2749.4,2749.4
2019-01-19 00:45:00,2725.0,2725.0
2019-01-19 01:00:00,2678.6,2678.6
2019-01-19 01:15:00,2658.6,2658.6
2019-01-19 01:30:00,2635.4,2635.4
2019-01-19 01:45:00,2624.6,2624.6
2019-01-19 02:00:00,2592.0,2592.0
2019-01-19 02:15:00,2571.2,2571.2
2019-01-19 02:30:00,2566.6,2566.6
2019-01-19 02:45:00,2571.2,2571.2
2019-01-19 03:00:00,2559.8,2559.8
2019-01-19 03:15:00,2546.0,2546.0
2019-01-19 03:30:00,2534.8,2534.8
2019-01-19 03:45:00,2529.6,2529.6
2019-01-19 04:00:00,2536.8,2536.8
2019-01-19 04:15:00,2534.4,2534.4
2019-01-19 04:30:00,2521.0,2521.0
2019-01-19 04:45:00,2525.4,2525.4
2019-01-19 05:00:00,2534.2,2534.2
2019-01-19 05:15:00,2527.8,2527.8
2019-01-19 05:30:00,2512.0,2512.0
2019-01-19 05:45:00,2510.0,2510.0
2019-01-19 06:00:00,2531.0,2531.0
2019-01-19 06:15:00,2544.4,2544.4
2019-01-19 06:30:00,2549.0,2549.0
2019-01-19 06:45:00,2592.2,2592.2
2019-01-19 07:00:00,2637.6,2637.6
2019-01-19 07:15:00,2668.6,2668.6
2019-01-19 07:30:00,2703.2,2703.2
2019-01-19 07:45:00,2749.0,2749.0
2019-01-19 08:00:00,2809.2,2809.2
2019-01-19 08:15:00,2854.6,2854.6
2019-01-19 08:30:00,2887.4,2887.4
2019-01-19 08:45:00,2922.2,2922.2
2019-01-19 09:00:00,2967.2,2967.2
2019-01-19 09:15:00,3001.0,3001.0
2019-01-19 09:30:00,3043.4,3043.4
2019-01-19 09:45:00,3054.2,3054.2
2019-01-19 10:00:00,3078.0,3078.0
2019-01-19 10:15:00,3088.0,3088.0
2019-01-19 10:30:00,3105.8,3105.8
2019-01-19 10:45:00,3102.2,3102.2
2019-01-19 11:00:00,3113.8,3113.8
2019-01-19 11:15:00,3105.2,3105.2
2019-01-19 11:30:00,3120.6,3120.6
2019-01-19 11:45:00,3118.8,3118.8
2019-01-19 12:00:00,3090.6,3090.6
2019-01-19 12:15:00,3074.4,3074.4
2019-01-19 12:30:00,3052.6,3052.6
2019-01-19 12:45:00,3028.0,3028.0
2019-01-19 13:00:00,3004.8,3004.8
2019-01-19 13:15:00,2963.6,2963.6
2019-01-19 13:30:00,2947.4,2947.4
2019-01-19 13:45:00,2922.0,2922.0
2019-01-19 14:00:00,2906.6,2906.6
2019-01-19 14:15:00,2890.8,2890.8
2019-01-19 14:30:00,2875.2,2875.2
2019-01-19 14:45:00,2863.6,2863.6
2019-01-19 15:00:00,2875.0,2875.0
2019-01-19 15:15:00,2880.2,2880.2
2019-01-19 15:30:00,2872.2,2872.2
2019-01-19 15:45:00,2870.0,2870.0
2019-01-19 16:00:00,2893.4,2893.4
2019-01-19 16:15:00,2911.2,2911.2
2019-01-19 16:30:00,2941.0,2941.0
2019-01-19 16:45:00,2983.4,2983.4
2019-01-19 17:00:00,3074.6,3074.6
2019-01-19 17:15:00,3136.8,3136.8
2019-01-19 17:30:00,3183.2,3183.2
2019-01-19 17:45:00,3181.4,3181.4
2019-01-19 18:00:00,3189.0,3189.0
2019-01-19 18:15:00,3181.0,3181.0
2019-01-19 18:30:00,3174.2,3174.2
2019-01-19 18:45:00,3159.0,3159.0
2019-01-19 19:00:00,3129.0,3129.0
2019-01-19 19:15:00,3099.6,3099.6
2019-01-19 19:30:00,3072.6,3072.6
2019-01-19 19:45:00,3043.6,3043.6
2019-01-19 20:00:00,2982.6,2982.6
2019-01-19 20:15:00,2920.0,2920.0
2019-01-19 20:30:00,2873.4,2873.4
2019-01-19 20:45:00,2837.2,2837.2
2019-01-19 21:00:00,2823.0,2823.0
2019-01-19 21:15:00,2797.6,2797.6
2019-01-19 21:30:00,2775.0,2775.0
2019-01-19 21:45:00,2764.6,2764.6
2019-01-19 22:00:00,2798.2,2798.2
2019-01-19 22:15:00,2771.0,2771.0
2019-01-19 22:30:00,2740.8,2740.8
2019-01-19 22:45:00,2714.0,2714.0
2019-01-19 23:00:00,2692.8,2692.8
2019-01-19 23:15:00,2667.0,2667.0
2019-01-19 23:30:00,2638.8,2638.8
