name,technology,fuel_type,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
Unit_680,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1165.510281,0,1,,,0,,,,,,unit_operator_681,Market,way/1071504343-380
Unit_681,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,105.303161,0,1,,,0,,,,,,unit_operator_682,Market,way/1072574879-380
Unit_682,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,3976.596788,0,1,,,0,,,,,,unit_operator_683,Market,way/1072574879-380
Unit_683,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2455.395186,0,1,,,0,,,,,,unit_operator_684,Market,way/1072574879-380
Unit_684,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,468.3056437,0,1,,,0,,,,,,unit_operator_685,Market,way/1076001174-380
Unit_685,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,28.67639931,0,1,,,0,,,,,,unit_operator_686,Market,way/1076001174-380
Unit_686,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,19.84317515,0,1,,,0,,,,,,unit_operator_687,Market,way/1081302145-220
Unit_687,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.21389389,0,1,,,0,,,,,,unit_operator_688,Market,way/1081302145-220
Unit_688,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1673.537385,0,1,,,0,,,,,,unit_operator_689,Market,way/1081302145-220
Unit_689,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,450.1079489,0,1,,,0,,,,,,unit_operator_690,Market,way/1081302145-220
Unit_690,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,95.96492375,0,1,,,0,,,,,,unit_operator_691,Market,way/1086825107-380
Unit_691,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1006.030307,0,1,,,0,,,,,,unit_operator_692,Market,way/1086825107-380
Unit_692,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,740.2730262,0,1,,,0,,,,,,unit_operator_693,Market,way/1086825107-380
Unit_693,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.17894658,0,1,,,0,,,,,,unit_operator_694,Market,way/108797675-380
Unit_694,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.86365681,0,1,,,0,,,,,,unit_operator_695,Market,way/108797675-380
Unit_695,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1439.47521,0,1,,,0,,,,,,unit_operator_696,Market,way/108797675-380
Unit_696,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,712.6726374,0,1,,,0,,,,,,unit_operator_697,Market,way/108797675-380
Unit_697,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,217.453691,0,1,,,0,,,,,,unit_operator_698,Market,way/1089769599-380
Unit_698,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,183.6961096,0,1,,,0,,,,,,unit_operator_699,Market,way/1089769599-380
Unit_699,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,28.19112659,0,1,,,0,,,,,,unit_operator_700,Market,way/1089911133-380
Unit_700,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1706.556444,0,1,,,0,,,,,,unit_operator_701,Market,way/1089911133-380
Unit_701,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,868.3838961,0,1,,,0,,,,,,unit_operator_702,Market,way/1089911133-380
Unit_702,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.35713225,0,1,,,0,,,,,,unit_operator_703,Market,way/1091984573-380
Unit_703,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,999.1168828,0,1,,,0,,,,,,unit_operator_704,Market,way/1091984573-380
Unit_704,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1149.289913,0,1,,,0,,,,,,unit_operator_705,Market,way/1091984573-380
Unit_705,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.46278534,0,1,,,0,,,,,,unit_operator_706,Market,way/1093896544-380
Unit_706,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,37.64211949,0,1,,,0,,,,,,unit_operator_707,Market,way/1093896544-380
Unit_707,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,713.8419494,0,1,,,0,,,,,,unit_operator_708,Market,way/1093896544-380
Unit_708,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,220.4741244,0,1,,,0,,,,,,unit_operator_709,Market,way/1093896544-380
Unit_709,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.80270712,0,1,,,0,,,,,,unit_operator_710,Market,way/1094015892-380
Unit_710,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1121.457911,0,1,,,0,,,,,,unit_operator_711,Market,way/1094015892-380
Unit_711,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1522.220395,0,1,,,0,,,,,,unit_operator_712,Market,way/1094015892-380
Unit_712,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.27758534,0,1,,,0,,,,,,unit_operator_713,Market,way/109917397-380
Unit_713,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.46125876,0,1,,,0,,,,,,unit_operator_714,Market,way/109917397-380
Unit_714,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1541.498381,0,1,,,0,,,,,,unit_operator_715,Market,way/109917397-380
Unit_715,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,414.5952642,0,1,,,0,,,,,,unit_operator_716,Market,way/109917397-380
Unit_716,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,333.2846799,0,1,,,0,,,,,,unit_operator_717,Market,way/1102237380-380
Unit_717,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,179.2634658,0,1,,,0,,,,,,unit_operator_718,Market,way/1104947187-380
Unit_718,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,355.9965634,0,1,,,0,,,,,,unit_operator_719,Market,way/1107961833-380
Unit_719,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,167.6258789,0,1,,,0,,,,,,unit_operator_720,Market,way/1107961833-380
Unit_720,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,50.98769123,0,1,,,0,,,,,,unit_operator_721,Market,way/111973179-220
Unit_721,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,451.3993142,0,1,,,0,,,,,,unit_operator_722,Market,way/112695048-380
Unit_722,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,48.62356665,0,1,,,0,,,,,,unit_operator_723,Market,way/112695048-380
Unit_723,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,21.73107446,0,1,,,0,,,,,,unit_operator_724,Market,way/1128250707-380
Unit_724,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1036.789347,0,1,,,0,,,,,,unit_operator_725,Market,way/1128250707-380
Unit_725,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,452.8584347,0,1,,,0,,,,,,unit_operator_726,Market,way/1128250707-380
Unit_726,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,29.2741073,0,1,,,0,,,,,,unit_operator_727,Market,way/11285720-380
Unit_727,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1195.770526,0,1,,,0,,,,,,unit_operator_728,Market,way/11285720-380
Unit_728,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,244.0588027,0,1,,,0,,,,,,unit_operator_729,Market,way/113546939-380
Unit_729,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.0462235,0,1,,,0,,,,,,unit_operator_730,Market,way/114319248-380
Unit_730,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,727.5934627,0,1,,,0,,,,,,unit_operator_731,Market,way/114319248-380
Unit_731,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,403.6743143,0,1,,,0,,,,,,unit_operator_732,Market,way/114319248-380
Unit_732,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,330.0807327,0,1,,,0,,,,,,unit_operator_733,Market,way/11500045-380
Unit_733,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,18.60726877,0,1,,,0,,,,,,unit_operator_734,Market,way/1191459479-220
Unit_734,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1530.265089,0,1,,,0,,,,,,unit_operator_735,Market,way/1191459479-220
Unit_735,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1566.903871,0,1,,,0,,,,,,unit_operator_736,Market,way/1191459479-220
Unit_736,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,77.17066237,0,1,,,0,,,,,,unit_operator_737,Market,way/121199242-380
Unit_737,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,27.66627788,0,1,,,0,,,,,,unit_operator_738,Market,way/1222597066-380
Unit_738,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1357.84574,0,1,,,0,,,,,,unit_operator_739,Market,way/1222597066-380
Unit_739,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1561.937787,0,1,,,0,,,,,,unit_operator_740,Market,way/1222597066-380
Unit_740,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1213.868669,0,1,,,0,,,,,,unit_operator_741,Market,way/1223405794-220
Unit_741,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,332.3008589,0,1,,,0,,,,,,unit_operator_742,Market,way/1223405794-220
Unit_742,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,338.1537449,0,1,,,0,,,,,,unit_operator_743,Market,way/1223405794-380
Unit_743,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,307.7472001,0,1,,,0,,,,,,unit_operator_744,Market,way/1245826064-380
Unit_744,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,43.10891184,0,1,,,0,,,,,,unit_operator_745,Market,way/1245826064-380
Unit_745,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,272.2933566,0,1,,,0,,,,,,unit_operator_746,Market,way/1245867884-380
Unit_746,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,38.14257385,0,1,,,0,,,,,,unit_operator_747,Market,way/1245867884-380
Unit_747,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,101.1252723,0,1,,,0,,,,,,unit_operator_748,Market,way/1280364401-380
Unit_748,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,47.6162255,0,1,,,0,,,,,,unit_operator_749,Market,way/1280364401-380
Unit_749,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1711.949413,0,1,,,0,,,,,,unit_operator_750,Market,way/1280840211-380
Unit_750,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,457.8359311,0,1,,,0,,,,,,unit_operator_751,Market,way/1280840211-380
Unit_751,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,57.75011362,0,1,,,0,,,,,,unit_operator_752,Market,way/1303270458-380
Unit_752,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,660.8104855,0,1,,,0,,,,,,unit_operator_753,Market,way/1327333163-380
Unit_753,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,133.7215919,0,1,,,0,,,,,,unit_operator_754,Market,way/1327333163-380
Unit_754,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,28.27979811,0,1,,,0,,,,,,unit_operator_755,Market,way/132814303-220
Unit_755,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,874.6144451,0,1,,,0,,,,,,unit_operator_756,Market,way/132814303-220
Unit_756,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,141.0037967,0,1,,,0,,,,,,unit_operator_757,Market,way/132814303-220
Unit_757,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,45.46966061,0,1,,,0,,,,,,unit_operator_758,Market,way/133342285-220
Unit_758,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,100.8038285,0,1,,,0,,,,,,unit_operator_759,Market,way/133342285-220
Unit_759,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,987.3854715,0,1,,,0,,,,,,unit_operator_760,Market,way/133342285-220
Unit_760,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,537.1061593,0,1,,,0,,,,,,unit_operator_761,Market,way/133342285-220
Unit_761,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.23305286,0,1,,,0,,,,,,unit_operator_762,Market,way/137602559-380
Unit_762,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,35.23752768,0,1,,,0,,,,,,unit_operator_763,Market,way/137602559-380
Unit_763,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,748.4844173,0,1,,,0,,,,,,unit_operator_764,Market,way/137602559-380
Unit_764,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,346.9936542,0,1,,,0,,,,,,unit_operator_765,Market,way/137602559-380
Unit_765,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,291.1111507,0,1,,,0,,,,,,unit_operator_766,Market,way/142487746-380
Unit_766,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,235.4756012,0,1,,,0,,,,,,unit_operator_767,Market,way/142487746-380
Unit_767,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,90.60637302,0,1,,,0,,,,,,unit_operator_768,Market,way/143854536-380
Unit_768,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2238.315257,0,1,,,0,,,,,,unit_operator_769,Market,way/143854536-380
Unit_769,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1383.964988,0,1,,,0,,,,,,unit_operator_770,Market,way/143854536-380
Unit_770,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1641.607561,0,1,,,0,,,,,,unit_operator_771,Market,way/143882655-380
Unit_771,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,729.2315578,0,1,,,0,,,,,,unit_operator_772,Market,way/143882655-380
Unit_772,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,93.81107559,0,1,,,0,,,,,,unit_operator_773,Market,way/143903369-380
Unit_773,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,53.00999695,0,1,,,0,,,,,,unit_operator_774,Market,way/143903369-380
Unit_774,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,414.118378,0,1,,,0,,,,,,unit_operator_775,Market,way/145002769-380
Unit_775,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,234.0066332,0,1,,,0,,,,,,unit_operator_776,Market,way/145002769-380
Unit_776,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,241.8291551,0,1,,,0,,,,,,unit_operator_777,Market,way/145680894-220
Unit_777,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,664.3508872,0,1,,,0,,,,,,unit_operator_778,Market,way/147521567-380
Unit_778,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,110.7668335,0,1,,,0,,,,,,unit_operator_779,Market,way/147521567-380
Unit_779,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,136.1286235,0,1,,,0,,,,,,unit_operator_780,Market,way/147878692-380
Unit_780,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,27.54698454,0,1,,,0,,,,,,unit_operator_781,Market,way/147878692-380
Unit_781,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,32.32042368,0,1,,,0,,,,,,unit_operator_782,Market,way/148211527-380
Unit_782,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1940.030248,0,1,,,0,,,,,,unit_operator_783,Market,way/148211527-380
Unit_783,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1112.50986,0,1,,,0,,,,,,unit_operator_784,Market,way/148211527-380
Unit_784,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1393.85903,0,1,,,0,,,,,,unit_operator_785,Market,way/148446247-380
Unit_785,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,517.3795124,0,1,,,0,,,,,,unit_operator_786,Market,way/148446247-380
Unit_786,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,674.0352253,0,1,,,0,,,,,,unit_operator_787,Market,way/149256409-380
Unit_787,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,310.816796,0,1,,,0,,,,,,unit_operator_788,Market,way/149256409-380
Unit_788,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,324.4316949,0,1,,,0,,,,,,unit_operator_789,Market,way/149987048-220
Unit_789,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,25.08581822,0,1,,,0,,,,,,unit_operator_790,Market,way/149987048-220
Unit_790,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,157.5086562,0,1,,,0,,,,,,unit_operator_791,Market,way/149987048-380
Unit_791,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,397.6438338,0,1,,,0,,,,,,unit_operator_792,Market,way/150200540-380
Unit_792,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,220.6157836,0,1,,,0,,,,,,unit_operator_793,Market,way/150200540-380
Unit_793,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,467.7752655,0,1,,,0,,,,,,unit_operator_794,Market,way/150267232-220
Unit_794,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,16.61453495,0,1,,,0,,,,,,unit_operator_795,Market,way/151507370-220
Unit_795,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1072.419522,0,1,,,0,,,,,,unit_operator_796,Market,way/151507370-220
Unit_796,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,378.4243628,0,1,,,0,,,,,,unit_operator_797,Market,way/151507370-220
Unit_797,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,132.6647141,0,1,,,0,,,,,,unit_operator_798,Market,way/151967290-380
Unit_798,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,78.40329228,0,1,,,0,,,,,,unit_operator_799,Market,way/151967290-380
Unit_799,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,176.4580165,0,1,,,0,,,,,,unit_operator_800,Market,way/151967291-380
Unit_800,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,941.6361167,0,1,,,0,,,,,,unit_operator_801,Market,way/152018146-380
Unit_801,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,266.1898227,0,1,,,0,,,,,,unit_operator_802,Market,way/152018146-380
Unit_802,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.27185901,0,1,,,0,,,,,,unit_operator_803,Market,way/152107815-380
Unit_803,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2060.750807,0,1,,,0,,,,,,unit_operator_804,Market,way/152107815-380
Unit_804,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,712.9531668,0,1,,,0,,,,,,unit_operator_805,Market,way/152107815-380
Unit_805,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,867.9257481,0,1,,,0,,,,,,unit_operator_806,Market,way/152219167-220
Unit_806,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,365.5357625,0,1,,,0,,,,,,unit_operator_807,Market,way/152219167-220
Unit_807,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,103.2521252,0,1,,,0,,,,,,unit_operator_808,Market,way/152261133-380
Unit_808,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,458.4869696,0,1,,,0,,,,,,unit_operator_809,Market,way/152403632-380
Unit_809,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,88.51060629,0,1,,,0,,,,,,unit_operator_810,Market,way/152924498-380
Unit_810,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,231.7485181,0,1,,,0,,,,,,unit_operator_811,Market,way/152924508-220
Unit_811,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.31268332,0,1,,,0,,,,,,unit_operator_812,Market,way/152973139-380
Unit_812,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,253.7807717,0,1,,,0,,,,,,unit_operator_813,Market,way/152973139-380
Unit_813,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.20585631,0,1,,,0,,,,,,unit_operator_814,Market,way/154869247-220
Unit_814,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,19.92025319,0,1,,,0,,,,,,unit_operator_815,Market,way/154869247-220
Unit_815,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1859.818737,0,1,,,0,,,,,,unit_operator_816,Market,way/154869247-220
Unit_816,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,326.9363977,0,1,,,0,,,,,,unit_operator_817,Market,way/154869247-220
Unit_817,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,831.7246268,0,1,,,0,,,,,,unit_operator_818,Market,way/156402422-220
Unit_818,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,26.19034929,0,1,,,0,,,,,,unit_operator_819,Market,way/156402422-220
Unit_819,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,41.14791989,0,1,,,0,,,,,,unit_operator_820,Market,way/156673636-380
Unit_820,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2742.70577,0,1,,,0,,,,,,unit_operator_821,Market,way/156673636-380
Unit_821,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1345.923829,0,1,,,0,,,,,,unit_operator_822,Market,way/156673636-380
Unit_822,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,17.27523097,0,1,,,0,,,,,,unit_operator_823,Market,way/156673637-380
Unit_823,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1378.619522,0,1,,,0,,,,,,unit_operator_824,Market,way/156673637-380
Unit_824,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,458.0282383,0,1,,,0,,,,,,unit_operator_825,Market,way/156673637-380
Unit_825,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,152.4232677,0,1,,,0,,,,,,unit_operator_826,Market,way/156676050-220
Unit_826,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.5702719,0,1,,,0,,,,,,unit_operator_827,Market,way/156960655-380
Unit_827,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1537.977266,0,1,,,0,,,,,,unit_operator_828,Market,way/156960655-380
Unit_828,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,351.7879946,0,1,,,0,,,,,,unit_operator_829,Market,way/156960655-380
Unit_829,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,36.33603826,0,1,,,0,,,,,,unit_operator_830,Market,way/156973363-220
Unit_830,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,24.85377577,0,1,,,0,,,,,,unit_operator_831,Market,way/157164284-220
Unit_831,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1793.273778,0,1,,,0,,,,,,unit_operator_832,Market,way/157164284-220
Unit_832,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1026.482589,0,1,,,0,,,,,,unit_operator_833,Market,way/157164284-220
